Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20150501,p,full,0,-,-,+4½-110,-4½-110,-5-102,+5-108,-5-105,+5-105,-5-105,+5-115,-5-110,+5-110,-5-115,+5-105,-5-105,+5-105,-5-110,+5-110,-5-110,+5-110,-5-105,+5-115,-5-110,+5-110
1,20150501,p,first,0,-,-,-2½-105,+2½-115,-2½-107,+2½-103,-2½-115,+2½-105,-2½-105,+2½-115,-2½-115,+2½-105,-,-,-2½-110,+2½-110,-2½-120,+2½+100,-2½-115,+2½-105,-2½-105,+2½-115,-2½-115,+2½-105
2,20150501,p,sec,0,-,-,-1-110,+1-110,-1½-102,+1½-108,-½-158,+½+138,-1-115,+1-105,-1-115,+1-105,-,-,-1½+100,+1½-120,-,-,-,-,-1-115,+1-105,-1-115,+1-105
3,20150501,m,full,0,-,-,-200,+170,-196,+176,-200,+185,-210,+180,-205,+175,-220,+180,-215,+185,-220,+180,-200,+165,-210,+180,-205,+175
4,20150501,m,first,0,-,-,-175,+155,-165,+148,-165,+145,-165,+140,-175,+155,-,-,-175,+155,-,-,-175,+155,-165,+140,-175,+155
5,20150501,m,sec,0,-,-,-147,+127,-140,+127,-147,+127,-150,+130,-140,+120,-,-,-140,+120,-,-,-,-,-150,+130,-140,+120
6,20150501,t,full,0,-,-,200½-110,200½-110,198½+102,198½-113,198½-102,198½-108,198½-110,198½-110,198½-110,198½-110,199-115,199-105,198-105,198-105,198½-110,198½-110,198½-110,198½-110,198½-110,198½-110,198½-110,198½-110
7,20150501,t,first,0,-,-,99½-110,99½-110,99+100,99-110,99-110,99-110,99-105,99-115,99-105,99-115,-,-,99-110,99-110,99-105,99-115,98½-110,98½-110,99-105,99-115,99-105,99-115
8,20150501,t,sec,0,-,-,99½-110,99½-110,99½-105,99½-105,98-136,98+116,99½-110,99½-110,99½-115,99½-105,-,-,99½-120,99½+100,-,-,-,-,99½-110,99½-110,99½-115,99½-105
9,20150502,p,full,0,-,-,+2½-110,-2½-110,+3-107,-3-103,+3-109,-3-101,+3-115,-3-105,+3-110,-3-110,+2½-115,-2½-105,+2½-105,-2½-105,+3-110,-3-110,+2½-110,-2½-110,+3-115,-3-105,+3-110,-3-110
10,20150502,p,first,0,-,-,+1½-115,-1½-105,+2-108,-2-102,+2-105,-2-105,+2-110,-2-110,+2-115,-2-105,-,-,+1½-110,-1½-110,+1½-105,-1½-115,+1½-110,-1½-110,+2-110,-2-110,+2-115,-2-105
11,20150502,p,sec,0,-,-,+½-110,-½-110,-½+104,+½-115,PK-110,PK-110,PK-123,PK+104,PK-118,PK-102,-,-,PK-120,PK+100,-,-,-,-,PK-123,PK+104,PK-118,PK-102
12,20150502,m,full,0,-,-,+130,-150,+132,-146,+130,-140,+135,-160,+130,-150,-,-,+130,-150,+130,-150,+125,-145,+135,-160,+130,-150
13,20150502,m,first,0,-,-,+115,-135,+129,-143,+135,-145,+130,-150,+125,-145,-,-,+120,-140,-,-,+125,-145,+130,-150,+125,-145
14,20150502,m,sec,0,-,-,-105,-115,-114,+103,-110,-110,-,-,-,-,-,-,-105,-115,-,-,-,-,-,-,-,-
15,20150502,t,full,0,-,-,204½-110,204½-110,204-106,204-104,204-105,204-105,204-110,204-110,204-110,204-110,205-110,205-110,204-105,204-105,204-110,204-110,204-110,204-110,204-110,204-110,204-110,204-110
16,20150502,t,first,0,-,-,101-110,101-110,100½+100,100½-110,100½-107,100½-103,101-105,101-115,100½-110,100½-110,-,-,100½-110,100½-110,100½-110,100½-110,101-110,101-110,101-105,101-115,100½-110,100½-110
17,20150502,t,sec,0,-,-,103½-110,103½-110,104½-113,104½+102,104½-110,104½-110,104½-115,104½-105,104½-115,104½-105,-,-,104½-110,104½-110,-,-,-,-,104½-115,104½-105,104½-115,104½-105
18,20150503,p,full,0,-,-,+5½-110,-5½-110,+5½-105,-5½-105,+5½-102,-5½-108,+5½-110,-5½-110,+5½-112,-5½-108,+5-110,-5-110,+6-105,-6-105,+5½-110,-5½-110,+5½-110,-5½-110,+5½-110,-5½-110,+5½-112,-5½-108
