Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20090501,p,full,0,-,-,+5-110,-5-110,+5-118,-5+110,+4-102,-4-108,+4-110,-4-110,+4-110,-4-110,+4½-110,-4½-110,-,-,+4½-114,-4½-104,-,-,+4-110,-4-110,+4-110,-4-110
1,20090501,p,first,0,-,-,+2½-105,-2½-115,+2½-109,-2½-101,+2½-115,-2½-105,+2-105,-2-115,+2+100,-,+2½-105,-2½-115,-,-,-,-,-,-,-,-2½+105,+2+100,-
2,20090501,p,sec,0,-,-,-1-110,+1-110,-9+500,+9-580,-1-110,+1-110,-,-,-1-110,+1-110,-1-115,+1-105,-,-,-,-,-,-,-1-115,+1-105,-1-110,+1-110
3,20090501,m,full,0,-,-,+180,-220,+171,-181,+168,-180,+160,-190,-,-190,+165,-190,-,-,+170,-,-,-,+165,-185,-,-190
4,20090501,m,first,0,-,-,+155,-175,+141,-151,+145,-165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20090501,m,sec,0,-,-,-130,+110,-140,+120,-135,+115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20090501,t,full,0,-,-,182-110,182-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,20090501,t,first,0,-,-,89½-110,89½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20090501,t,sec,0,-,-,92½-110,92½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20090502,p,full,0,-,-,+6½-110,-6½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20090502,p,first,0,-,-,+3½-115,-3½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20090502,p,sec,0,-,-,-2-110,+2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20090502,m,full,0,-,-,+245,-290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,20090502,m,first,0,-,-,+178,-215,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20090502,m,sec,0,-,-,-165,+145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20090502,t,full,0,-,-,196½-110,196½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20090502,t,first,0,-,-,98½-110,98½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20090502,t,sec,0,-,-,98-110,98-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20090503,p,full,0,-,-,+5½-110,-5½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
