Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20110101,p,full,0,-,-,-2-110,+2-110,-1-107,+1-103,-1-101,+1-109,-1-110,+1-110,-1-110,+1-110,-1½-105,+1½-115,-,-,-1-109,+1-109,-1-110,+1-110,PK-110,PK-110,-1-110,+1-110
1,20110101,p,full,1,-,-,+13½-110,-13½-110,+13+101,-13-111,-,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,-,-,-,-13-109,+13-110,-13-110,-,-13-110,+13-110,-13-110
2,20110101,p,full,2,-,-,+12-105,-12-105,+11½-103,-11½-107,+12-107,-12-103,+11½-110,-,-,-12-110,+12-105,-,-,-,+12-109,-12-109,+12-110,-,+12-110,-12-110,-,-12-110
3,20110101,p,full,3,-,-,+4½-110,-4½-110,+5+101,-5-111,+5½-107,-,+5-110,-5-110,+5-110,-5-110,+5½-115,-5½-105,-,-,+5-104,-5-114,+5½-110,-5½-110,+5½-110,-5½-110,+5-110,-5-110
4,20110101,p,full,4,-,-,+6½-103,-6½-107,+6½-101,-6½-109,+6½-105,-6½-105,-,-,+6½-110,-6½-110,+6½-110,-6½-110,-,-,+6½-104,-6½-114,-,-,+6½-110,-6½-110,+6½-110,-6½-110
5,20110101,p,full,5,-,-,+10-110,-10-110,+10½-102,-10½-108,+11-107,-11-103,+11-110,-11-110,+11-110,-11-110,+11-110,-11-110,-,-,+11-109,-11-109,+11-110,-11-110,+11-110,-11-110,+11-110,-11-110
6,20110101,p,full,6,-,-,+6½-103,-6½-107,+7½+103,-7½-114,+7½-105,-7½-105,+7-110,-7-110,+7½-110,-7½-110,+7½-110,-,-,-,+7½-109,-7½-109,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110
7,20110101,p,full,7,-,-,PK-110,PK-110,-,+2-102,-2-107,+2-103,-2-110,+2-110,-2-110,+2-110,-2½-110,+2½-110,-,-,-2-109,+2-109,-2-110,+2-110,-2-110,+2-110,-2-110,+2-110
8,20110101,p,first,0,-,-,-1-110,+1-110,-½+105,-,PK-110,PK-110,-½-105,+½-115,-½-105,+½-115,+½-110,+½-110,-,-,-½-109,+½-109,-½-110,+½-110,-½+100,+½-120,-½-105,+½-115
9,20110101,p,first,1,-,-,+7½-110,-7½-110,+7½-107,-7½-103,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-,-,-,+7½-109,-7½-109,+7½-110,-7½-110,+7½-115,-7½-105,+7½-110,-7½-110
10,20110101,p,first,2,-,-,+7-115,-7-105,+7+107,-7-118,+7½-115,-7½-105,+7-115,-7-105,+7½-110,-7½-110,+7-105,-7-115,-,-,+7-104,-7-114,+6½-105,-6½-115,+7-110,-7-110,+7½-110,-7½-110
11,20110101,p,first,3,-,-,+2½-110,-2½-110,+3+100,-3-110,+3-110,-3-110,+2½-105,-2½-115,+2½-105,-2½-115,+2½-105,-2½-115,-,-,+3-104,-3-114,+2½-105,-2½-115,+3-105,-3-115,+2½-105,-2½-115
12,20110101,p,first,4,-,-,+3½-110,-3½-110,+4-102,-4-108,+4-115,-4-105,+4-115,-4-105,+4-110,-4-110,+4-110,-4-110,-,-,+4-109,-4-109,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110
13,20110101,p,first,5,-,-,+6-110,-6-110,+6+110,-6-121,+6-105,-,+6½-110,-6½-110,+6½-105,-6½-115,+6½-110,-6½-110,-,-,+6½-109,-6½-109,+6½-110,-6½-110,+6+100,-6-120,+6½-105,-6½-115
14,20110101,p,first,6,-,-,+3½-110,-3½-110,+4+107,-4-118,+4-110,-4-110,+4-110,-4-110,+4-105,-4-115,+4-105,-4-115,-,-,+4-104,-4-114,-,-4-115,+4-105,-,+4-105,-4-115
15,20110101,p,first,7,-,-,PK-110,PK-110,-1+100,+1-110,-1-105,+1-115,-1-110,+1-110,-1-110,+1-110,-1-110,+1-110,-,-,-1-104,+1-114,-1-110,+1-110,-1-105,+1-115,-1-110,+1-110
16,20110101,p,sec,0,-,-,-2-110,+2-110,-2-101,+2-109,-2-110,+2-110,-2½-105,+2½-115,-2-115,+2-105,-,+2½-110,-,-,-2-109,+2-109,-,-,-,+2-105,-2-115,+2-105
17,20110101,p,sec,1,-,-,+10½-110,-10½-110,+10½+120,-10½-133,+11½-110,-11½-110,+11-105,-11-115,-,-11-120,+11+100,-11-120,-,-,+11-104,-11-114,-,-,+11+100,-11-120,-,-11-120
18,20110101,p,sec,2,-,-,+13-110,-13-110,+15-115,-15+104,+15-110,-15-110,+15-115,-15-105,+15-115,-15-105,+15+100,-15-120,-,-,+15-109,-15-109,-,-,+15-110,-,+15-115,-15-105
19,20110101,p,sec,3,-,-,+3½-110,-3½-110,+3½+102,-3½-113,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110,-,-,+3½-104,-3½-114,-,-,+3½+100,-3½-120,+4-110,-4-110
20,20110101,p,sec,4,-,-,-½-110,+½-110,-½-109,+½-101,-½-110,+½-110,PK-115,PK-105,PK-115,PK-105,+½-110,+½-110,-,-,-½-104,+½-114,-,-,-½-110,+½-110,PK-115,PK-105
21,20110101,p,sec,5,-,-,+2½-110,-2½-110,+2½+101,-2½-111,+2½-110,-2½-110,+2½-110,-2½-110,+2½-105,-2½-115,+2½-105,-2½-115,-,-,+2½-109,-2½-109,-,-,+2½-110,-2½-110,+2½-105,-2½-115
22,20110101,p,sec,6,-,-,+1½-110,-1½-110,+1½-108,-1½-102,+1½-110,-1½-110,+1½-110,-1½-110,+1½+100,-1½-120,+1½-110,-1½-110,-,-,+1½-109,-1½-109,-,-,+1½-110,-1½-110,+1½+100,-1½-120
23,20110101,p,sec,7,-,-,-2-110,+2-110,-2+100,+2-110,-2-110,+2-110,-2-105,+2-115,-1-125,+1+105,-2-120,+2+100,-,-,-2-104,+2-114,-,-,-2-110,+2-110,-1-125,+1+105
24,20110101,m,full,0,-,-,-130,+110,-115,+104,-108,-,-120,+100,-,-,-,-,-,-,-125,+104,-,+100,-120,+100,-,-
25,20110101,m,full,1,-,-,+950,-1450,+1200,-2000,+1075,-1650,+1050,-1700,-,-,-,-,-,-,-,-,-,-,+1100,-1800,-,-
