Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20150101,p,full,0,-,-,+11½-110,-11½-110,+10½-105,-10½-105,+10½-105,-10½-105,+10½-115,-10½-105,+10½-110,-10½-110,+10½-110,-10½-110,+10½-108,-10½-108,+10½-110,-10½-110,+10½-110,-10½-110,+10½-115,-10½-105,+10½-110,-10½-110
1,20150101,p,full,1,-,-,-1-110,+1-110,-4½-102,+4½-108,-4½-103,+4½-107,-4½-110,+4½-110,-4½-110,+4½-110,-5-105,+5-115,-4½-108,+4½-108,-4½-110,+4½-110,-4½-110,+4½-110,-4½-105,+4½-115,-4½-110,+4½-110
2,20150101,p,first,0,-,-,+6½-110,-6½-110,+6-105,-6-105,+6-110,-6-110,+6-105,-6-115,+6-110,-6-110,+6-105,-6-115,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-105,-6-115,+6-110,-6-110
3,20150101,p,first,1,-,-,-½-105,+½-115,-2-110,+2+100,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-105,+2½-115,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-105,+2½-115,-2½-110,+2½-110
4,20150101,p,sec,0,-,-,+9-110,-9-110,+9½+102,-9½-113,+9½+103,-9½-123,+10-105,-10-115,+9½-105,-9½-115,+9½-105,-9½-115,+10-110,-10-110,-,-,-,-,+9½-110,-9½-110,+9½-105,-9½-115
5,20150101,p,sec,1,-,-,-2½-110,+2½-110,-2½+104,+2½-115,-1½-122,+1½+102,-2-110,+2-110,-2-110,+2-110,-2-120,+2+100,-2-110,+2-110,-,-,-,-,-2-110,+2-110,-2-110,+2-110
6,20150101,m,full,0,-,-,+525,-750,+498,-600,+500,-600,+476,-626,+500,-650,-,-,+500,-650,+500,-700,+465,-650,+476,-626,+500,-650
7,20150101,m,full,1,-,-,-117,-103,-178,+160,-175,+165,-190,+161,-180,+160,-190,+165,-185,+160,-190,+165,-190,+165,-190,+161,-180,+160
8,20150101,m,first,0,-,-,+330,-410,+289,-331,+285,-345,-,-,+290,-350,-,-,+290,-360,-,-,+270,-350,-,-,+290,-350
9,20150101,m,first,1,-,-,-115,-105,-162,+146,-155,+135,-115,-105,-155,+135,-,-,-160,+140,-,-,-155,+135,-115,-105,-155,+135
10,20150101,m,sec,0,-,-,+500,-700,+483,-580,+500,-700,-,-,-,-,-,-,+495,-645,-,-,-,-,-,-,-,-
11,20150101,m,sec,1,-,-,-165,+145,-155,+140,-155,+135,-,-,-155,+135,-,-,-160,+140,-,-,-,-,-,-,-155,+135
12,20150101,t,full,0,-,-,206½-110,206½-110,204½-105,204½-105,204½-105,204½-105,204½-110,204½-110,204½-110,204½-110,205-105,205-115,204½-108,204½-108,204½-110,204½-110,205½-110,205½-110,204½-110,204½-110,204½-110,204½-110
