Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20160401,p,full,0,54%,46%,+15½-110,-15½-110,+13½-110,-13½+100,+13½-107,-13½-103,+13½-110,-13½-110,+13½-110,-13½-110,+14-115,-14-105,+13½-105,-13½-105,+13½-110,-13½-110,+14-110,-14-110,+13½-110,-13½-110,+13½-110,-13½-110
1,20160401,p,full,1,49%,51%,+6-110,-6-110,+6-102,-6-108,+6-105,-6-105,+6-105,-6-115,+6-110,-6-110,+6-110,-6-110,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-105,-6-115,+6-110,-6-110
2,20160401,p,full,2,49%,51%,+6-110,-6-110,+5½-106,-5½-104,+5½-110,-5½-110,+5½-110,-5½-110,+5½-110,-5½-110,+6-110,-6-110,+5½-105,-5½-105,+5½-110,-5½-110,+6-110,-6-110,+5½-110,-5½-110,+5½-110,-5½-110
3,20160401,p,full,3,54%,46%,+1-110,-1-110,+2½-108,-2½-102,+2-110,-2-110,+2-105,-2-115,+2½-115,-2½-105,+1½-110,-1½-110,+2½-105,-2½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2-105,-2-115,+2½-115,-2½-105
4,20160401,p,full,4,58%,42%,-5½-110,+5½-110,-5½-108,+5½-102,-5½-109,+5½-101,-5½-115,+5½-105,-5½-115,+5½-105,-6-105,+6-115,-5½-105,+5½-105,-5½-115,+5½-105,-5½-110,+5½-110,-5½-115,+5½-105,-5½-115,+5½-105
5,20160401,p,full,5,37%,63%,+2-110,-2-110,+2½-110,-2½+100,+2½-109,-2½-101,+2-105,-2-115,+2-105,-2-115,+2½-105,-2½-115,+2½-105,-2½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2-105,-2-115,+2-105,-2-115
6,20160401,p,full,6,52%,48%,+9-110,-9-110,+7½-105,-7½-105,+7-101,-7-109,+7-114,-7-106,+7-105,-7-115,+7-110,-7-110,+7-105,-7-105,+7½-110,-7½-110,+7½-110,-7½-110,+7-114,-7-106,+7-105,-7-115
7,20160401,p,full,7,57%,43%,-7-110,+7-110,-6½-110,+6½+100,-6½-107,+6½-103,-6½-110,+6½-110,-6½-115,+6½-105,-7-110,+7-110,-7-105,+7-105,-6½-110,+6½-110,-7-110,+7-110,-6½-110,+6½-110,-6½-115,+6½-105
8,20160401,p,full,8,51%,49%,+12-110,-12-110,+11½-105,-11½-105,+11½-110,-11½-110,+11½-105,-11½-115,+11½-110,-11½-110,+11½-110,-11½-110,+11½-105,-11½-105,+11½-110,-11½-110,+11½-110,-11½-110,+11½-105,-11½-115,+11½-110,-11½-110
9,20160401,p,full,9,53%,47%,-6½-110,+6½-110,-8½-105,+8½-105,-8½-110,+8½-110,-8½-105,+8½-115,-9-110,+9-110,-9-110,+9-110,-9-105,+9-105,-8½-110,+8½-110,-9-110,+9-110,-8½-105,+8½-115,-9-110,+9-110
10,20160401,p,first,0,37%,63%,+9-115,-9-105,+8½-106,-8½-104,+8½-115,-8½-105,+8-105,-8-115,+8½-115,-8½-105,-,-,+8½-110,-8½-110,+8-105,-8-115,+8½-110,-8½-110,+8-105,-8-115,+8½-115,-8½-105
11,20160401,p,first,1,32%,68%,+3-110,-3-110,+3½+102,-3½-113,+3-105,-3-115,+3½-110,-3½-110,+3½-110,-3½-110,-,-,+3½-110,-3½-110,+3½-105,-3½-115,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110
12,20160401,p,first,2,37%,63%,+3-110,-3-110,+3-113,-3+102,+3-110,-3-110,+3-115,-3-105,+3-115,-3-105,-,-,+3-110,-3-110,+3-115,-3-105,+3-105,-3-115,+3-115,-3-105,+3-115,-3-105
13,20160401,p,first,3,48%,52%,+½-110,-½-110,+1-107,-1-103,+1-115,-1-105,+1-115,-1-105,+1-115,-1-105,-,-,+1-110,-1-110,+1-110,-1-110,+1½-110,-1½-110,+1-115,-1-105,+1-115,-1-105
14,20160401,p,first,4,68%,32%,-2½-115,+2½-105,-2½-108,+2½-102,-2½-110,+2½-110,-2½-115,+2½-105,-2½-115,+2½-105,-,-,-2½-115,+2½-105,-2½-115,+2½-105,-3-105,+3-115,-2½-115,+2½-105,-2½-115,+2½-105
15,20160401,p,first,5,56%,44%,+1-110,-1-110,+1-101,-1-109,+1½-115,-1½-105,+1-105,-1-115,+1-105,-1-115,-,-,+1-110,-1-110,+1-105,-1-115,+1-105,-1-115,+1-105,-1-115,+1-105,-1-115
16,20160401,p,first,6,37%,63%,+5-110,-5-110,+4+100,-4-110,+4-110,-4-110,+4-115,-4-105,+4-110,-4-110,-,-,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110,+4-115,-4-105,+4-110,-4-110
17,20160401,p,first,7,60%,40%,-4-110,+4-110,-3½-105,+3½-105,-3½-115,+3½-105,-3-115,+3-105,-3½-105,+3½-115,-,-,-3½-110,+3½-110,-3-115,+3-105,-3½-115,+3½-105,-3-115,+3-105,-3½-105,+3½-115
18,20160401,p,first,8,40%,60%,+7-110,-7-110,+7+104,-7-115,+7-105,-7-115,+7½-115,-7½-105,+7-105,-7-115,-,-,+7-105,-7-115,+7-105,-7-115,+7-105,-7-115,+7½-115,-7½-105,+7-105,-7-115
19,20160401,p,first,9,69%,31%,-3½-115,+3½-105,-4½-105,+4½-105,-4½-110,+4½-110,-4½-105,+4½-115,-4½-110,+4½-110,-,-,-5-105,+5-115,-4½-110,+4½-110,-5-105,+5-115,-4½-105,+4½-115,-4½-110,+4½-110
20,20160401,p,sec,0,-,-,+4½+102,-4½-122,-,-,+5-122,-5+102,+4½-110,-4½-110,+4½-110,-4½-110,-,-,+4½-110,-4½-110,+4½-110,-4½-110,-,-,+4½-110,-4½-110,+4½-110,-4½-110
21,20160401,p,sec,1,-,-,+3½-110,-3½-110,-,-,+3½-110,-3½-110,+3½-115,-3½-105,+3½-110,-3½-110,-,-,+3½-110,-3½-110,+3½-110,-3½-110,-,-,+3½-115,-3½-105,+3½-110,-3½-110
22,20160401,p,sec,2,-,-,+6+103,-6-123,-,-,+7-110,-7-110,+7-110,-7-110,+7-105,-7-115,-,-,+7-105,-7-115,+7-110,-7-110,-,-,+7-110,-7-110,+7-105,-7-115
23,20160401,p,sec,3,-,-,+5-110,-5-110,-,-,+5½-110,-5½-110,+5½-115,-5½-105,+5½-110,-5½-110,-,-,+5½-105,-5½-115,+5½-110,-5½-110,-,-,+5½-115,-5½-105,+5½-110,-5½-110
24,20160401,p,sec,4,-,-,-5½-110,+5½-110,-,-,-8+130,+8-150,-6-105,+6-115,-6-110,+6-110,-,-,-6-105,+6-115,-6-110,+6-110,-,-,-6-105,+6-115,-6-110,+6-110
25,20160401,p,sec,5,-,-,+1-110,-1-110,-,-,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110,-,-,+1-110,-1-110,+1-110,-1-110,-,-,+1-110,-1-110,+1-110,-1-110
26,20160401,p,sec,6,-,-,+4-110,-4-110,-,-,+4½-122,-4½+102,+4-110,-4-110,+4-110,-4-110,-,-,+4-110,-4-110,+4-110,-4-110,-,-,+4-110,-4-110,+4-110,-4-110
27,20160401,p,sec,7,-,-,+2-110,-2-110,-,-,+2-110,-2-110,+1½-105,-1½-115,+1½-105,-1½-115,-,-,+1½-105,-1½-115,+1½-110,-1½-110,-,-,+1½-105,-1½-115,+1½-105,-1½-115
28,20160401,p,sec,8,-,-,+8-110,-8-110,-,-,+8½-110,-8½-110,+9-110,-9-110,+9-115,-9-105,-,-,+9-110,-9-110,+8½-110,-8½-110,-,-,+9-110,-9-110,+9-115,-9-105
29,20160401,p,sec,9,-,-,-7-110,+7-110,-,-,-7-110,+7-110,-7-105,+7-115,-7-105,+7-115,-,-,-7-105,+7-115,-7-110,+7-110,-,-,-7-105,+7-115,-7-105,+7-115
30,20160401,m,full,0,62%,38%,+1500,-3000,+1089,-1575,+1275,-1600,+900,-1600,+1075,-1700,-,-,+1115,-1665,+875,-1900,+1200,-2000,+900,-1600,+1075,-1700
31,20160401,m,full,1,47%,53%,+210,-250,+210,-235,+210,-230,+205,-245,+200,-240,+200,-240,+205,-245,+195,-235,+200,-240,+205,-245,+200,-240
32,20160401,m,full,2,59%,41%,+205,-245,+191,-213,+200,-240,+200,-240,+190,-220,+190,-230,+205,-240,+185,-225,+200,-240,+200,-240,+190,-220
33,20160401,m,full,3,59%,41%,-102,-118,+121,-134,+117,-137,+115,-135,+115,-135,-,-,+115,-135,+120,-140,+120,-140,+115,-135,+115,-135
34,20160401,m,full,4,49%,51%,-225,+185,-223,+199,-210,+190,-235,+195,-225,+195,-220,+180,-230,+195,-235,+195,-225,+190,-235,+195,-225,+195
35,20160401,m,full,5,44%,56%,+110,-130,+121,-134,+122,-132,+110,-130,+115,-135,-,-,+115,-135,+120,-140,+120,-140,+110,-130,+115,-135
36,20160401,m,full,6,48%,52%,+360,-450,+281,-320,+280,-310,+245,-305,+270,-325,+250,-300,+270,-330,+260,-320,+250,-310,+245,-305,+270,-325
37,20160401,m,full,7,53%,47%,-330,+270,-280,+248,-265,+245,-275,+225,-285,+240,-280,+240,-290,+240,-275,+235,-290,+240,-275,+225,-285,+240
38,20160401,m,full,8,56%,44%,+700,-1100,+736,-950,+625,-950,+702,-1004,+675,-900,-,-,+735,-985,+650,-1000,+700,-1000,+702,-1004,+675,-900
39,20160401,m,full,9,39%,61%,-280,+240,-396,+342,-430,+345,-415,+335,-425,+355,-470,+335,-455,+365,-430,+335,-440,+350,-415,+335,-425,+355
40,20160401,m,first,0,54%,46%,+525,-750,+473,-568,+450,-600,+460,-600,+445,-550,-,-,+460,-610,-,-,+500,-650,+460,-600,+445,-550
