Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20160501,p,full,0,49%,51%,+6½-110,-6½-110,+6-101,-6-109,+6½-110,-6½-110,+6½-110,-6½-110,+6-105,-6-115,+6½-110,-6½-110,+6-105,-6-105,+6½-115,-6½-105,+6-110,-6-110,+6½-110,-6½-110,+6-105,-6-115
1,20160501,p,full,1,39%,61%,+7½-110,-7½-110,+9½-107,-9½-103,+9½-110,-9½-110,+9½-110,-9½-110,+9½-115,-9½-105,+10½-115,-10½-105,+9½-105,-9½-105,+9½-110,-9½-110,+10-110,-10-110,+9½-110,-9½-110,+9½-115,-9½-105
2,20160501,p,full,2,55%,45%,+6½-110,-6½-110,+6+100,-6-110,+6-110,-6-110,+6-115,-6-105,+6-110,-6-110,+6-110,-6-110,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-115,-6-105,+6-110,-6-110
3,20160501,p,full,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,20160501,p,first,0,39%,61%,+4-115,-4-105,+4-110,-4+100,+3½-105,-3½-115,+4-110,-4-110,+3½-105,-3½-115,-,-,+3½-110,-3½-110,+4-115,-4-105,+3½-105,-3½-115,+4-110,-4-110,+3½-105,-3½-115
5,20160501,p,first,1,35%,65%,+4-110,-4-110,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,-,-,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110
6,20160501,p,first,2,48%,52%,+3½-110,-3½-110,+4-102,-4-108,+4-110,-4-110,+4-110,-4-110,+4-115,-4-105,-,-,+3½-110,-3½-110,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110,+4-115,-4-105
7,20160501,p,first,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20160501,p,sec,0,55%,45%,-12+600,+12-900,-,-,-½-110,+½-110,-½-110,+½-110,-½-110,+½-110,-,-,-½-110,+½-110,-½-110,+½-110,-,-,-½-110,+½-110,-½-110,+½-110
9,20160501,p,sec,1,43%,57%,+2-110,-2-110,-,-,+1½-110,-1½-110,+1½-115,-1½-105,+1½-110,-1½-110,-,-,+1½-110,-1½-110,+1½-110,-1½-110,-,-,+1½-115,-1½-105,+1½-110,-1½-110
10,20160501,p,sec,2,51%,49%,+1½-110,-1½-110,-,-,+1-110,-1-110,+1-105,-1-115,+1-105,-1-115,-,-,+1-110,-1-110,+1½-115,-1½-105,-,-,+1-105,-1-115,+1-105,-1-115
11,20160501,p,sec,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20160501,m,full,0,48%,52%,+240,-280,+235,-265,+230,-270,+230,-290,+230,-275,+245,-290,+230,-280,+230,-270,+235,-275,+230,-290,+230,-275
13,20160501,m,full,1,44%,56%,+290,-350,+423,-500,+415,-525,+430,-550,+415,-510,+425,-650,+440,-565,+410,-550,+445,-550,+430,-550,+415,-510
