Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20110201,p,full,0,-,-,+10-110,-10-110,+9-108,-9-102,+9-105,-9-105,+9-110,-9-110,+9-110,-9-110,+9-105,-9-115,-,-,-,-9-109,-,-,+9-110,-9-110,+9-110,-9-110
1,20110201,p,full,1,-,-,-6½-110,+6½-110,-,-,-6½-102,+6½-108,-6-110,+6-110,-,-,-,+7-115,-,-,-,-,-,-,-,-,-,-
2,20110201,p,full,2,-,-,-5-110,+5-110,-,-,-5-105,+5-105,-5-110,+5-110,-5-110,+5-110,-5½-110,+5½-110,-,-,-5-109,+5-109,-5-110,+5-110,-,-,-5-110,+5-110
3,20110201,p,full,3,-,-,+8½-110,-8½-110,-,-,-,-,+8-110,-8-110,+8-110,-,-,-,-,-,+8½-109,-8½-109,+8½-110,-8½-110,+8½-110,-8½-110,+8-110,-
4,20110201,p,first,0,-,-,+5½-110,-5½-110,+5-111,-5+101,+5-110,-,+5-110,-5-110,-,-5-110,+5-105,-5-115,-,-,+5-114,-5-104,+5-110,-5-110,+5-115,-5-105,-,-5-110
5,20110201,p,first,1,-,-,-3½-110,+3½-110,-,-,-,+3½-115,-3½-105,+3½-115,-,-,-,-,-,-,-,-,-3½-110,+3½-110,-,-,-,-
6,20110201,p,first,2,-,-,-2½-115,+2½-105,-,-,-2½-110,+2½-110,-3-105,-,-3-105,+3-115,-3-110,+3-110,-,-,-2½-114,+2½-104,-2½-105,+2½-115,-,-,-3-105,+3-115
7,20110201,p,first,3,-,-,+4½-110,-4½-110,-,-,+4½-110,-,+4½-115,-4½-105,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,+4½-110,-4½-110
8,20110201,p,sec,0,-,-,+1½-110,-1½-110,+1½-101,-1½-109,-,-1½-110,-,-,+1½-105,-1½-115,+1½+105,-1½-125,-,-,+1½-104,-1½-114,-,-,+1½-110,-1½-110,+1½-105,-1½-115
9,20110201,p,sec,1,-,-,-6-110,+6-110,-5½-109,+5½-101,-6-110,+6-110,-,-,-5½-115,+5½-105,-6½-115,+6½-105,-,-,-6-109,+6-109,-,-,-6-105,+6-115,-5½-115,+5½-105
10,20110201,p,sec,2,-,-,-2-110,+2-110,-1½+102,-,-1½-110,+1½-110,-,-,-1½-110,+1½-110,-2-115,+2-105,-,-,-2-104,+2-114,-,-,-2-105,+2-115,-1½-110,+1½-110
11,20110201,p,sec,3,-,-,+3-110,-3-110,+3½-109,-3½-101,+3½-110,-3½-110,-,-,+3-105,-3-115,+3½+100,-3½-120,-,-,+3½-109,-3½-109,-,-,+3-110,-3-110,+3-105,-3-115
12,20110201,m,full,0,-,-,+475,-650,+397,-465,+400,-450,+395,-475,+350,-500,+350,-500,-,-,+365,-,+360,-460,+385,-470,+350,-500
13,20110201,m,full,1,-,-,-280,+240,-,-,-250,+230,-260,+220,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20110201,m,full,2,-,-,-220,+180,-203,-,-200,+185,-215,+185,-220,+180,-230,+190,-,-,-220,+180,-220,+180,-210,+175,-220,+180
15,20110201,m,full,3,-,-,+360,-450,+365,-,+395,-445,-,-425,+325,-450,+375,-550,-,-,+360,-469,+350,-450,+370,-450,+325,-450
16,20110201,m,first,0,-,-,+265,-325,+231,-260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20110201,m,first,1,-,-,-200,+170,-,-,-200,+170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20110201,m,first,2,-,-,-175,+155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,20110201,m,first,3,-,-,+220,-260,-,-,+220,-260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,20110201,m,sec,0,-,-,+115,-135,+130,-144,+125,-145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,20110201,m,sec,1,-,-,-340,+280,-320,+281,-340,+280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,20110201,m,sec,2,-,-,-140,+120,-130,+118,-140,+120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,20110201,m,sec,3,-,-,+160,-185,+168,-187,+170,-200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,20110201,t,full,0,-,-,188½-110,188½-110,191+100,191-110,191-107,191-103,190½-110,190½-110,191½-110,191½-110,191-105,191-115,-,-,191-109,191-109,190½-110,190½-110,191-110,191-110,191½-110,191½-110
25,20110201,t,full,1,-,-,192½-110,192½-110,191+100,191-110,191-105,191-105,191-110,191-110,191-110,191-110,-,191-110,-,-,191-109,191-109,191-110,191-110,191-110,191-110,191-110,191-110
26,20110201,t,full,2,-,-,191½-110,191½-110,188-105,188-105,187½-105,187½-105,189-110,189-110,187½-110,187½-110,-,-,-,-,187½-109,187½-109,187½-110,187½-110,187½-110,187½-110,187½-110,187½-110
27,20110201,t,full,3,-,-,208-110,208-110,211-104,211-106,210½-105,210½-105,-,-,210½-110,210½-110,210-115,210-105,-,-,210½-109,210½-109,210½-110,210½-110,210½-110,210½-110,210½-110,210½-110
28,20110201,t,first,0,-,-,96½-110,96½-110,96½-106,96½-104,96½-110,96½-110,96½-110,96½-110,96½-110,96½-110,96½-110,96½-110,-,-,96½-109,96½-109,96½-110,96½-110,96-115,96-105,96½-110,96½-110
29,20110201,t,first,1,-,-,98½-110,98½-110,97½-103,97½-107,97½-110,97½-110,97½-110,97½-110,97½-110,97½-110,97½-105,97½-115,-,-,97½-109,97½-109,-,-,97½-110,97½-110,97½-110,97½-110
30,20110201,t,first,2,-,-,96½-110,96½-110,95½-102,95½-108,95½-110,95½-110,-,96-110,95½-110,95½-110,96+105,96-125,-,-,95½-109,95½-109,-,-,95½-110,-,95½-110,95½-110
31,20110201,t,first,3,-,-,106½-110,106½-110,106-110,106+100,106½-110,106½-110,-,-,106-110,106-110,106-110,106-110,-,-,106-109,106-109,106-110,106-110,-,-,106-110,106-110
32,20110201,t,sec,0,-,-,93½-110,93½-110,92½-103,92½-107,92½-110,92½-110,-,-,92½-110,92½-110,93-105,93-115,-,-,92½-109,92½-109,-,-,93-110,93-110,92½-110,92½-110
33,20110201,t,sec,1,-,-,94-110,94-110,-,93-107,93½-110,93½-110,-,-,93½-110,93½-110,93½-115,-,-,-,-,-,-,-,93½-115,93½-105,93½-110,93½-110
34,20110201,t,sec,2,-,-,92½-110,92½-110,92½-110,92½+100,92½-110,92½-110,-,-,93½-110,93½-110,92½-120,92½+100,-,-,92½-109,92½-109,-,-,92½-105,92½-115,93½-110,93½-110
35,20110201,t,sec,3,-,-,104½-110,104½-110,-,105½-105,-,-,-,-,-,-,105-120,-,-,-,-,-,-,-,-,-,-,-
36,20110202,p,full,0,-,-,+11-110,-11-110,+11-108,-11-102,+10-102,-10-108,-,-11-110,+10-110,-10-110,+10½-110,-10½-110,-,-,-,-,+11-110,-11-110,+10-110,-10-110,+10-110,-10-110
37,20110202,p,full,1,-,-,-5½-110,+5½-110,-,-,-6½-105,+6½-105,-5½-110,+5½-110,-6½-110,+6½-110,-6½-115,+6½-105,-,-,-,-,-5½-110,+5½-110,-6½-110,+6½-110,-6½-110,+6½-110
38,20110202,p,full,2,-,-,-1½-110,+1½-110,-1½-110,+1½+100,-2½-105,+2½-105,-1½-110,+1½-110,-2½-110,+2½-110,-2½-110,+2½-110,-,-,-,-,-1½-110,-,-2½-110,+2½-110,-2½-110,+2½-110
39,20110202,p,full,3,-,-,+1½-110,-1½-110,-,-,+2-105,-2-105,+1½-110,-1½-110,+2-110,-2-110,+2-110,-2-110,-,-,-,-,+2-110,-2-110,+2-110,-2-110,+2-110,-2-110
40,20110202,p,full,4,-,-,+2½-110,-2½-110,+2½-105,-2½-105,-,-,+2½-110,-2½-110,+2-110,-,+2-110,-2-110,-,-,-,-,+2-110,-2-110,+2-110,-,+2-110,-
41,20110202,p,full,5,-,-,+7-110,-7-110,-,-,+7-102,-7-108,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,-,-,+7-104,-7-114,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110
42,20110202,p,full,6,-,-,-2½-110,+2½-110,-,-,-2½-105,+2½-105,-2½-110,+2½-110,-2½-110,+2½-110,-2½-115,+2½-105,-,-,-,-,-,-,-2½-110,+2½-110,-2½-110,+2½-110
43,20110202,p,full,7,-,-,+8-110,-8-110,-,-,+9-105,-9-105,+8½-110,-8½-110,+8½-110,-8½-110,+8½-110,-8½-110,-,-,+8½-109,-8½-109,+8½-110,-8½-110,+8½-110,-8½-110,+8½-110,-8½-110
44,20110202,p,full,8,-,-,+2-105,-2-105,+2-113,-2+102,+2-105,-2-105,+2-110,-2-110,-,-,+2-110,-2-110,-,-,+2-109,-2-109,+2-110,-,+2-110,-2-110,-,-
45,20110202,p,full,9,-,-,+5-103,-5-107,+6-105,-6-105,-,-,+5-110,-,-,-,-,-,-,-,+5½-109,-5½-109,-,-,+5½-110,-5½-110,-,-
46,20110202,p,full,10,-,-,-2-110,+2-110,-2½-101,+2½-109,-2½-102,+2½-108,-2½-110,+2½-110,-2½-110,+2½-110,-3-115,+3-105,-,-,-2½-109,+2½-109,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110
47,20110202,p,first,0,-,-,-,-,-,-,-,-,-,-,+5½-110,-5½-110,+6-110,-,-,-,-,-,-,-,+5½-120,-5½+100,+5½-110,-5½-110
48,20110202,p,first,1,-,-,-3½-105,+3½-115,-,-,-3½-105,+3½-115,-,-,-3½-110,+3½-110,-3½-115,+3½-105,-,-,-,-,-,-,-3½-110,+3½-110,-3½-110,+3½-110
49,20110202,p,first,2,-,-,-1½-105,+1½-115,-,-,-1½-105,+1½-115,-,-,-1½-105,+1½-115,-1½-110,+1½-110,-,-,-,-,-,-,-1-115,-,-1½-105,+1½-115
50,20110202,p,first,3,-,-,+1-110,-1-110,-,-,+1-110,-1-110,-,-,+1-110,-1-110,+1-110,-1-110,-,-,-,-,+1-110,-1-110,+1-105,-1-115,+1-110,-1-110
51,20110202,p,first,4,-,-,-,-,-,-,-,-,-,-,+1-110,-1-110,+1-110,-1-110,-,-,-,-,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110
