Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20071201,p,full,0,-,-,-1-105,+1-105,+3-103,-3-107,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,-,-,-,-,-,-,+3-110,-3-110,+3-110,-3-110
1,20071201,p,full,1,-,-,+8½-110,-8½-110,+8-113,-,+8-110,-8-110,+7½-110,-7½-110,+7½-110,-7½-110,+8-110,-8-110,-,-,-,-,-,-,+8-110,-8-110,+7½-110,-7½-110
2,20071201,p,full,2,-,-,+9½-110,-9½-110,+9+103,-9-113,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110,-,-,-,-,-,-,+9-110,-9-110,+9-110,-9-110
3,20071201,p,full,3,-,-,-3½-110,+3½-110,-,+3-105,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3½-105,+3½-115,-,-,-,-,-,-,-3-110,+3-110,-3-110,+3-110
4,20071201,p,full,4,-,-,-4-110,+4-110,-4-107,+4-103,-4-110,+4-110,-4½-110,-,-,+4½-110,-4½-110,+4½-110,-,-,-,-,-,-,-4-110,+4-110,-,+4½-110
5,20071201,p,full,5,-,-,+6-110,-6-110,+7+112,-7-122,+7½-110,-7½-110,+7½-110,-7-110,+7½-110,-7½-110,-,-7½-110,-,-,-,-,-,-,+7-110,-7-110,+7½-110,-7½-110
6,20071201,p,full,6,-,-,-5½-102,+5½-108,-6-115,+6+105,-6-103,+6-107,-6-110,+6-110,-6-110,+6-110,-6-115,+6-105,-,-,-,-,-,-,-6-110,+6-110,-6-110,+6-110
7,20071201,p,first,0,-,-,PK-105,PK-115,+1+101,-1-111,+1½-115,-1½-105,+1½-115,-1½-105,-,-1½-110,+1½-105,-1½-115,-,-,-,-,-,-,+1½-115,-1½-105,-,-1½-110
8,20071201,p,first,1,-,-,+4½-110,-4½-110,+4½-103,-4½-107,+4½-115,-4½-105,+4½-110,-4½-110,+4-105,-4-115,+4-105,-,-,-,-,-,-,-,+4½-110,-,+4-105,-4-115
9,20071201,p,first,2,-,-,+5-115,-5-105,+5-110,-5+100,+5-115,-5-105,+5-115,-5-105,+5-115,-5-105,+5-115,-5-105,-,-,-,-,-,-,+5-110,-5-110,+5-115,-5-105
10,20071201,p,first,3,-,-,-2-110,+2-110,-1½-108,+1½-102,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-115,+1½-105,-,-,-,-,-,-,-1½-110,+1½-110,-1½-110,+1½-110
11,20071201,p,first,4,-,-,-2½-105,+2½-115,-2-109,+2-101,-2-110,+2-110,-3-105,+3-115,-2½-110,+2½-110,-2-115,+2-105,-,-,-,-,-,-,-2-110,-,-2½-110,+2½-110
12,20071201,p,first,5,-,-,+3½-105,-3½-115,+3½+111,-3½-121,+4-115,-4-105,+4-105,-4-115,+4-105,-4-115,+4-110,-4-110,-,-,-,-,-,-,+4-115,-4-105,+4-105,-4-115
13,20071201,p,first,6,-,-,-3-110,+3-110,-,+3½-112,-3½-105,+3½-115,-3½-110,+3½-110,-3-115,-,-3½-110,+3½-110,-,-,-,-,-,-,-3½+100,+3½-120,-3-115,-
14,20071201,p,sec,0,-,-,PK+100,PK-120,-½-114,+½+104,-1-110,+1-110,-½-115,+½-105,PK-120,PK+100,-,-,-,-,-,-,-,-,-,-,PK-120,PK+100
15,20071201,p,sec,1,-,-,+7½-110,-7½-110,+7½+106,-7½-116,+7½-110,-7½-110,+7½-105,-7½-115,+7½-110,-,-,-,-,-,-,-,-,-,-,-,+7½-110,-
16,20071201,p,sec,2,-,-,+3-110,-3-110,+3-104,-3-106,+3-105,-3-115,+3½-115,-3½-105,+3-110,-3-110,-,-,-,-,-,-,-,-,-,-,+3-110,-3-110
17,20071201,p,sec,3,-,-,-3½-110,+3½-110,-3½+111,+3½-121,-3-105,+3-115,-3+100,+3-120,-3½-105,+3½-115,-,-,-,-,-,-,-,-,-,-,-3½-105,+3½-115
18,20071201,p,sec,4,-,-,+2½-110,-2½-110,+3-121,-3+111,+2½-110,-2½-110,+2½-105,-2½-115,+3-115,-3-105,-,-,-,-,-,-,-,-,-,-,+3-115,-3-105
19,20071201,p,sec,5,-,-,+4½-110,-4½-110,+4+109,-4-119,+4½-110,-4½-110,+4½-115,-4½-105,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,+4½-110,-4½-110
20,20071201,p,sec,6,-,-,-4-110,+4-110,-4+102,+4-112,-4-110,+4-110,-4-110,+4-110,-4-110,+4-110,-,-,-,-,-,-,-,-,-,-,-4-110,+4-110
21,20071201,m,full,0,-,-,+115,-125,+140,-,+130,-150,+135,-155,+135,-155,+130,-150,-,-,-,-,-,-,+135,-155,+135,-155
22,20071201,m,full,1,-,-,+310,-370,+305,-335,+300,-360,+290,-350,+300,-400,+290,-380,-,-,-,-,-,-,+295,-355,+300,-400
23,20071201,m,full,2,-,-,+310,-370,+410,-450,+345,-430,+370,-450,+350,-500,-,-500,-,-,-,-,-,-,+370,-450,+350,-500
24,20071201,m,full,3,-,-,-180,+158,-146,+136,-150,+130,-150,+130,-160,+140,-160,+140,-,-,-,-,-,-,-155,+135,-160,+140
25,20071201,m,full,4,-,-,-195,+168,-170,+160,-180,+158,-195,-,-190,+160,-190,+165,-,-,-,-,-,-,-180,+160,-190,+160
