Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20100301,p,full,0,-,-,+1-110,-1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+3-110,-3-110,-,-
1,20100301,p,full,1,-,-,-4-110,+4-110,-,-,-,-,-4-110,+4-110,-,-,-,-,-,-,-,-,-,-,-4-110,+4-110,-,-
2,20100301,p,full,2,-,-,+12-110,-12-110,-,-,+11-110,-,+11-110,-11-110,-,-,-,-,-,-,+11-109,-,-,-,+11-110,-11-110,-,-
3,20100301,p,full,3,-,-,-2-110,+2-110,-,-,-,-,-,-,-,-,-3-110,+3-110,-,-,-,-,-,-,-,-,-,-
4,20100301,p,full,4,-,-,+1-110,-1-110,-,-,-,-,-,-,-,-,-,-,-,-,+1-104,-,-,-,-,-,-,-
5,20100301,p,full,5,-,-,+1-110,-1-110,-,-,-,-,-,-,-2-110,-,-,-,-,-,-,-,-,-,-,-,-2-110,-
6,20100301,p,full,6,-,-,+5½-110,-5½-110,-,-,+6-110,-6-110,-,-,-,-,-,-,-,-,-,-,-,-,+6-110,-6-110,-,-
7,20100301,p,full,7,-,-,+2½-110,-2½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20100301,p,full,8,-,-,-6½-110,+6½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20100301,p,first,0,-,-,+1-110,-1-110,-,-,-,-,-,-,+1½-110,-1½-110,-,-,-,-,-,-,-,-,+1½-110,-1½-110,+1½-110,-1½-110
10,20100301,p,first,1,-,-,-2-110,+2-110,-,-,-2-110,+2-110,-2-110,+2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20100301,p,first,2,-,-,+6½-110,-6½-110,-,-,+6½-115,-6½-105,+6-105,-6-115,+6½-110,-6½-110,-,-,-,-,-,-6½-104,-,-,+6-105,-6-115,+6½-110,-6½-110
12,20100301,p,first,3,-,-,-1½-105,+1½-115,-,-,-1½-105,+1½-115,-,-,-1½-110,+1½-110,-,-,-,-,-,-,-,-,-,-,-1½-110,+1½-110
13,20100301,p,first,4,-,-,+1-110,-1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20100301,p,first,5,-,-,+½-115,-½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20100301,p,first,6,-,-,+3-110,-3-110,-,-,+3-110,-3-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20100301,p,first,7,-,-,+1½-115,-1½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20100301,p,first,8,-,-,-3½-110,+3½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20100301,p,sec,0,-,-,-1-110,+1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,20100301,p,sec,1,-,-,PK-110,PK-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,20100301,p,sec,2,-,-,-1-110,+1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,20100301,p,sec,3,-,-,+2-110,-2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
