Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20161201,p,full,0,43%,57%,+10½-110,-10½-110,+12-101,-12-109,+12-110,-12-110,+12-105,-12-115,+12-106,-12-114,+11½-105,-11½-115,+12½-105,-12½-105,+12-110,-12-110,+12-110,-12-110,+12-105,-12-115,+12-106,-12-114
1,20161201,p,full,1,55%,45%,-4-110,+4-110,-5½-102,+5½-108,-5½-110,+5½-110,-5½-110,+5½-110,-5½-116,+5½-104,-6-105,+6-115,-5½-105,+5½-105,-5½-110,+5½-110,-5½-110,+5½-110,-5½-110,+5½-110,-5½-116,+5½-104
2,20161201,p,full,2,45%,55%,+5-110,-5-110,+3½-103,-3½-107,+3½-110,-3½-110,+4-115,-4-105,+3½-115,-3½-105,+4-110,-4-110,+3½-105,-3½-105,+3½-110,-3½-110,+3½-110,-3½-110,+4-115,-4-105,+3½-115,-3½-105
3,20161201,p,full,3,90%,10%,-1½-110,+1½-110,-4-105,+4-105,-4-105,+4-105,-4-115,+4-105,-4-112,+4-108,-3½-115,+3½-105,-4-105,+4-105,-4-110,+4-110,-4-110,+4-110,-4-115,+4-105,-4-112,+4-108
4,20161201,p,full,4,49%,51%,+9½-110,-9½-110,+7-108,-7-102,+7-108,-7-102,+6½-105,-6½-115,+7-115,-7-105,+7½-115,-7½-105,+6½-105,-6½-105,+7-115,-7-105,+6½-110,-6½-110,+6½-105,-6½-115,+7-115,-7-105
5,20161201,p,full,5,45%,55%,+10-110,-10-110,+11+109,-11-120,+11½-110,-11½-110,+11½-117,-11½-103,+11½-110,-11½-110,+11½-110,-11½-110,+11½-105,-11½-105,+11½-110,-11½-110,+11½-110,-11½-110,+11½-117,-11½-103,+11½-110,-11½-110
6,20161201,p,first,0,33%,67%,+7-115,-7-105,+7½-106,-7½-106,+7½-110,-7½-110,+7½-105,-7½-115,+7-102,-7-118,-,-,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-105,-7½-115,+7-102,-7-118
7,20161201,p,first,1,51%,49%,-2-110,+2-110,-2½-106,+2½-106,-2½-105,+2½-115,-2½-115,+2½-105,-2½-115,+2½-105,-,-,-2½-115,+2½-105,-2½-110,+2½-110,-2½-110,+2½-110,-2½-115,+2½-105,-2½-115,+2½-105
8,20161201,p,first,2,38%,62%,+2½-110,-2½-110,+2-104,-2-108,+2-115,-2-105,+2-110,-2-110,+2-110,-2-110,-,-,+2-110,-2-110,+2-110,-2-110,+2-110,-2-110,+2-110,-2-110,+2-110,-2-110
9,20161201,p,first,3,55%,45%,-½-115,+½-105,-1½-110,+1½-102,-1½-110,+1½-110,-1½-115,+1½-105,-1½-115,+1½-105,-,-,-1½-115,+1½-105,-1½-115,+1½-105,-1½-115,+1½-105,-1½-115,+1½-105,-1½-115,+1½-105
10,20161201,p,first,4,35%,65%,+5½-105,-5½-115,+4-106,-4-106,+4-115,-4-105,+3½-105,-3½-115,+3½-105,-3½-115,-,-,+4-115,-4-105,+4-115,-4-105,+4-110,-4-110,+3½-105,-3½-115,+3½-105,-3½-115
11,20161201,p,first,5,38%,62%,+6-105,-6-115,+6½-100,-6½-112,+6½-105,-6½-115,+7-117,-7-103,+6½-105,-6½-115,-,-,+6½-105,-6½-115,+6½-105,-6½-115,+7-115,-7-105,+7-117,-7-103,+6½-105,-6½-115
12,20161201,p,sec,0,52%,48%,+7-110,-7-110,-,-,+7-110,-7-110,+7-115,-7-105,+7-110,-7-110,-,-,+7-110,-7-110,+7-115,-7-105,-,-,+7-115,-7-105,+7-110,-7-110
13,20161201,p,sec,1,51%,49%,-3½-110,+3½-110,-,-,-3½-110,+3½-110,-3½-115,+3½-105,-3½-110,+3½-110,-,-,-3½-110,+3½-110,-3½-110,+3½-110,-,-,-3½-115,+3½-105,-3½-110,+3½-110
14,20161201,p,sec,2,39%,61%,+4-110,-4-110,-,-,+4½-110,-4½-110,+4½-105,-4½-115,+4½+100,-4½-120,-,-,+4½-110,-4½-110,+4½-105,-4½-115,-,-,+4½-105,-4½-115,+4½+100,-4½-120
