Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20131029,p,full,0,-,-,+11½-110,-11½-110,+12-105,-12-105,+12-101,-12-109,+12½-110,-12½-110,+12½-110,-12½-110,+12½-115,-12½-105,+12½-115,-12½-105,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110
1,20131029,p,full,1,-,-,+5-110,-5-110,+5-104,-5-106,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105
2,20131029,p,full,2,-,-,-8-110,+8-110,-9½-110,+9½+100,-9½-110,+9½-110,-10-110,+10-110,-10-113,+10-107,-10-115,+10-105,-10-110,+10-110,-9½-110,+9½-110,-10-110,+10-110,-10-110,+10-110,-10-113,+10-107
3,20131029,p,first,0,-,-,+6½-105,-6½-115,+6½+107,-6½-118,+7-105,-7-115,+7-105,-7-115,+7-110,-7-110,+7+100,-7-120,+7-105,-7-115,-,-,+7+100,-7-120,-,-,+7-110,-7-110
4,20131029,p,first,1,-,-,+2½-110,-2½-110,+2½+104,-2½-115,+2½-105,-2½-115,+2½-105,-2½-115,+2½-105,-2½-115,+3-115,-3-105,+2½-105,-2½-115,-,-,+2½-105,-2½-115,-,-,+2½-105,-2½-115
5,20131029,p,first,2,-,-,-4½-110,+4½-110,-5½-123,+5½+111,-6-115,+6-105,-6-115,+6-105,-6½-110,+6½-110,-6-130,+6+110,-6½-110,+6½-110,-,-,-6-110,+6-110,-,-,-6½-110,+6½-110
6,20131029,p,sec,0,-,-,+9½-110,-9½-110,+9½+103,-9½-114,+9½-110,-9½-110,+10-110,-10-110,+10-105,-10-115,-,-,+9½-105,-9½-115,-,-,-,-,-,-,+10-105,-10-115
7,20131029,p,sec,1,-,-,-3½-110,+3½-110,-3-110,+3+100,-4+101,+4-121,-3½-110,+3½-110,-3-118,+3-102,-3½-120,+3½+100,-3-118,+3-102,-,-,-,-,-,-,-3-118,+3-102
8,20131029,p,sec,2,-,-,-5-110,+5-110,-5-110,+5+100,-5½-110,+5½-110,-5½-105,+5½-115,-5-110,+5-110,-6-115,+6-105,-5-115,+5-105,-,-,-,-,-,-,-5-110,+5-110
9,20131029,m,full,0,-,-,+600,-900,+760,-1000,+690,-885,+715,-1050,+760,-1030,-,-,+705,-1105,+650,-1000,+725,-1050,+715,-1050,+760,-1030
10,20131029,m,full,1,-,-,+190,-230,+188,-210,+180,-220,+189,-225,+180,-210,+175,-210,+185,-220,+185,-225,+190,-225,+189,-225,+180,-210
11,20131029,m,full,2,-,-,-380,+315,-575,+480,-550,+425,-575,+435,-570,+455,-600,+400,-640,+440,-550,+410,-550,+445,-575,+435,-570,+455
12,20131029,m,first,0,-,-,+340,-425,+377,-440,+350,-440,+355,-450,+370,-445,-,-,+355,-460,-110,-110,+340,-440,-,-,+370,-445
13,20131029,m,first,1,-,-,+135,-155,+159,-177,+150,-170,+150,-175,+155,-175,-,-,+155,-180,-105,-115,+155,-175,-,-,+155,-175
14,20131029,m,first,2,-,-,-265,+225,-330,+289,-325,+265,-315,+260,-360,+300,-,-,-345,+285,-115,-105,-330,+255,-,-,-360,+300
15,20131029,m,sec,0,-,-,+525,-750,+510,-617,+500,-700,+485,-650,+510,-650,-,-,+480,-780,-,-,-,-,-,-,+510,-650
16,20131029,m,sec,1,-,-,-175,+155,-192,+173,-185,+160,-185,+160,-195,+170,-,-,-190,+165,-,-,-,-,-,-,-195,+170
17,20131029,m,sec,2,-,-,-330,+270,-340,+297,-340,+280,-339,+279,-325,+270,-,-,-350,+290,-,-,-,-,-,-,-325,+270
18,20131029,t,full,0,-,-,187-110,187-110,188½-102,188½-108,188½-105,188½-105,188½-110,188½-110,188½-110,188½-110,189-110,189-110,189-110,189-110,189½-110,189½-110,189-110,189-110,188½-110,188½-110,188½-110,188½-110
19,20131029,t,full,1,-,-,187½-110,187½-110,188-103,188-107,188½-110,188½-110,188½-110,188½-110,188½-110,188½-110,189-110,189-110,188-110,188-110,188½-110,188½-110,188½-110,188½-110,188½-110,188½-110,188½-110,188½-110
20,20131029,t,full,2,-,-,197-110,197-110,202½-107,202½-103,202½-110,202½-110,202½-110,202½-110,202-110,202-110,202-110,202-110,202-110,202-110,201½-110,201½-110,202-110,202-110,202½-110,202½-110,202-110,202-110
21,20131029,t,first,0,-,-,94½-110,94½-110,94½+100,94½-110,94½-110,94½-110,94½-110,94½-110,94½-105,94½-115,94½-110,94½-110,94½-105,94½-115,94½-110,94½-110,94-110,94-110,-,-,94½-105,94½-115
22,20131029,t,first,1,-,-,95-110,95-110,94½-105,94½-105,94½-110,94½-110,94½-110,94½-110,95-110,95-110,94½-115,94½-105,95-110,95-110,94½-110,94½-110,95-110,95-110,-,-,95-110,95-110
23,20131029,t,first,2,-,-,100-110,100-110,101½-113,101½+102,101½-115,101½-105,102-110,102-110,101½-110,101½-110,101½-120,101½+100,101½-115,101½-105,101-115,101-105,101-110,101-110,-,-,101½-110,101½-110
24,20131029,t,sec,0,-,-,94½-110,94½-110,100-102,100-108,94½-110,94½-110,94½-110,94½-110,94½-110,94½-110,-,-,94½-105,94½-115,-,-,-,-,-,-,94½-110,94½-110
25,20131029,t,sec,1,-,-,93-110,93-110,93½-105,93½-105,94-102,94-118,93½-110,93½-110,93½-110,93½-110,93-125,93+105,93½-115,93½-105,-,-,-,-,-,-,93½-110,93½-110
26,20131029,t,sec,2,-,-,102-110,102-110,103-102,103-108,103-110,103-110,103-110,103-110,103-115,103-105,103-125,103+105,103-115,103-105,-,-,-,-,-,-,103-115,103-105
27,20131030,p,full,0,-,-,-11-110,+11-110,-9½-105,+9½-105,-9½-107,+9½-103,-10-110,+10-110,-10-105,+10-115,-10-115,+10-105,-9½-110,+9½-110,-9½-110,+9½-110,-10½-110,+10½-110,-10-110,+10-110,-10-105,+10-115
28,20131030,p,full,1,-,-,-3½-110,+3½-110,-3-103,+3-107,-3-106,+3-104,-3-110,+3-110,-3-110,+3-110,-3½-115,+3½-105,-3-110,+3-110,-3-110,+3-110,-3½-110,+3½-110,-3-110,+3-110,-3-110,+3-110
29,20131030,p,full,2,-,-,+8½-110,-8½-110,+8-106,-8-104,+8-104,-8-106,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110
30,20131030,p,full,3,-,-,+3-110,-3-110,+2½-107,-2½-103,+2½-107,-2½-103,+2½-110,-2½-110,+2½-110,-2½-110,+3-115,-3-105,+2½-112,-2½-108,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110
31,20131030,p,full,4,-,-,+8-110,-8-110,+7½+102,-7½-113,+8-105,-8-105,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110
32,20131030,p,full,5,-,-,+12-110,-12-110,+13-101,-13-109,+13-105,-13-105,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110,+13-110,-13-110
