Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20160602,p,full,0,50%,50%,+5½-103,-5½-107,+6-106,-6-104,+5½-101,-5½-109,+6-115,-6-105,+6-113,-6-107,+6-115,-6-105,+5½-105,-5½-105,+5½-105,-5½-115,+6-110,-6-110,+6-115,-6-105,+6-113,-6-107
1,20160602,p,first,0,46%,54%,+3-105,-3-115,+2½-101,-2½-109,+2½-102,-2½-108,+2½-110,-2½-110,+2½-107,-2½-113,-,-,+3-110,-3-110,+3-115,-3-105,+3-120,-3+100,+2½-110,-2½-110,+2½-107,-2½-113
2,20160602,p,sec,0,49%,51%,+½+103,-½-123,-,-,+½-125,-½+105,PK+100,PK-120,+½-110,-½-110,-,-,PK-110,PK-110,+½-115,-½-105,-,-,PK+100,PK-120,+½-110,-½-110
3,20160602,m,full,0,61%,39%,+215,-255,+346,-400,+205,-225,+195,-235,+205,-245,+175,-210,+190,-230,+195,-235,+200,-240,+195,-235,+205,-245
4,20160602,m,first,0,65%,35%,+160,-185,+152,-168,+160,-170,+155,-175,+155,-175,-,-,+150,-175,-,-,+155,-175,+155,-175,+155,-175
5,20160602,m,sec,0,49%,51%,+115,-135,-,-,-110,-110,-,-,+100,-120,-,-,-105,-115,-,-,-,-,-,-,+100,-120
6,20160602,t,full,0,57%,43%,210-103,210-107,211-105,211-105,211-105,211-105,211½-110,211½-110,211-115,211-105,211-110,211-110,211½-105,211½-105,211-110,211-110,211-110,211-110,211½-110,211½-110,211-115,211-105
7,20160602,t,first,0,52%,48%,109-110,109-110,108½-102,108½-108,108½-105,108½-105,109-105,109-115,109-105,109-115,-,-,109-110,109-110,108½-110,108½-110,108½-115,108½-105,109-105,109-115,109-105,109-115
8,20160602,t,sec,0,65%,35%,104-110,104-110,-,-,104½-110,104½-110,104-110,104-110,104-110,104-110,-,-,104-115,104-105,104½-110,104½-110,-,-,104-110,104-110,104-110,104-110
9,20160605,p,full,0,51%,49%,+6½-110,-6½-110,+6+100,-6-110,+6-110,-6-110,+6-110,-6-110,+6-105,-6-115,+6-105,-6-115,+6-105,-6-105,+6-105,-6-115,+6-110,-6-110,+6-110,-6-110,+6-105,-6-115
10,20160605,p,first,0,43%,57%,+3½-105,-3½-115,+3-102,-3-108,+3-110,-3-110,+3-110,-3-110,+3-105,-3-115,-,-,+3½-110,-3½-110,+3-105,-3-115,+3-105,-3-115,+3-110,-3-110,+3-105,-3-115
11,20160605,p,sec,0,48%,52%,+½-110,-½-110,-,-,+½-115,-½-105,+½-106,-½-114,+½-105,-½-115,-,-,+½-105,-½-115,+½-105,-½-115,-,-,+½-105,-½-115,+½-105,-½-115
12,20160605,m,full,0,62%,38%,+230,-270,+638,-800,+200,-240,+210,-260,+200,-240,+175,-210,+205,-245,+200,-240,+210,-250,+210,-260,+200,-240
13,20160605,m,first,0,59%,41%,+175,-210,+163,-182,+155,-175,+160,-180,+155,-175,-,-,+155,-180,-,-,+155,-175,+160,-180,+155,-175
14,20160605,m,sec,0,56%,44%,+105,-125,-,-,+100,-120,-,-,-,-,-,-,+105,-125,-,-,-,-,-,-,-,-
15,20160605,t,full,0,57%,43%,206-110,206-110,209-108,209-102,209-110,209-110,209½-110,209½-110,209-110,209-110,209-115,209-105,209½-105,209½-105,209½-110,209½-110,209½-110,209½-110,209½-110,209½-110,209-110,209-110
16,20160605,t,first,0,50%,50%,107-110,107-110,107½-105,107½-105,108-110,108-110,108-115,108-105,108-105,108-115,-,-,108-110,108-110,108-110,108-110,108-115,108-105,108-115,108-105,108-105,108-115
17,20160605,t,sec,0,65%,35%,100½-110,100½-110,-,-,103-110,103-110,103-110,103-110,103-110,103-110,-,-,103-115,103-105,103-115,103-105,-,-,102½-116,102½-104,103-110,103-110
18,20160608,p,full,0,51%,49%,+1-110,-1-110,+1½-105,-1½-105,+1½-110,-1½-110,+1½-105,-1½-115,+1½-105,-1½-115,-1-105,+1-115,+2-105,-2-105,+1½-115,-1½-105,+1½-110,-1½-110,+1½-105,-1½-115,+1½-105,-1½-115
19,20160608,p,first,0,43%,57%,+½-115,-½-105,+2-107,-2-103,+2-110,-2-110,+2-105,-2-115,+2-103,-2-117,-,-,+2-110,-2-110,+2-105,-2-115,+2+100,-2-120,+2-105,-2-115,+2-103,-2-117
20,20160608,p,sec,0,57%,43%,-2½-110,+2½-110,-,-,-3-110,+3-110,-3-110,+3-110,-3-117,+3-103,-,-,-3-118,+3-102,-3-115,+3-105,-,-,-3-110,+3-110,-3-117,+3-103
21,20160608,m,full,0,54%,46%,-101,-109,+105,-116,+103,-123,+105,-125,+103,-123,-,-,+110,-130,+100,-120,+105,-125,+105,-125,+103,-123
22,20160608,m,first,0,57%,43%,-105,-115,+128,-142,+135,-155,+135,-155,+135,-155,-,-,+135,-155,-,-,+140,-160,+135,-155,+135,-155
23,20160608,m,sec,0,45%,55%,-170,+150,-,-,-190,+165,-,-,-205,+175,-,-,-185,+160,-,-,-,-,-,-,-205,+175
24,20160608,t,full,0,52%,48%,206-110,206-110,206½-103,206½-107,206-110,206-110,206-110,206-110,206-115,206-105,205-120,205+100,206½-105,206½-105,206-110,206-110,206-110,206-110,206-110,206-110,206-115,206-105
25,20160608,t,first,0,50%,50%,105½-110,105½-110,104+100,104-110,104-110,104-110,104-110,104-110,104-110,104-110,-,-,104-110,104-110,104½-110,104½-110,104-105,104-115,104-110,104-110,104-110,104-110
26,20160608,t,sec,0,54%,46%,103½-110,103½-110,-,-,103½-110,103½-110,103½-105,103½-115,103-110,103-110,-,-,103-115,103-105,103½-110,103½-110,-,-,103½-105,103½-115,103-110,103-110
27,20160610,p,full,0,48%,52%,+2½-110,-2½-110,+2½-106,-2½-104,+2½-110,-2½-110,+2½-110,-2½-110,+2½-117,-2½-103,+2-105,-2-115,+2½-105,-2½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-117,-2½-103
28,20160610,p,first,0,41%,59%,+1-110,-1-110,+2-109,-2-101,+2-110,-2-110,+2-110,-2-110,+2-110,-2-110,-,-,+2-110,-2-110,+2-105,-2-115,+2-105,-2-115,+2-110,-2-110,+2-110,-2-110
29,20160610,p,sec,0,59%,41%,-½-110,+½-110,-,-,-½-105,+½-115,PK-117,PK-103,PK-115,PK-105,-,-,PK-121,PK+101,PK-120,PK+100,-,-,PK-117,PK-103,PK-115,PK-105
30,20160610,m,full,0,55%,45%,+125,-145,+122,-135,+120,-140,+115,-135,+115,-135,-,-,+125,-145,+120,-140,+120,-140,+115,-135,+115,-135
31,20160610,m,first,0,57%,43%,+110,-130,+129,-143,+130,-150,+130,-150,+130,-150,-,-,+125,-145,-,-,+135,-155,+130,-150,+130,-150
32,20160610,m,sec,0,52%,48%,-125,+105,-,-,-120,+100,-,-,-,-,-,-,-120,+100,-,-,-,-,-,-,-,-
33,20160610,t,full,0,57%,43%,206-110,206-110,207½-105,207½-105,207-110,207-110,207½-110,207½-110,207-115,207-105,207-115,207-105,208-105,208-105,207-110,207-110,207-110,207-110,207½-110,207½-110,207-115,207-105
34,20160610,t,first,0,52%,49%,104-110,104-110,104½-102,104½-108,104-110,104-110,104-110,104-110,104½-110,104½-110,-,-,105-110,105-110,104½-110,104½-110,104-110,104-110,104-110,104-110,104½-110,104½-110
35,20160610,t,sec,0,59%,41%,104½-110,104½-110,-,-,104½-110,104½-110,104-115,104-105,104-103,104-117,-,-,104½-110,104½-110,104½-110,104½-110,-,-,104-115,104-105,104-103,104-117
36,20160613,p,full,0,45%,55%,+8-110,-8-110,+5½-108,-5½-102,+5½-110,-5½-110,+5½-105,-5½-115,+5½-105,-5½-115,+6-110,-6-110,+5½-105,-5½-105,+5½-110,-5½-110,+5½-110,-5½-110,+5½-105,-5½-115,+5½-105,-5½-115
37,20160613,p,first,0,46%,54%,+5½-110,-5½-110,+3-109,-3-101,+3½-115,-3½-105,+3-110,-3-110,+3-110,-3-110,-,-,+3-105,-3-115,+3-110,-3-110,+3-105,-3-115,+3-110,-3-110,+3-110,-3-110
38,20160613,p,sec,0,47%,53%,+3½-110,-3½-110,-,-,+4-110,-4-110,+4-115,-4-105,+3½-107,-3½-113,-,-,+3½-110,-3½-110,+4-110,-4-110,-,-,+4-115,-4-105,+3½-107,-3½-113
39,20160613,m,full,0,61%,39%,+315,-380,+185,-206,+180,-220,+190,-230,+175,-205,+170,-200,+190,-225,+180,-220,+185,-220,+190,-230,+175,-205
40,20160613,m,first,0,51%,49%,+250,-300,+159,-177,+160,-185,+165,-185,+160,-180,-,-,+160,-185,-,-,+162,-185,+165,-185,+160,-180
41,20160613,m,sec,0,59%,41%,+175,-210,-,-,+180,-220,-,-,+165,-190,-,-,+175,-205,-,-,-,-,-,-,+165,-190
42,20160613,t,full,0,50%,50%,206½-110,206½-110,209-103,209-107,209-110,209-110,209-110,209-110,209-110,209-110,208-115,208-105,209-105,209-105,209-110,209-110,209-110,209-110,209-110,209-110,209-110,209-110
43,20160613,t,first,0,48%,52%,105-110,105-110,105-104,105-106,105-110,105-110,105½-105,105½-115,105½-105,105½-115,-,-,105½-110,105½-110,105-110,105-110,105½-110,105½-110,105½-105,105½-115,105½-105,105½-115
44,20160613,t,sec,0,59%,41%,105½-110,105½-110,-,-,106-110,106-110,106½-110,106½-110,106-110,106-110,-,-,106-110,106-110,106-115,106-105,-,-,106½-110,106½-110,106-110,106-110
45,20160616,p,full,0,52%,48%,+1½-110,-1½-110,+2-103,-2-107,+1½-110,-1½-110,+2-105,-2-115,+2-110,-2-110,+2-115,-2-105,+2-105,-2-105,+2-110,-2-110,+2½-110,-2½-110,+2-105,-2-115,+2-110,-2-110
46,20160616,p,first,0,43%,57%,+1½-115,-1½-105,+1½+100,-1½-110,+1½-110,-1½-110,+1½-105,-1½-115,+1½-107,-1½-113,-,-,+2-115,-2-105,+1½-105,-1½-115,+1½-105,-1½-115,+1½-105,-1½-115,+1½-107,-1½-113
47,20160616,p,sec,0,60%,40%,-16+550,+16-800,-,-,-5-110,+5-110,-4½-115,+4½-105,-5-108,+5-112,-,-,-5-115,+5-105,-5-110,+5-110,-,-,-4½-115,+4½-105,-5-108,+5-112
48,20160616,m,full,0,60%,40%,+120,-140,+116,-128,+105,-125,+115,-135,+109,-129,-,-,+125,-145,+105,-125,+110,-130,+115,-135,+109,-129
49,20160616,m,first,0,58%,42%,+115,-135,+123,-136,+120,-140,+120,-140,+120,-140,-,-,+120,-140,-,-,+130,-150,+120,-140,+120,-140
50,20160616,m,sec,0,32%,68%,-265,+225,-,-,-265,+225,-,-,-255,+215,-,-,-270,+220,-,-,-,-,-,-,-255,+215
51,20160616,t,full,0,53%,47%,207-110,207-110,207½-104,207½-106,208-110,208-110,208-110,208-110,207½-110,207½-110,208-110,208-110,208-105,208-105,208-110,208-110,208-110,208-110,208-110,208-110,207½-110,207½-110
52,20160616,t,first,0,56%,44%,105-110,105-110,104½-103,104½-107,105-110,105-110,105-110,105-110,105-110,105-110,-,-,104½-110,104½-110,105-110,105-110,105-110,105-110,105-110,105-110,105-110,105-110
53,20160616,t,sec,0,63%,37%,104-110,104-110,-,-,104-110,104-110,104½-105,104½-115,104-110,104-110,-,-,104-110,104-110,104-110,104-110,-,-,104½-105,104½-115,104-110,104-110
54,20160619,p,full,0,49%,51%,+4½-110,-4½-110,+5-109,-5-101,+4½-110,-4½-110,+5-115,-5-105,+5-115,-5-105,+5-115,-5-105,+5-105,-5-105,+5-110,-5-110,+4½-110,-4½-110,+5-115,-5-105,+5-115,-5-105
55,20160619,p,first,0,42%,58%,+3-115,-3-105,+3½-106,-3½-104,+3-110,-3-110,+3½-115,-3½-105,+3½-115,-3½-105,-,-,+3½-110,-3½-110,+3½-110,-3½-110,+3-105,-3-115,+3½-115,-3½-105,+3½-115,-3½-105
56,20160619,p,sec,0,53%,47%,PK-110,PK-110,-,-,PK-110,PK-110,PK-110,PK-110,PK-110,PK-110,-,-,PK-105,PK-115,PK-110,PK-110,-,-,PK-110,PK-110,PK-110,PK-110
57,20160619,m,full,0,61%,39%,+160,-185,+166,-185,+165,-190,+164,-185,+160,-180,+140,-160,+175,-200,+160,-180,+160,-180,+164,-185,+160,-180
58,20160619,m,first,0,51%,49%,+160,-185,+167,-186,+160,-185,+160,-180,+165,-190,-,-,+165,-190,-,-,+165,-190,+160,-180,+165,-190
59,20160619,m,sec,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,20160619,t,full,0,54%,46%,207½-110,207½-110,205-106,205-104,204-110,204-110,204½-110,204½-110,204½+100,204½-120,206-110,206-110,205-105,205-105,205-110,205-110,205-110,205-110,204½-110,204½-110,204½+100,204½-120
61,20160619,t,first,0,54%,46%,104-110,104-110,101½-101,101½-109,102-110,102-110,101½-105,101½-115,101½-110,101½-110,-,-,102-110,102-110,101½-110,101½-110,102½-110,102½-110,101½-105,101½-115,101½-110,101½-110
62,20160619,t,sec,0,59%,41%,103½-110,103½-110,-,-,104½-110,104½-110,104-110,104-110,104½-110,104½-110,-,-,104-120,104+100,104-110,104-110,-,-,104-110,104-110,104½-110,104½-110
