Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20140201,p,full,0,-,-,+10½-110,-10½-110,+11½-105,-11½-105,+11½-102,-11½-108,+11½-110,-11½-110,+11½-110,-11½-110,+11½-105,-11½-115,+11½-110,-11½-110,+11½-110,-11½-110,+11½-110,-11½-110,+11½-110,-11½-110,+11½-110,-11½-110
1,20140201,p,full,1,-,-,-4-110,+4-110,-5-105,+5-105,-5-105,+5-105,-5-110,+5-110,-5-112,+5-108,-5½-110,+5½-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-112,+5-108
2,20140201,p,full,2,-,-,+8½-110,-8½-110,+10-109,-10-101,+10-105,-10-105,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110,+10-110,-10-110
3,20140201,p,full,3,-,-,+3½-110,-3½-110,+3-105,-3-105,+2-105,-2-105,+3-110,-3-110,+2½-105,-2½-115,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+2½-105,-2½-115
4,20140201,p,full,4,-,-,+11½-110,-11½-110,+11½-105,-11½-105,+12-107,-12-103,+11½-110,-11½-110,+11½-110,-11½-110,+12-115,-12-105,+12-110,-12-110,+12-110,-12-110,+12-110,-12-110,+11½-110,-11½-110,+11½-110,-11½-110
5,20140201,p,full,5,-,-,-1½-110,+1½-110,-1-101,+1-109,+1-108,-1-102,-1-110,+1-110,-1-110,+1-110,-1-105,+1-115,PK-110,PK-110,-1-110,+1-110,PK-110,PK-110,-1-110,+1-110,-1-110,+1-110
6,20140201,p,full,6,-,-,+12½-110,-12½-110,+12½-108,-12½-102,+12½-109,-12½-101,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110
7,20140201,p,full,7,-,-,-5½-110,+5½-110,-4½-107,+4½-103,-5-101,+5-109,-5-110,+5-110,-5-110,+5-110,-5½-110,+5½-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110
8,20140201,p,full,8,-,-,+10½-110,-10½-110,+10½-106,-10½-104,+10-101,-10-109,+10½-113,-10½-108,+10-110,-10-110,+10-105,-10-115,+10½-110,-10½-110,+10½-110,-10½-110,+10½-110,-10½-110,+10-110,-10-110,+10-110,-10-110
9,20140201,p,full,9,-,-,+8½-110,-8½-110,+8½-102,-8½-108,+8½-102,-8½-108,+9-110,-9-110,+8½-105,-8½-115,+9-110,-9-110,+9-110,-9-110,+8½-110,-8½-110,+8½-110,-8½-110,+9-110,-9-110,+8½-105,-8½-115
