Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20100603,p,full,0,-,-,+6-110,-6-110,+6-109,-6+101,+5½-103,-5½-107,+6-110,-6-110,+5½-110,-5½-110,+5½-110,-5½-110,-,-,+5½-109,-5½-109,-,-,+6-110,-6-110,+5½-110,-5½-110
1,20100603,p,first,0,-,-,+3-115,-3-105,+3+106,-3-116,+3½-110,-3½-110,+3½-105,-3½-115,+3½-110,-3½-110,+3½-105,-3½-115,-,-,+3½-109,-3½-109,-,-,+3+100,-3-120,+3½-110,-3½-110
2,20100603,p,sec,0,-,-,+½-110,-½-110,-9+550,+9-680,+½-110,-½-110,PK+100,-,+½-110,-½-110,PK-105,PK-115,-,-,+½-109,-½-109,-,-,+½-115,-½-105,+½-110,-½-110
3,20100603,m,full,0,-,-,+195,-235,+211,-237,+210,-230,+205,-245,+205,-245,+195,-235,-,-,+200,-239,-,-,-,-250,+205,-245
4,20100603,m,first,0,-,-,+160,-185,+174,-192,+165,-190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20100603,m,sec,0,-,-,+100,-120,+104,-115,+102,-122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20100603,t,full,0,-,-,195½-110,195½-110,191+111,191-122,190½-102,190½-108,190½-110,190½-110,190½-110,190½-110,191-110,191-110,-,-,190½-109,190½-109,-,-,190½-110,190½-110,190½-110,190½-110
7,20100603,t,first,0,-,-,96-110,96-110,95½+100,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,-,-,95½-109,-,-,-,-,-,95½-110,95½-110
8,20100603,t,sec,0,-,-,95-110,95-110,95-104,95-106,95-110,95-110,95-110,95-110,95-110,95-110,95-120,95+100,-,-,95-109,95-109,-,-,95-105,95-115,95-110,95-110
9,20100606,p,full,0,-,-,+6-110,-6-110,+6-123,-6+114,-,-5½-107,+5½-110,-5½-110,+5½-110,-5½-110,+6-115,-6-105,-,-,-,-,-,-,+5½-110,-5½-110,+5½-110,-5½-110
10,20100606,p,first,0,-,-,+3-105,-3-115,+3+101,-3-111,+3½-115,-3½-105,+3-105,-3-115,+3-110,-3-110,+3½-110,-3½-110,-,-,-,-,-,-,+3-105,-3-115,+3-110,-3-110
11,20100606,p,sec,0,-,-,+7-110,-7-110,+7-110,-7+100,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,+7½-115,-7½-105,-,-,-,-,-,-,+7-115,-7-105,+7-110,-7-110
12,20100606,m,full,0,-,-,+205,-245,+210,-235,+220,-240,+205,-245,+200,-240,+200,-240,-,-,-,-,-,-,+200,-240,+200,-240
13,20100606,m,first,0,-,-,+160,-185,+182,-202,+170,-200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20100606,m,sec,0,-,-,+290,-350,-,-270,+240,-280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20100606,t,full,0,-,-,191-110,191-110,192½-109,192½-101,192½-109,192½-101,192½-110,192½-110,193-110,193-110,193-115,193-105,-,-,-,-,-,-,193-110,193-110,193-110,193-110
16,20100606,t,first,0,-,-,95½-110,95½-110,95½-114,95½+104,96-110,96-110,96-110,96-110,96-110,96-110,96-115,96-105,-,-,-,-,-,-,96-110,96-110,96-110,96-110
17,20100606,t,sec,0,-,-,96½-110,96½-110,96-102,96-108,96-110,96-110,96½-110,96½-110,97-110,97-110,96½-125,96½+105,-,-,-,-,-,-,96½-115,96½-105,97-110,97-110
18,20100608,p,full,0,-,-,+2½-110,-2½-110,+2½+102,-2½-110,+2½-101,-2½-109,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,-,-,-,-,-,-,+2½-110,-2½-110,+2½-110,-2½-110
19,20100608,p,first,0,-,-,+1½-115,-1½-105,+1½-103,-1½-107,+1½-110,-1½-110,+2-115,-,+1½-110,-1½-110,+1½-105,-1½-115,-,-,-,-,-,-,+1½-105,-1½-115,+1½-110,-1½-110
20,20100608,p,sec,0,-,-,+5-110,-5-110,+4+101,-4-111,+4-110,-4-110,+4-105,-4-115,+4-110,-4-110,+4½-105,-4½-115,-,-,-,-,-,-,+4½-110,-4½-110,+4-110,-4-110
21,20100608,m,full,0,-,-,+135,-155,+131,-145,+128,-138,+130,-150,+125,-145,-,-,-,-,-,-,-,-,+125,-145,+125,-145
22,20100608,m,first,0,-,-,+115,-135,+126,-138,+122,-142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,20100608,m,sec,0,-,-,+240,-280,+205,-230,+190,-230,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,20100608,t,full,0,-,-,192½-110,192½-110,191½+105,191½-116,191-105,191-105,190½-110,190½-110,191½-110,191½-110,192-110,192-110,-,-,-,-,-,-,191-110,191-110,191½-110,191½-110
25,20100608,t,first,0,-,-,96½-110,96½-110,96+108,96-118,95½-110,95½-110,95-110,95-110,95½-110,95½-110,96+100,96-120,-,-,-,-,-,-,95½-105,95½-115,95½-110,95½-110
26,20100608,t,sec,0,-,-,96-110,96-110,96+100,96-110,96-110,96-110,96-110,96-110,96-110,96-110,96-125,96+105,-,-,-,-,-,-,96-110,96-110,96-110,96-110
27,20100610,p,full,0,-,-,+3-110,-3-110,-,-4-108,+4-105,-4-105,-,-4-110,+4½-110,-4½-110,+4-105,-4-115,-,-,-,-,-,-,+4-110,-4-110,+4½-110,-4½-110
28,20100610,p,first,0,-,-,+2-110,-2-110,+2½+106,-2½-116,+3-115,-3-105,+3-110,-3-110,-,-3-110,+2½+105,-2½-125,-,-,-,-,-,-,+2½-105,-2½-115,-,-3-110
29,20100610,p,sec,0,-,-,+3-110,-3-110,+3+106,-3-116,+4-110,-4-110,+4-105,-4-115,+4-110,-4-110,-,-4-105,-,-,-,-,-,-,+4-115,-4-105,+4-110,-4-110
30,20100610,m,full,0,-,-,+135,-155,-,-175,-,-175,-,-175,+160,-190,+160,-180,-,-,-,-,-,-,+155,-175,+160,-190
31,20100610,m,first,0,-,-,+125,-145,+149,-164,+150,-170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,20100610,m,sec,0,-,-,+155,-175,+144,-160,+158,-180,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,20100610,t,full,0,-,-,190½-110,190½-110,190-108,190-102,190½-105,190½-105,190½-110,190½-110,190½-110,190½-110,191-110,191-110,-,-,-,-,-,-,190½-110,190½-110,190½-110,190½-110
34,20100610,t,first,0,-,-,96-110,96-110,95½-105,95½-105,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,95½-120,95½+100,-,-,-,-,-,-,95½-115,95½-105,95½-110,95½-110
35,20100610,t,sec,0,-,-,94½-110,94½-110,95½-103,95½-107,95½-110,95½-110,95½-110,95½-110,95½-110,95½-110,95½-120,95½+100,-,-,-,-,-,-,95½-110,95½-110,95½-110,95½-110
36,20100613,p,full,0,-,-,+3-110,-3-110,-,-2-102,+2-107,-2-103,+2-110,-2-110,+2-110,-2-110,+1½-110,-1½-110,-,-,-,-,-,-,+2-110,-2-110,+2-110,-2-110
37,20100613,p,first,0,-,-,+1½-110,-1½-110,+1-109,-,+½-110,-½-110,+1-115,-1-105,+1-110,-1-110,+1-115,-1-105,-,-,-,-,-,-,+1-120,-1+100,+1-110,-1-110
38,20100613,p,sec,0,-,-,-1½-110,+1½-110,-6+192,+6-218,-1½-110,+1½-110,-1½-110,-,-1½-110,+1½-110,-2-115,+2-105,-,-,-,-,-,-,-1½-110,+1½-110,-1½-110,+1½-110
39,20100613,m,full,0,-,-,+135,-155,+118,-130,+116,-,+110,-130,-,-130,-,-,-,-,-,-,-,-,+110,-130,-,-130
40,20100613,m,first,0,-,-,+115,-135,+117,-127,+100,-120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,20100613,m,sec,0,-,-,-135,+115,-130,+118,-,+120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,20100613,t,full,0,-,-,188½-110,188½-110,188½-110,188½+100,189-108,189-102,-,189-110,189-110,189-110,189-115,189-105,-,-,-,-,-,-,189-110,189-110,189-110,189-110
43,20100613,t,first,0,-,-,94-110,94-110,94-118,94+108,94½-110,94½-110,94½-110,94½-110,94½-110,94½-110,94½-120,94½+100,-,-,-,-,-,-,94½-110,94½-110,94½-110,94½-110
44,20100613,t,sec,0,-,-,94½-110,94½-110,95½-105,95½-105,96-110,96-110,95½-110,95½-110,96-110,96-110,96-110,96-110,-,-,-,-,-,-,96-110,96-110,96-110,96-110
