Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20100401,p,full,0,-,-,-1-110,+1-110,-,-,-,-,-,-,-,-,-,-,-,-,-2½-109,-,-,-,-,-,-,-
1,20100401,p,full,1,-,-,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5-110,-,-
2,20100401,p,first,0,-,-,-½-105,+½-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,20100401,p,first,1,-,-,+2½-110,-2½-110,-,-,-,-,-,-,-,-,-,-,-,-,+2½-104,-2½-114,-,-,+2½-105,-2½-115,-,-
4,20100401,p,sec,0,-,-,+½-110,-½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20100401,p,sec,1,-,-,+3-110,-3-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20100401,m,full,0,-,-,-120,+100,-133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,20100401,m,full,1,-,-,+165,-190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20100401,m,first,0,-,-,-120,+100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20100401,m,first,1,-,-,+140,-160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20100401,m,sec,0,-,-,+105,-125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20100401,m,sec,1,-,-,+180,-220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20100401,t,full,0,-,-,199-110,199-110,197½+105,197½-115,197-110,197-110,197-110,197-110,197-110,197-110,198-105,198-115,-,-,197½-104,197½-114,-,-,197½-110,197½-110,197-110,197-110
13,20100401,t,full,1,-,-,201½-110,201½-110,199½-109,199½-101,199½-110,199½-110,199½-110,199½-110,200-110,200-110,201-110,-,-,-,200-109,200-109,-,-,199-110,199-110,200-110,200-110
14,20100401,t,first,0,-,-,100½-110,100½-110,99½-109,99½-101,100-110,100-110,99½-110,99½-110,100-110,100-110,100-110,-,-,-,99½-114,99½-104,-,-,100-105,100-115,100-110,100-110
15,20100401,t,first,1,-,-,101-110,101-110,100-105,100-105,100-110,100-110,100-110,100-110,100-110,100-110,100-120,100+100,-,-,100½-109,100½-109,-,-,100-110,100-110,100-110,100-110
16,20100401,t,sec,0,-,-,96½-110,96½-110,96½-108,96½-102,97-110,97-110,97-110,97-110,97-110,97-110,96½-120,96½+100,-,-,97-109,97-109,-,-,-,-,97-110,97-110
17,20100401,t,sec,1,-,-,99½-110,99½-110,99½-103,99½-107,99½-110,99½-110,99½-110,99½-110,100-110,100-110,100-115,100-105,-,-,100-109,100-109,-,-,-,-,100-110,100-110
18,20100402,p,full,0,-,-,+2-110,-2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,20100402,p,full,1,-,-,+4-110,-4-110,-,-,-,-,-,-3½-110,-,-,+3½-110,-,-,-,+3½-109,-,-,-,-,-,-,-
20,20100402,p,full,2,-,-,-5-110,+5-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,20100402,p,full,3,-,-,+11-110,-11-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,20100402,p,full,4,-,-,+3½-110,-3½-110,+3½-114,-,-,-,-,-,-,-,+3½-110,-,-,-,-,-,-,-,-,-,-,-
23,20100402,p,full,5,-,-,-8½-110,+8½-110,-9-102,+9-108,-,-,-,+9-110,-9-110,-,-,-,-,-,-,-,-,-,-,-,-9-110,-
24,20100402,p,full,6,-,-,+5½-110,-5½-110,-,-5½-102,+5½-110,-5½-110,-,-,+5½-110,-5½-110,-,-,-,-,-,-5½-109,-,-,-,-,+5½-110,-5½-110
25,20100402,p,full,7,-,-,+3½-110,-3½-110,-,-,-,-,+3-110,-,-,-,-,-3-110,-,-,+3-109,-,-,-,-,-,-,-
26,20100402,p,full,8,-,-,+3-110,-3-110,+4½+101,-,-,-,+4½-110,-,+4½-110,-4½-110,+5-115,-5-105,-,-,-,-4½-114,-,-,-,-,+4½-110,-4½-110
27,20100402,p,full,9,-,-,+4½-110,-4½-110,+4½+104,-4½-115,+5-110,-5-110,+4½-110,-4½-110,+5-110,-5-110,+5-110,-5-110,-,-,+4½-104,-4½-114,-,-,-,-,+5-110,-5-110
28,20100402,p,first,0,-,-,+½-110,-½-110,-,-,PK-110,PK-110,-,-,-,-½-110,-,-,-,-,-,-,-,-,-,-,-,-½-110
29,20100402,p,first,1,-,-,+2-115,-2-105,-,-,+1½-105,-1½-115,+2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,20100402,p,first,2,-,-,-2-110,+2-110,-2½-111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,20100402,p,first,3,-,-,+6-110,-6-110,-,-,-,-,-,-,-,-,-,-,-,-,+6½-109,-,-,-,-,-,-,-
32,20100402,p,first,4,-,-,+2-115,-2-105,-,-1½-109,-,-,-,-,-,-,-,-,-,-,-,-2-104,-,-,-,-,-,-
33,20100402,p,first,5,-,-,-5-110,+5-110,-,+4½+103,-,-,-,-,-,-,-,-,-,-,-5-109,-,-,-,-,-,-,-
34,20100402,p,first,6,-,-,+3-110,-3-110,+3-106,-3-104,-,-,-,-,-,-,+3-105,-3-115,-,-,+3-114,-,-,-,-,-,-,-
35,20100402,p,first,7,-,-,+2-115,-2-105,-,-,-,-1½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,20100402,p,first,8,-,-,+2-115,-2-105,+2½-103,-2½-107,-,-,-,-,+2-110,-2-110,-,-2-120,-,-,+2½-109,-2½-109,-,-,-,-,+2-110,-2-110
37,20100402,p,first,9,-,-,+2½-110,-2½-110,+3-104,-3-106,+2½-105,-2½-115,+2½-110,-,-,-,+2½+100,-2½-120,-,-,+2½-104,-2½-114,-,-,-,-,-,-
38,20100402,p,sec,0,-,-,-3½-110,+3½-110,-3-103,+3-107,-3-110,-,-3-115,-,-3-110,-,-3-115,-,-,-,-,-,-,-,-,-,-3-110,-
39,20100402,p,sec,1,-,-,+3-110,-3-110,+3-109,-,-,-,+3-110,-,+3-110,-,-,-,-,-,+3-109,-,-,-,-,-,+3-110,-
40,20100402,p,sec,2,-,-,-2½-110,+2½-110,-2½-110,+2½+100,-2½-110,+2½-110,-,-,-,-,-,-,-,-,-2½-114,-,-,-,-,-,-,-
41,20100402,p,sec,3,-,-,+9-110,-9-110,+9½-114,-,-,-,-,-,-,-,+9½-105,-,-,-,-,-,-,-,-,-,-,-
42,20100402,p,sec,4,-,-,-3-110,+3-110,-2½-104,-,-,+2½-110,-3-105,+3-115,-3-110,+3-110,-,-,-,-,-,-,-,-,-,-,-3-110,+3-110
43,20100402,p,sec,5,-,-,-3½-105,+3½-115,-3½-108,-,-3½-110,-,-,-,-,+4-110,-,-,-,-,-,-,-,-,-,-,-,+4-110
44,20100402,p,sec,6,-,-,+2½-110,-2½-110,-,-,-,-2½-110,+2½-110,-2½-110,+3-110,-3-110,-,-,-,-,-,-2½-109,-,-,-,-,+3-110,-3-110
45,20100402,p,sec,7,-,-,+3-110,-3-110,+3-106,-,+3-110,-,+3-110,-3-110,+3-110,-3-110,-,-3-110,-,-,-,-3-109,-,-,-,-,+3-110,-3-110
46,20100402,p,sec,8,-,-,-2½-110,+2½-110,-,+2½-115,-2-110,+2-110,-2½-105,+2½-115,-2-110,+2-110,-2½-105,+2½-115,-,-,-2-114,+2-104,-,-,-,-,-2-110,+2-110
47,20100402,p,sec,9,-,-,-½-110,+½-110,-½+101,+½-111,-½-110,+½-110,-½-115,+½-105,-½-110,+½-110,-,+½-115,-,-,-½-114,+½-104,-,-,-,-,-½-110,+½-110
48,20100402,m,full,0,-,-,+110,-130,-,-,-103,-117,-,-,-,-,-,-,-,-,-,-114,-,-,-,-,-,-
49,20100402,m,full,1,-,-,+140,-160,-,-161,+145,-,-,-165,-,-165,-,-,-,-,+145,-164,-,-,-,-,-,-165
50,20100402,m,full,2,-,-,-180,+158,-,-,-,-,-230,-,-,+200,-,-,-,-,-239,-,-,-,-,-,-,+200
51,20100402,m,full,3,-,-,+550,-800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,20100402,m,full,4,-,-,+145,-165,-,-,-,-,-,-,-,-,-,-,-,-,+140,-160,-,-,-,-,-,-
53,20100402,m,full,5,-,-,-500,+400,-,-,-,-,-,-,-,-,-,-,-,-,-520,-,-,-,-,-,-,-
54,20100402,m,full,6,-,-,+190,-230,-,-,+180,-220,+190,-,-,-,-,-230,-,-,-,-229,-,-,-,-,-,-
55,20100402,m,full,7,-,-,+145,-165,-,-158,+135,-155,+135,-,-,-,-,-,-,-,+134,-154,-,-,-,-,-,-
56,20100402,m,full,8,-,-,+145,-165,-,-,+165,-190,+160,-190,+170,-205,+165,-190,-,-,-,-190,-,-,-,-,+170,-205
57,20100402,m,full,9,-,-,+165,-190,+181,-202,+170,-200,+170,-200,+180,-220,+180,-220,-,-,-,-200,-,-,-,-,+180,-220
58,20100402,m,first,0,-,-,+100,-120,-,-,-105,-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,20100402,m,first,1,-,-,+125,-145,-,-,+120,-140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,20100402,m,first,2,-,-,-155,+135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,20100402,m,first,3,-,-,+325,-400,+312,-,+300,-360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,20100402,m,first,4,-,-,+115,-135,-,-144,+125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,20100402,m,first,5,-,-,-275,+235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,20100402,m,first,6,-,-,+160,-185,+159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,20100402,m,first,7,-,-,+110,-130,+121,-134,-,-130,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,20100402,m,first,8,-,-,+125,-145,+149,-165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
