Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20161025,p,full,0,51%,49%,+9-110,-9-110,+9½-110,-9½+100,+9-110,-9-110,+9-115,-9-105,+9½-110,-9½-110,+9½-115,-9½-105,+9-105,-9-105,+9½-110,-9½-110,+9½-110,-9½-110,+9-115,-9-105,+9½-110,-9½-110
1,20161025,p,full,1,44%,57%,+6-110,-6-110,+6-106,-6-104,+5½-102,-5½-118,+5½-105,-5½-115,+6-110,-6-110,+6½-110,-6½-110,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+5½-105,-5½-115,+6-110,-6-110
2,20161025,p,full,2,39%,61%,+8½-110,-8½-110,+8½-110,-8½+100,+7½-102,-7½-118,+8-110,-8-110,+8-107,-8-113,+9-105,-9-115,+8½-105,-8½-105,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-107,-8-113
3,20161025,p,first,0,44%,56%,+5½-110,-5½-110,+5½-110,-5½+100,+5½-110,-5½-110,+5-115,-5-105,+5½-115,-5½-105,-,-,+5½-115,-5½-105,+5½-115,-5½-105,+5½-115,-5½-105,+5-115,-5-105,+5½-115,-5½-105
4,20161025,p,first,1,37%,63%,+3-110,-3-110,+3½-107,-3½-103,+3½-115,-3½-105,+3-105,-3-115,+3-105,-3-115,-,-,+3½-115,-3½-105,+3½-115,-3½-105,+3½-115,-3½-105,+3-105,-3-115,+3-105,-3-115
5,20161025,p,first,2,36%,64%,+5½-110,-5½-110,+5½-108,-5½-102,+5+100,-5-120,+5½-110,-5½-110,+5½-115,-5½-105,-,-,+5-105,-5-115,+5½-115,-5½-105,+5½-110,-5½-110,+5½-110,-5½-110,+5½-115,-5½-105
6,20161025,p,sec,0,40%,60%,+5-110,-5-110,-,-,+5-110,-5-110,-,-,+5½-110,-5½-110,-,-,+5-110,-5-110,+5½-110,-5½-110,-,-,-,-,+5½-110,-5½-110
7,20161025,p,sec,1,48%,52%,+½-110,-½-110,-,-,+½-110,-½-110,-,-,+½-110,-½-110,-,-,+½-110,-½-110,+½+100,-½-120,-,-,-,-,+½-110,-½-110
8,20161025,p,sec,2,37%,63%,+10-110,-10-110,-,-,+10½-110,-10½-110,-,-,+9½-105,-9½-115,-,-,+10½-115,-10½-105,+10½-105,-10½-115,-,-,-,-,+9½-105,-9½-115
9,20161025,m,full,0,49%,51%,+375,-470,+400,-470,+415,-525,+355,-450,+405,-500,+390,-580,+395,-520,+405,-540,+400,-500,+355,-450,+405,-500
10,20161025,m,full,1,54%,46%,+220,-260,+209,-234,+210,-250,+195,-235,+205,-245,+215,-255,+215,-255,+210,-250,+205,-245,+195,-235,+205,-245
11,20161025,m,full,2,44%,56%,+335,-420,+334,-385,+325,-400,+325,-400,+335,-405,+335,-470,+320,-400,+330,-420,+320,-400,+325,-400,+335,-405
12,20161025,m,first,0,55%,45%,+250,-300,+252,-286,+250,-300,+240,-300,+250,-300,-,-,+245,-295,-,-,+250,-305,+240,-300,+250,-300
13,20161025,m,first,1,45%,55%,+160,-185,+175,-195,+170,-200,+165,-185,+165,-190,-,-,+170,-195,-,-,+175,-210,+165,-185,+165,-190
