Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20070501,p,full,0,-,-,+4½-110,-4½-110,+3½-103,-3½-107,+3½-110,-3½-110,+3½-110,-3½-110,-,-,+3½-115,-3½-105,-,-,-,-,-,-,+3½-110,-3½-110,-,-
1,20070501,p,full,1,-,-,+9-110,-9-110,+9+104,-9-114,+8½-103,-8½-117,+9½-110,-9½-110,-,-,+9-115,-9-105,-,-,-,-,-,-,-,-9½-110,-,-
2,20070501,p,first,0,-,-,+2-110,-2-110,-,-2-102,-,-2-105,+2-105,-2-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,20070501,p,first,1,-,-,+5-115,-5-105,+5+111,-5-121,+5½-122,-5½+102,+6-115,-6-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,20070501,p,sec,0,-,-,-,-,-4-114,+4+104,-,-,-,-,-,-,-4½-125,+4½+105,-,-,-,-,-,-,-,-,-,-
5,20070501,p,sec,1,-,-,-,-,+3½-107,-3½-103,-,-,-,-,-,-,+3½-115,-3½-105,-,-,-,-,-,-,-,-,-,-
6,20070501,m,full,0,-,-,+165,-190,+154,-,+150,-170,+150,-170,-,-,+145,-165,-,-,-,-,-,-,+150,-170,-,-
7,20070501,m,full,1,-,-,+415,-525,+471,-521,+450,-550,+465,-565,-,-,+340,-480,-,-,-,-,-,-,+425,-550,-,-
8,20070501,m,first,0,-,-,+135,-155,+135,-145,+130,-150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20070501,m,first,1,-,-,+230,-270,+265,-285,+255,-310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20070501,m,sec,0,-,-,-,-,-228,+202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20070501,m,sec,1,-,-,-,-,+191,-211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20070501,t,full,0,-,-,190-110,190-110,189-108,189-102,188-130,188+110,189-110,189-110,-,-,189-115,189-105,-,-,-,-,-,-,189-110,189-110,-,-
13,20070501,t,full,1,-,-,207-110,207-110,205½-112,205½+102,205½-118,205½-102,206-110,206-110,-,-,206-110,206-110,-,-,-,-,-,-,206-110,206-110,-,-
14,20070501,t,first,0,-,-,94-110,94-110,93+104,93-114,93-110,93-110,93-110,93-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20070501,t,first,1,-,-,104½-110,104½-110,104-105,104-105,104-118,104-102,104½-110,104½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20070501,t,sec,0,-,-,-,-,95½-107,95½-103,-,-,-,-,-,-,96-105,96-115,-,-,-,-,-,-,-,-,-,-
17,20070501,t,sec,1,-,-,-,-,104-108,104-102,-,-,-,-,-,-,103-135,103+115,-,-,-,-,-,-,-,-,-,-
18,20070502,p,full,0,-,-,+9-110,-9-110,+7+100,-7-110,+7½-110,-7½-110,-,-7½-110,+7½-108,-7½-112,+7½-115,-7½-105,-,-,-,-,-,-,+7½-110,-7½-110,+7½-108,-7½-112
19,20070502,p,full,1,-,-,+10½-110,-10½-110,+10½+102,-10½-112,+11½-117,-11½-103,+10½-110,-10½-110,+11-110,-11-110,+11-105,-11-115,-,-,-,-,-,-,+11-110,-11-110,+11-110,-11-110
20,20070502,p,first,0,-,-,+5-110,-5-110,+4-114,-4+104,+4-110,-4-110,+4-115,-4-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,20070502,p,first,1,-,-,+6-110,-6-110,+6½+101,-6½-111,+6-105,-6-115,+6½-110,-6½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,20070502,p,sec,0,-,-,-,-,+7-102,-7-108,-,-,-,-,-,-,+7½-110,-7½-110,-,-,-,-,-,-,-,-,-,-
23,20070502,p,sec,1,-,-,-,-,+3½-103,-3½-107,-,-,-,-,-,-,+4-105,-4-115,-,-,-,-,-,-,-,-,-,-
24,20070502,m,full,0,-,-,+415,-525,+325,-355,+325,-400,+335,-405,+350,-550,+300,-400,-,-,-,-,-,-,+320,-400,+350,-550
25,20070502,m,full,1,-,-,+525,-750,+630,-700,+525,-750,+600,-800,-,-,-,-,-,-,-,-,-,-,+550,-800,-,-
26,20070502,m,first,0,-,-,+200,-240,+178,-191,+180,-220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,20070502,m,first,1,-,-,+280,-340,-,-365,+305,-365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,20070502,m,sec,0,-,-,-,-,+287,-327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,20070502,m,sec,1,-,-,-,-,+187,-207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,20070502,t,full,0,-,-,188½-110,188½-110,189½-109,189½-101,189½-110,189½-110,189½-110,189½-110,189½-107,189½-113,189-110,189-110,-,-,-,-,-,-,189½-110,189½-110,189½-107,189½-113
31,20070502,t,full,1,-,-,209½-110,209½-110,209-102,209-108,209½-105,209½-115,209½-110,209½-110,209-114,209-106,210-110,210-110,-,-,-,-,-,-,209½-110,209½-110,209-114,209-106
32,20070502,t,first,0,-,-,94-110,94-110,94-115,94+105,-,94-110,94-110,94-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,20070502,t,first,1,-,-,106-110,106-110,105½-111,105½+101,105½-110,105½-110,106-110,106-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,20070502,t,sec,0,-,-,-,-,95-109,95-101,-,-,-,-,-,-,95½-120,95½+100,-,-,-,-,-,-,-,-,-,-
35,20070502,t,sec,1,-,-,-,-,104½-103,104½-107,-,-,-,-,-,-,104½-135,104½+115,-,-,-,-,-,-,-,-,-,-
36,20070503,p,full,0,-,-,+4½-110,-4½-110,+4½-109,-4½-101,+5-123,-5+103,+4½-110,-4½-110,+4½-110,-4½-110,+4½-110,-4½-110,-,-,-,-,-,-,+4½-110,-,+4½-110,-4½-110
37,20070503,p,full,1,-,-,-3-110,+3-110,-3-104,+3-106,-2½-110,+2½-110,-2½-110,+2½-110,-2½-113,+2½-107,-2½-105,+2½-115,-,-,-,-,-,-,-2½-110,+2½-110,-2½-113,+2½-107
38,20070503,p,first,0,-,-,+3-120,-3+100,+3-102,-3-108,-,-2½-130,+3-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,20070503,p,first,1,-,-,-1½-110,+1½-110,-1½-104,+1½-106,-1½+105,+1½-125,-1-110,+1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,20070503,p,sec,0,-,-,-,-,+1½-110,-1½+100,-,-,-,-,-,-,+2-120,-2+100,-,-,-,-,-,-,-,-,-,-
41,20070503,p,sec,1,-,-,-,-,-3½-121,+3½+111,-,-,-,-,-,-,-4-110,-,-,-,-,-,-,-,-,-,-,-
42,20070503,m,full,0,-,-,+170,-200,+183,-201,+175,-210,+180,-210,+175,-210,+170,-200,-,-,-,-,-,-,+175,-210,+175,-210
43,20070503,m,full,1,-,-,-155,+135,-149,+139,-145,+125,-150,+130,-155,+135,-145,+125,-,-,-,-,-,-,-150,+130,-155,+135
44,20070503,m,first,0,-,-,+145,-165,+167,-177,+140,-160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,20070503,m,first,1,-,-,-130,+110,-129,+119,-127,+107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,20070503,m,sec,0,-,-,-,-,+124,-136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,20070503,m,sec,1,-,-,-,-,-188,+170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,20070503,t,full,0,-,-,184-110,184-110,183+100,183-110,184+103,184-123,183-110,183-110,183-110,183-110,183-115,183-105,-,-,-,-,-,-,183-110,183-110,183-110,183-110
49,20070503,t,full,1,-,-,209½-110,209½-110,208½-112,208½+102,209½-110,209½-110,209½-110,209½-110,209½-112,209½-108,209-105,209-115,-,-,-,-,-,-,209½-110,209½-110,209½-112,209½-108
50,20070503,t,first,0,-,-,91½-110,91½-110,91-113,91+103,91-110,91-110,91-110,91-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,20070503,t,first,1,-,-,106-110,106-110,106+101,106-111,106-110,106-110,106-110,106-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
