Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20121201,p,full,0,-,-,+8½-110,-8½-110,+8-109,-8-101,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-115,-8-105,+8-115,-8-105,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110
1,20121201,p,full,1,-,-,-1½-110,+1½-110,+1½-103,-1½-107,+1½-105,-1½-105,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110
2,20121201,p,full,2,-,-,+6-110,-6-110,+6½-104,-6½-106,+6½-103,-6½-107,+6½-110,-6½-110,+6½-110,-6½-110,+6½-105,-6½-115,+6½-105,-6½-115,+6½-105,-6½-115,+6½-110,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110
3,20121201,p,full,3,-,-,-8-110,+8-110,-8½-104,+8½-106,-8½-108,+8½-102,-8½-110,+8½-110,-8½-110,+8½-110,-9-105,+9-115,-8½-110,+8½-110,-8½-110,+8½-110,-8½-110,+8½-110,-8½-110,+8½-110,-8½-110,+8½-110
4,20121201,p,full,4,-,-,+4½-110,-4½-110,+6½+100,-6½-110,+6½-102,-6½-108,+6½-110,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110,+7-115,-7-105,+6½-110,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110
5,20121201,p,full,5,-,-,+3-110,-3-110,+2½+102,-2½-113,+3-105,-3-105,+3-110,-3-110,+3-115,-3-105,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,+3-115,-3-105
6,20121201,p,full,6,-,-,+5-110,-5-110,+6-108,-6-102,+6-108,-6-102,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110
7,20121201,p,full,7,-,-,+7½-110,-7½-110,+7-110,-7+100,+7-105,-7-105,+7-110,-7-110,+7-115,-7-105,+7-110,-7-110,+6½-105,-6½-115,+7-110,-7-110,+7-110,-7-110,+7-110,-7-110,+7-115,-7-105
8,20121201,p,full,8,-,-,+10½-110,-10½-110,+12½-102,-12½-108,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-105,-12½-115,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110,+12½-110,-12½-110
9,20121201,p,full,9,-,-,+4-110,-4-110,+5-105,-5-105,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110
