Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20170201,p,full,0,42%,58%,+7-110,-7-110,+6-101,-6-109,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+7-105,-7-115,+6-105,-6-105,+6½-110,-6½-110,+6½-110,-6½-110,+6-110,-6-110,+6-110,-6-110
1,20170201,p,full,1,53%,47%,-2½-110,+2½-110,-2½-109,+2½-101,-2½-110,+2½-110,-2½-115,+2½-105,-2½-115,+2½-105,-3-105,+3-115,-2½-105,+2½-105,-3-110,+3-110,-2½-110,+2½-110,-2½-115,+2½-105,-2½-115,+2½-105
2,20170201,p,full,2,67%,33%,-2-110,+2-110,+1½-101,-1½-109,+1½-110,-1½-110,+1½-105,-1½-115,+1½-105,-1½-115,+1½-110,-1½-110,+2-105,-2-105,+1½-105,-1½-115,+1½-110,-1½-110,+1½-105,-1½-115,+1½-105,-1½-115
3,20170201,p,full,3,93%,7%,-2½-110,+2½-110,-3-102,+3-108,-2½-110,+2½-110,-2½-110,+2½-110,-2½-112,+2½-108,-3-105,+3-115,-3-105,+3-105,-3-110,+3-110,-3-110,+3-110,-2½-110,+2½-110,-2½-112,+2½-108
4,20170201,p,full,4,52%,48%,+6½-110,-6½-110,+7½-105,-7½-105,+7-110,-7-110,+7½-110,-7½-110,+7½-107,-7½-113,+7-110,-7-110,+7½-105,-7½-105,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-107,-7½-113
5,20170201,p,full,5,44%,56%,+6-110,-6-110,+6-104,-6-106,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6½-115,-6½-105,+6-105,-6-105,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110
6,20170201,p,full,6,48%,52%,+6-110,-6-110,+7½-103,-7½-107,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-105,-7½-105,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110
7,20170201,p,full,7,57%,43%,+8-110,-8-110,+8-109,-8-101,+8-110,-8-110,+8-110,-8-110,+8-110,-8-110,+7½-105,-7½-115,+8-105,-8-105,+7½-110,-7½-110,+7½-110,-7½-110,+8-110,-8-110,+8-110,-8-110
8,20170201,p,full,8,59%,41%,-2-110,+2-110,-4-104,+4-106,-4-110,+4-110,-4-110,+4-110,-4-116,+4-104,-4½-110,+4½-110,-4-105,+4-105,-4-110,+4-110,-4-110,+4-110,-4-110,+4-110,-4-116,+4-104
9,20170201,p,full,9,51%,49%,-4-110,+4-110,-2½-100,+2½-110,-2½-110,+2½-110,-2½-105,+2½-115,-2½-110,+2½-110,-3-105,+3-115,-2½-105,+2½-105,-2½-110,+2½-110,-2½-110,+2½-110,-2½-105,+2½-115,-2½-110,+2½-110
10,20170201,p,full,10,45%,55%,+3-110,-3-110,+3-109,-3-101,+2½-103,-2½-107,+2½-105,-2½-115,+2½-110,-2½-110,+3-110,-3-110,+2½-105,-2½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2½-105,-2½-115,+2½-110,-2½-110
11,20170201,p,full,11,42%,58%,+14-110,-14-110,+15-107,-15-103,+15-105,-15-105,+15-110,-15-110,+15-113,-15-107,+15½-115,-15½-105,+15-105,-15-105,+15-110,-15-110,+15-110,-15-110,+15-110,-15-110,+15-113,-15-107
12,20170201,p,first,0,32%,68%,+4-115,-4-105,+4-106,-4-106,+3½-105,-3½-115,+3½-115,-3½-105,+3½-105,-3½-115,-,-,+4-110,-4-110,+4-110,-4-110,+3½-110,-3½-110,+3½-115,-3½-105,+3½-105,-3½-115
13,20170201,p,first,1,53%,47%,-1½-105,+1½-115,-1-112,+1-100,-1-110,+1-110,-1-110,+1-110,-1-115,+1-105,-,-,-1½-105,+1½-115,-1-115,+1-105,-1-115,+1-105,-1-110,+1-110,-1-115,+1-105
14,20170201,p,first,2,41%,59%,-1-110,+1-110,+1-106,-1-106,+1-110,-1-110,+1-115,-1-105,+1-110,-1-110,-,-,+1-110,-1-110,+1-110,-1-110,+½-105,-½-115,+1-115,-1-105,+1-110,-1-110
15,20170201,p,first,3,58%,42%,-½-110,+½-110,-1+100,+1-112,-1-110,+1-110,-1-105,+1-115,-1-110,+1-110,-,-,-1-110,+1-110,-1-115,+1-105,-1-110,+1-110,-1-105,+1-115,-1-110,+1-110
16,20170201,p,first,4,4%,96%,+3½-110,-3½-110,+4-100,-4-112,+4-105,-4-115,+4-110,-4-110,+4-105,-4-115,-,-,+4-105,-4-115,+4-105,-4-115,+4-105,-4-115,+4-110,-4-110,+4-105,-4-115
17,20170201,p,first,5,36%,64%,+3½-110,-3½-110,+3½-106,-3½-106,+3-105,-3-115,+3-105,-3-115,+3-105,-3-115,-,-,+3½-115,-3½-105,+3½-115,-3½-105,+3-105,-3-115,+3-105,-3-115,+3-105,-3-115
18,20170201,p,first,6,35%,65%,+3½-110,-3½-110,+3½-105,-3½-107,+4-115,-4-105,+4-115,-4-105,+3½-115,-3½-105,-,-,+3½-110,-3½-110,+3½-105,-3½-115,+4-110,-4-110,+4-115,-4-105,+3½-115,-3½-105
19,20170201,p,first,7,42%,58%,+4½-115,-4½-105,+4-106,-4-106,+4-110,-4-110,+4½-115,-4½-105,+4-105,-4-115,-,-,+4-105,-4-115,+4-110,-4-110,+4-105,-4-115,+4½-115,-4½-105,+4-105,-4-115
20,20170201,p,first,8,48%,52%,-1-110,+1-110,-2+101,+2-114,-2-105,+2-115,-2-105,+2-115,-2-110,+2-110,-,-,-2-105,+2-115,-2-110,+2-110,-2-110,+2-110,-2-105,+2-115,-2-110,+2-110
21,20170201,p,first,9,57%,43%,-2-110,+2-110,-1-105,+1-107,-1-110,+1-110,-1-105,+1-115,-1-118,+1-102,-,-,-1½-105,+1½-115,-1½-110,+1½-110,-1-110,+1-110,-1-105,+1-115,-1-118,+1-102
22,20170201,p,first,10,38%,62%,+1½-110,-1½-110,+1½-113,-1½+101,+1½-115,-1½-105,+1½-115,-1½-105,+1½-110,-1½-110,-,-,+1½-110,-1½-110,+1½-115,-1½-105,+1½-110,-1½-110,+1½-115,-1½-105,+1½-110,-1½-110
23,20170201,p,first,11,36%,64%,+9-110,-9-110,+9-106,-9-106,+9½-115,-9½-105,+9½-115,-9½-105,+9-105,-9-115,-,-,+9½-115,-9½-105,+9-105,-9-115,+9½-110,-9½-110,+9½-115,-9½-105,+9-105,-9-115
24,20170201,p,sec,0,41%,60%,+3-110,-3-110,-,-,+3-110,-3-110,+3-110,-3-110,+3-110,-3-110,-,-,+3-105,-3-115,+3-110,-3-110,-,-,+3-110,-3-110,+3-110,-3-110
25,20170201,p,sec,1,40%,60%,+1½-110,-1½-110,-,-,+2-110,-2-110,+2-110,-2-110,+2-105,-2-115,-,-,+2-105,-2-115,+2-105,-2-115,-,-,+2-110,-2-110,+2-105,-2-115
26,20170201,p,sec,2,64%,36%,-3½-110,+3½-110,-,-,-4-110,+4-110,-3½-120,+3½+100,-3½-115,+3½-105,-,-,-3½-120,+3½+100,-3½-125,+3½+105,-,-,-3½-120,+3½+100,-3½-115,+3½-105
27,20170201,p,sec,3,70%,30%,-3½-110,+3½-110,-,-,-3½-110,+3½-110,-3½-115,+3½-105,-3½-107,+3½-113,-,-,-3½-110,+3½-110,-3½-110,+3½-110,-,-,-3½-115,+3½-105,-3½-107,+3½-113
28,20170201,p,sec,4,52%,48%,+2-110,-2-110,-,-,+2½-110,-2½-110,+2½-110,-2½-110,+2-110,-2-110,-,-,+2½-110,-2½-110,+2½-110,-2½-110,-,-,+2½-110,-2½-110,+2-110,-2-110
