Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20091201,p,full,0,-,-,-3-110,+3-110,-4-102,+4-108,-4-110,+4-110,-4-110,+4-110,-4-110,-,-4½-110,+4½-110,-,-,-4-109,+4-109,-,-,-4-110,+4-110,-4-110,-
1,20091201,p,full,1,-,-,+7-110,-7-110,+7-115,-7+105,+6½-110,-6½-110,+7-110,-7-110,+7-110,-7-110,+7-115,-7-105,-,-,+7-109,-7-109,-,-,+6½-110,-6½-110,+7-110,-7-110
2,20091201,p,full,2,-,-,-7-110,+7-110,-7-105,+7-105,-7-110,+7-110,-7-110,+7-110,-7-110,+7-110,-7½-115,-,-,-,-7-109,+7-109,-,-,-7-110,+7-110,-7-110,+7-110
3,20091201,p,full,3,-,-,+13-110,-13-110,+15-107,-15-103,+15½-110,-15½-110,+15-110,-15-110,+15-110,-15-110,+15-110,-15-110,-,-,-,-15-109,-,-,+14½-110,-14½-110,+15-110,-15-110
4,20091201,p,full,4,-,-,+7-110,-7-110,+6½-111,-6½+101,+6-110,-6-110,+6-110,-6-110,+6-110,-6-110,+6½-105,-6½-115,-,-,+6½-109,-6½-109,-,-,+5½-110,-5½-110,+6-110,-6-110
5,20091201,p,full,5,-,-,+13½-110,-13½-110,+15-110,-15+100,+15-110,-15-110,-,-15-110,+15-110,-15-110,+15-105,-15-115,-,-,+15-109,-,-,-,+15-110,-15-110,+15-110,-15-110
6,20091201,p,first,0,-,-,-2-105,+2-115,-2-101,+2-109,-2-105,+2-115,-2-105,+2-115,-2-110,+2-110,-2-120,+2+100,-,-,-,-,-,-,-2-105,+2-115,-2-110,+2-110
7,20091201,p,first,1,-,-,+4-115,-4-105,+3½+103,-3½-113,+3½-105,-3½-115,+4-115,-4-105,+3½-110,-3½-110,+4-110,-4-110,-,-,-,-,-,-,+3½-110,-3½-110,+3½-110,-3½-110
8,20091201,p,first,2,-,-,-4-105,+4-115,-4+100,+4-110,-4-105,+4-115,-3½-115,+3½-105,-4-110,+4-110,-4-120,+4+100,-,-,-,-,-,-,-4-105,+4-115,-4-110,+4-110
9,20091201,p,first,3,-,-,+7½-110,-7½-110,+8+105,-8-115,+8-105,-8-115,+8½-115,-8½-105,+8½-110,-8½-110,+8+100,-8-120,-,-,-,-,-,-,+8-105,-8-115,+8½-110,-8½-110
10,20091201,p,first,4,-,-,+4-115,-4-105,+4-110,-4+100,+3½-115,-3½-105,+3½-115,-3½-105,+3½-110,-3½-110,-,-4-110,-,-,-,-,-,-,-,-3½-105,+3½-110,-3½-110
11,20091201,p,first,5,-,-,+7½-110,-7½-110,+8+106,-,+8½-110,-8½-110,+8½-105,-8½-115,+9-110,-9-110,+8½+105,-8½-125,-,-,-,-,-,-,+8½-110,-8½-110,+9-110,-9-110
12,20091201,p,sec,0,-,-,+4-110,-4-110,+4½-108,-4½-102,+4½-110,-4½-110,+4½-110,-4½-110,+4½-110,-4½-110,+4-105,-4-115,-,-,-,-,-,-,+4-115,-4-105,+4½-110,-4½-110
13,20091201,p,sec,1,-,-,+5-110,-5-110,+5½-116,-,+5-110,-5-110,+5½-110,-5½-110,+5½-110,-5½-110,+5½-110,-5½-110,-,-,-,-,-,-,+5-105,-5-115,+5½-110,-5½-110
14,20091201,p,sec,2,-,-,-7-110,+7-110,-7½+106,+7½-116,-7-110,+7-110,-7½-105,-,-7½-110,+7½-110,-8-110,+8-110,-,-,-,-,-,-,-7½-105,-,-7½-110,+7½-110
15,20091201,p,sec,3,-,-,+4-110,-4-110,+4+116,-4-126,+4½-110,-4½-110,+5-105,-5-115,+5-110,-5-110,+4+105,-4-125,-,-,-,-,-,-,+4+100,-4-120,+5-110,-5-110
16,20091201,p,sec,4,-,-,+5½-110,-5½-110,+5½-105,-5½-105,-,-5½-110,+5½-105,-5½-115,+5½-110,-5½-110,+6-115,-6-105,-,-,-,-,-,-,+5½-105,-5½-115,+5½-110,-5½-110
17,20091201,p,sec,5,-,-,+3-110,-3-110,+3-118,-3+108,+2½-110,-2½-110,+2½-105,-2½-115,+2½-110,-2½-110,+3-110,-3-110,-,-,-,-,-,-,+3-115,-3-105,+2½-110,-2½-110
18,20091201,m,full,0,-,-,-165,+145,-172,+158,-,+155,-175,+155,-175,+155,-190,+165,-,-,-179,+159,-,-,-180,+160,-175,+155
19,20091201,m,full,1,-,-,+255,-310,+242,-267,+235,-275,+245,-295,+250,-300,+240,-280,-,-,+245,-290,-,-,+240,-280,+250,-300
20,20091201,m,full,2,-,-,-300,+250,-280,+254,-310,+255,-300,+250,-,+250,-320,+260,-,-,-340,+275,-,-,-300,+250,-,+250
21,20091201,m,full,3,-,-,+925,-1400,+1240,-1800,+1150,-1800,+1150,-,-,-,-,-,-,-,-,-,-,-,+1200,-2000,-,-
22,20091201,m,full,4,-,-,+250,-300,+236,-260,+225,-,+235,-275,+220,-260,+230,-270,-,-,+240,-280,-,-,+230,-270,+220,-260
23,20091201,m,full,5,-,-,+1000,-1500,+1400,-2600,+1440,-2700,+1500,-3000,-,-,-,-,-,-,-,-,-,-,+1700,-3000,-,-
24,20091201,m,first,0,-,-,-140,+120,-136,+123,-140,+120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,20091201,m,first,1,-,-,+175,-210,+184,-205,+175,-210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,20091201,m,first,2,-,-,-220,+180,-207,+186,-220,+180,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,20091201,m,first,3,-,-,+425,-550,+412,-485,+438,-575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
