Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20071030,p,full,0,-,-,+12½-110,-12½-110,+13-103,-13-107,+13-106,-13-104,+13-110,-13-110,+13-110,-13-110,+13½-110,-13½-110,-,-,-,-,-,-,+13-110,-13-110,+13-110,-13-110
1,20071030,p,full,1,-,-,+4-110,-4-110,+1½-111,-1½+101,+1-107,-1-103,+1-110,-1-110,+1-110,-1-110,+2-115,-2-105,-,-,-,-,-,-,+1-110,-1-110,+1-110,-1-110
2,20071030,p,full,2,-,-,-3-110,+3-110,-5½-105,+5½-105,-5½-102,+5½-108,-5½-110,+5½-110,-5½-113,+5½-107,-6-105,+6-115,-,-,-,-,-,-,-5½-110,+5½-110,-5½-113,+5½-107
3,20071030,p,first,0,-,-,+7-110,-7-110,+7+100,-7-110,+7+100,-7-120,+7-105,-7-115,+7-105,-7-115,-,-,-,-,-,-,-,-,+7-105,-7-115,+7-105,-7-115
4,20071030,p,first,1,-,-,+2-110,-2-110,+½-104,-½-106,+1½-110,-1½-110,-,-½-105,PK+100,PK-120,-,-,-,-,-,-,-,-,+½-115,-½-105,PK+100,PK-120
5,20071030,p,first,2,-,-,-3-105,+3-115,-3-105,+3-105,-3-115,+3-105,-3-105,+3-115,-3-115,+3-105,-,-,-,-,-,-,-,-,-3-110,+3-110,-3-115,+3-105
6,20071030,p,sec,0,-,-,+4½-110,-4½-110,+5-115,-5+105,+5-110,-5-110,-,-,+5-110,-5-110,-,-,-,-,-,-,-,-,+5-110,-5-110,+5-110,-5-110
7,20071030,p,sec,1,-,-,+3-110,-3-110,+3+105,-3-115,+3-110,-3-110,-,-,+3-102,-3-118,-,-,-,-,-,-,-,-,+3-105,-3-115,+3-102,-3-118
8,20071030,p,sec,2,-,-,-3½-110,+3½-110,-3½-102,+3½-108,-,+3½-110,-,-,-3½-115,+3½-105,-,-,-,-,-,-,-,-,-3½-110,+3½-110,-3½-115,+3½-105
9,20071030,m,full,0,-,-,+675,-1050,+1050,-1450,+1050,-1250,+900,-1400,-,-,-,-,-,-,-,-,-,-,+850,-1300,-,-
10,20071030,m,full,1,-,-,+145,-165,-,-114,+103,-113,+100,-120,+115,-135,-,-,-,-,-,-,-,-,+100,-,+115,-135
11,20071030,m,full,2,-,-,-220,+180,-220,+200,-225,+205,-,+200,-230,+190,-230,+190,-,-,-,-,-,-,-230,-,-230,+190
12,20071030,m,first,0,-,-,+350,-440,+360,-400,+350,-440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,20071030,m,first,1,-,-,+110,-130,+105,-115,+110,-130,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20071030,m,first,2,-,-,-175,+155,-170,+160,-175,+155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20071030,m,sec,0,-,-,+215,-255,+213,-239,+210,-250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20071030,m,sec,1,-,-,+150,-170,+177,-195,+175,-210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20071030,m,sec,2,-,-,-200,+170,-176,+161,-175,+155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20071030,t,full,0,-,-,185½-110,185½-110,190-105,190-105,190-105,190-105,189½-110,189½-110,190-110,190-110,189-110,189-110,-,-,-,-,-,-,190-110,190-110,190-110,190-110
19,20071030,t,full,1,-,-,214½-110,214½-110,212-102,212-108,212-107,212-103,212-110,212-110,212-110,212-110,212-110,212-110,-,-,-,-,-,-,212-110,212-110,212-110,212-110
20,20071030,t,full,2,-,-,193-110,193-110,196½-115,196½+105,197-105,197-105,199-110,199-110,198-110,198-110,198-110,198-110,-,-,-,-,-,-,197½-110,197½-110,198-110,198-110
21,20071030,t,first,0,-,-,94½-110,94½-110,-,94½-104,94½-110,94½-110,94½-110,94½-110,94½-115,94½-105,-,-,-,-,-,-,-,-,94½-105,94½-115,94½-115,94½-105
22,20071030,t,first,1,-,-,110½-110,110½-110,109+103,109-113,109½-110,109½-110,107½-110,107½-110,108-105,108-115,-,-,-,-,-,-,-,-,108½-110,108½-110,108-105,108-115
23,20071030,t,first,2,-,-,99-110,99-110,98½-114,98½+104,98½-110,98½-110,98½-110,98½-110,98½-110,98½-110,-,-,-,-,-,-,-,-,98½-115,98½-105,98½-110,98½-110
24,20071030,t,sec,0,-,-,95½-110,95½-110,95-106,95-104,95-110,95-110,-,-,95-110,95-110,-,-,-,-,-,-,-,-,95-110,95-110,95-110,95-110
25,20071030,t,sec,1,-,-,104½-110,104½-110,104½-115,104½+105,105½-110,105½-110,-,-,105-115,105-105,-,-,-,-,-,-,-,-,104½-120,104½+100,105-115,105-105
26,20071030,t,sec,2,-,-,98½-110,98½-110,99-108,99-102,99½-110,99½-110,-,-,99-110,99-110,-,-,-,-,-,-,-,-,99-115,99-105,99-110,99-110
27,20071031,p,full,0,-,-,+6½-110,-6½-110,+6½+102,-6½-112,+6½-103,-,+6½-110,-6½-110,+6½-110,-6½-110,+7-115,-7-105,-,-,-,-,-,-,+6½-110,-6½-110,+6½-110,-6½-110
28,20071031,p,full,1,-,-,+1-110,-1-110,-1½-110,-,-1½-106,+1½-104,-1½-110,+1½-110,-1½-110,+1½-110,-3½-105,+3½-115,-,-,-,-,-,-,-1½-110,+1½-110,-1½-110,+1½-110
29,20071031,p,full,2,-,-,+7½-110,-7½-110,+6½+100,-6½-110,+6½+100,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110,+6½-110,-6½-110,-,-,-,-,-,-,+6½-110,-6½-110,+6½-110,-6½-110
30,20071031,p,full,3,-,-,+2-110,-2-110,+2-110,-2+100,+1½-103,-1½-107,+1½-110,-1½-110,+1½-110,-,+2-115,-2-105,-,-,-,-,-,-,+1½-110,-1½-110,+1½-110,-
31,20071031,p,full,4,-,-,-4-110,+4-110,-2½+100,+2½-110,-2½-103,+2½-107,-2½-110,+2½-110,-2½-110,+2½-110,-3-105,+3-115,-,-,-,-,-,-,-2½-110,+2½-110,-2½-110,+2½-110
32,20071031,p,full,5,-,-,-7-110,+7-110,-6½-102,+6½-108,-6½-103,+6½-107,-6½-110,+6½-110,-6½-110,+6½-110,-7-110,+7-110,-,-,-,-,-,-,-6½-110,+6½-110,-6½-110,+6½-110
33,20071031,p,full,6,-,-,+10-110,-10-110,+9+100,-9-110,+9-102,-9-108,+9½-110,-9½-110,+9-110,-9-110,+9-110,-9-110,-,-,-,-,-,-,+9-110,-,+9-110,-9-110
34,20071031,p,first,0,-,-,+4-110,-4-110,+3½-102,-3½-108,+3½-110,-3½-110,+3½-105,-3½-115,+4-115,-4-105,-,-,-,-,-,-,-,-,+3½-110,-3½-110,+4-115,-4-105
35,20071031,p,first,1,-,-,-1½-110,+1½-110,-1-103,+1-107,-1-105,+1-115,-1-105,+1-115,-,+1-115,-,-,-,-,-,-,-,-,-1-110,+1-110,-,+1-115
36,20071031,p,first,2,-,-,+3½-110,-3½-110,+3½-106,-3½-104,+3½-110,-3½-110,+3½-110,-3½-110,+3½-105,-3½-115,-,-,-,-,-,-,-,-,+4-115,-4-105,+3½-105,-3½-115
37,20071031,p,first,3,-,-,+1½-115,-1½-105,+1-105,-1-105,+1-110,-1-110,+½-105,-½-115,+½-105,-½-115,+1-110,-1-110,-,-,-,-,-,-,+1-115,-1-105,+½-105,-½-115
38,20071031,p,first,4,-,-,-2-105,+2-115,-1-108,+1-102,-1-110,+1-110,-1-115,+1-105,-1-115,+1-105,-1½-115,+1½-105,-,-,-,-,-,-,-1-110,+1-110,-1-115,+1-105
39,20071031,p,first,5,-,-,-3-115,+3-105,-3½-111,-,-3½-110,+3½-110,-3½+100,-,-3½-110,+3½-110,-3½-115,+3½-105,-,-,-,-,-,-,-,+3½-110,-3½-110,+3½-110
40,20071031,p,first,6,-,-,+5-105,-5-115,+5½-111,-5½+101,+5½-115,-5½-105,+5-110,-5-110,+5-110,-,+5½-115,-5½-105,-,-,-,-,-,-,+5-110,-5-110,+5-110,-
41,20071031,p,sec,0,-,-,+1½-110,-1½-110,+1½-112,-1½+102,+1½-110,-1½-110,-,-,+1½-110,-1½-110,-,-,-,-,-,-,-,-,+1½-115,-,+1½-110,-1½-110
42,20071031,p,sec,1,-,-,-1½-110,+1½-110,-1-108,+1-102,-1-110,+1-110,-,-,-1-115,+1-105,-,-,-,-,-,-,-,-,-1-110,+1-110,-1-115,+1-105
43,20071031,p,sec,2,-,-,+3½-110,-3½-110,+3½-102,-3½-108,+3½-110,-3½-110,-,-,+3½-110,-3½-110,-,-,-,-,-,-,-,-,+3½-105,-3½-115,+3½-110,-3½-110
44,20071031,p,sec,3,-,-,-3-110,+3-110,-3½+100,+3½-110,-3½-110,+3½-110,-,-,-3½-110,+3½-110,-,-,-,-,-,-,-,-,-3½-105,+3½-115,-3½-110,+3½-110
45,20071031,p,sec,4,-,-,+3½-110,-3½-110,+3½+101,-3½-111,+3½+100,-3½-120,-,-,+3½-110,-3½-110,-,-,-,-,-,-,-,-,+3½-105,-3½-115,+3½-110,-3½-110
46,20071031,p,sec,5,-,-,-4-110,+4-110,-3½-105,+3½-105,-3½-110,+3½-110,-,-,-4-110,-,-,-,-,-,-,-,-,-,-4-105,+4-115,-4-110,-
47,20071031,p,sec,6,-,-,+2-115,-2-105,+1½-105,-1½-105,+1½-110,-1½-110,-,-,+1½-110,-1½-110,-,-,-,-,-,-,-,-,+1½-110,-1½-110,+1½-110,-1½-110
48,20071031,m,full,0,-,-,+245,-290,+250,-270,+240,-260,+250,-300,+250,-300,+240,-280,-,-,-,-,-,-,+250,-300,+250,-300
49,20071031,m,full,1,-,-,-135,+115,-122,+112,-120,+110,-125,+105,-130,+110,-145,+125,-,-,-,-,-,-,-130,+110,-130,+110
50,20071031,m,full,2,-,-,+245,-290,+250,-270,+240,-260,+245,-295,+250,-300,+240,-280,-,-,-,-,-,-,+240,-280,+250,-300
51,20071031,m,full,3,-,-,+125,-145,+112,-122,+110,-120,+105,-125,+120,-140,-,-,-,-,-,-,-,-,+105,-125,+120,-140
52,20071031,m,full,4,-,-,-165,+145,-132,+122,-135,+125,-140,+120,-135,+115,-145,+125,-,-,-,-,-,-,-140,+120,-135,+115
53,20071031,m,full,5,-,-,-260,+220,-,+235,-250,+230,-250,+210,-280,+230,-275,+235,-,-,-,-,-,-,-260,+220,-280,+230
54,20071031,m,full,6,-,-,+425,-550,+450,-500,+420,-475,+425,-525,+325,-500,+400,-600,-,-,-,-,-,-,+420,-520,+325,-500
55,20071031,m,first,0,-,-,+178,-215,+183,-201,+195,-235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,20071031,m,first,1,-,-,-130,+110,-120,+110,-120,+100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
