Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20120501,p,full,0,-,-,+3½-110,-3½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,20120501,p,full,1,-,-,+5½-110,-5½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,20120501,p,full,2,-,-,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,20120501,p,first,0,-,-,+2-115,-2-105,-,-2½-108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,20120501,p,first,1,-,-,+3½-110,-3½-110,-,-,+4-112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20120501,p,first,2,-,-,+2½-115,-2½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20120501,p,sec,0,-,-,+2-110,-2-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,20120501,p,sec,1,-,-,+1-110,-1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20120501,p,sec,2,-,-,-7+425,+7-550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20120501,m,full,0,-,-,+160,-185,+175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20120501,m,full,1,-,-,+235,-275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20120501,m,full,2,-,-,+170,-200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20120501,m,first,0,-,-,+140,-160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,20120501,m,first,1,-,-,+175,-210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20120501,m,first,2,-,-,+145,-165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20120501,m,sec,0,-,-,+130,-150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20120501,m,sec,1,-,-,+115,-135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20120501,m,sec,2,-,-,+120,-140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20120501,t,full,0,-,-,173½-110,173½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
