Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
10,20180606,p,first,0,39%,61%,-½+100,+½-120,+½-101,-½-111,+½-103,-½-107,+½-110,-½-110,PK+104,PK-124,PK+105,PK-125,+½-105,-½-115,+½-110,-½-110,+½-105,-½-115,+½-110,-½-110,PK+104,PK-124
11,20180606,p,sec,0,50%,50%,-6-110,+6-110,-,-,+1-312,-1+257,-5-110,+5-110,-5+100,+5-120,-5-105,+5-115,-5+100,+5-120,-6+100,+6-120,-,-,-5-110,+5-110,-5+100,+5-120
12,20180606,m,full,0,32%,68%,-245,+205,-147,+133,-1950,+1475,-150,+130,-140,+120,-140,+120,-140,+120,-150,+130,-140,+120,-150,+130,-140,+120
13,20180606,m,first,0,35%,65%,-120,+100,+108,-122,+108,-118,+100,-120,-,-,-,-,+110,-130,-,-,-,-,+100,-120,-,-
14,20180606,m,sec,0,0%,100%,-290,+255,-,-,-270,+248,-270,+222,-,-,-250,+195,-275,+225,-,-,-,-,-270,+222,-,-
15,20180606,t,full,0,54%,46%,217½-110,217½-110,215½-113,215½+102,216-105,216-105,216-110,216-110,215½-115,215½-105,216-115,216-105,216½-105,216½-105,216-110,216-110,216-110,216-110,216-110,216-110,215½-115,215½-105
16,20180606,t,first,0,50%,50%,111-110,111-110,110-103,110-110,110-103,110-107,110-110,110-110,110-108,110-112,110-115,110-105,110-110,110-110,110-110,110-110,109½-110,109½-110,110-110,110-110,110-108,110-112
17,20180606,t,sec,0,61%,39%,106½-110,106½-110,-,-,102-190,102+165,106½-110,106½-110,106½-115,106½-105,107-125,107+105,106½-120,106½+100,107-115,107-105,-,-,106½-110,106½-110,106½-115,106½-105
18,20180608,p,full,0,54%,46%,-5½-110,+5½-110,-4-106,+4-104,-4-103,+4-107,-4½-113,+4½-107,-4½-113,+4½-107,-4½-110,+4½-110,-4-105,+4-105,-4-110,+4-110,-4½-110,+4½-110,-4½-113,+4½-107,-4½-113,+4½-107
19,20180608,p,first,0,40%,60%,-2-115,+2-105,-½+103,+½-115,-½+100,+½-110,-½-105,+½-115,-½+101,+½-121,-1+100,+1-120,-½+100,+½-120,-½-110,+½-110,-½-105,+½-115,-½-105,+½-115,-½+101,+½-121
20,20180608,p,sec,0,49%,51%,-½-105,+½-105,-,-,+1-140,-1+120,-½-121,+½+101,-½+102,+½-122,-½-115,+½-105,-½-110,+½-110,-,-,-,-,-½-121,+½+101,-½+102,+½-122
21,20180608,m,full,0,42%,58%,-210,+175,-166,+150,-11450,+6725,-180,+155,-167,+147,-170,+150,-170,+150,-165,+145,-165,+145,-180,+155,-167,+147
22,20180608,m,first,0,29%,71%,-160,+140,-104,-108,-110,+100,-115,-105,-115,-105,-115,-115,-110,-110,-,-,-135,+115,-115,-105,-115,-105
23,20180608,m,sec,0,43%,57%,-123,+103,-,-,-109,-101,-,-,-,-,-125,-105,-110,-110,-,-,-,-,-,-,-,-
24,20180608,t,full,0,57%,43%,216-110,216-110,216½-107,216½-103,216½-108,216½-102,217-110,217-110,216½-115,216½-105,217-110,217-110,217-105,217-105,216½-115,216½-105,216½-110,216½-110,217-110,217-110,216½-115,216½-105
25,20180608,t,first,0,57%,43%,110½-110,110½-110,110½-109,110½-103,111-105,111-105,111-110,111-110,110½-118,110½-102,110½-115,110½-105,111½-110,111½-110,111-110,111-110,111-115,111-105,111-110,111-110,110½-118,110½-102
26,20180608,t,sec,0,60%,40%,105½-110,105½-110,-,-,103½-163,103½+143,106½-115,106½-105,106-119,106-101,106½-120,106½+100,106-125,106+105,106½-115,106½-105,-,-,106½-115,106½-105,106-119,106-101
