Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20161101,p,full,0,45%,55%,+9-110,-9-110,+9½-104,-9½-106,+9½-105,-9½-105,+9½-115,-9½-105,+9½-110,-9½-110,+9½-105,-9½-115,+9½-105,-9½-105,+9½-110,-9½-110,+9½-110,-9½-110,+9½-115,-9½-105,+9½-110,-9½-110
1,20161101,p,full,1,36%,64%,+9-110,-9-110,+9-104,-9-106,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110,+9-105,-9-105,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110,+9-110,-9-110
2,20161101,p,full,2,50%,50%,-5-110,+5-110,-5-108,+5-102,-5-110,+5-110,-5-110,+5-110,-5½-110,+5½-110,-5-115,+5-105,-5½-105,+5½-105,-5-110,+5-110,-5½-110,+5½-110,-5-110,+5-110,-5½-110,+5½-110
3,20161101,p,full,3,57%,43%,+4-110,-4-110,+4-110,-4-100,+4-110,-4-110,+3½-110,-3½-110,+3½-115,-3½-105,+4-110,-4-110,+3½-105,-3½-105,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-115,-3½-105
4,20161101,p,full,4,46%,54%,+3½-110,-3½-110,+3½-104,-3½-106,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+4-115,-4-105,+3½-105,-3½-105,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110
5,20161101,p,full,5,100%,0%,+5-110,-5-110,+4½-106,-4½-104,+7½-105,-7½-105,+7½-110,-7½-110,+7½-110,-7½-110,+7-105,-7-115,+7½-105,-7½-105,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110
6,20161101,p,full,6,41%,59%,+3-110,-3-110,+3½-104,-3½-106,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+4-110,-4-110,+3½-105,-3½-105,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110
7,20161101,p,full,7,35%,65%,+10½-110,-10½-110,+9½-104,-9½-106,+9½-110,-9½-110,+10-115,-10-105,+9½-110,-9½-110,+10-110,-10-110,+9½-105,-9½-105,+9½-110,-9½-110,+10-110,-10-110,+10-115,-10-105,+9½-110,-9½-110
8,20161101,p,full,8,45%,55%,-4½-110,+4½-110,-5½-105,+5½-105,-5½-106,+5½-104,-6-110,+6-110,-5½-110,+5½-110,-6-105,+6-115,-5½-105,+5½-105,-5½-110,+5½-110,-5½-110,+5½-110,-6-110,+6-110,-5½-110,+5½-110
9,20161101,p,first,0,36%,64%,+5-110,-5-110,+5½+102,-5½-113,+5½-110,-5½-110,+6-115,-6-105,+5½-102,-5½-118,-,-,+5½-110,-5½-110,+6-110,-6-110,+5½-105,-5½-115,+6-115,-6-105,+5½-102,-5½-118
10,20161101,p,first,1,36%,64%,+5-110,-5-110,+5-107,-5-103,+5-110,-5-110,+5-105,-5-115,+5-110,-5-110,-,-,+5-110,-5-110,+5-115,-5-105,+5-110,-5-110,+5-105,-5-115,+5-110,-5-110
