Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20070401,p,full,0,-,-,+6-110,-6-110,+7-103,-7-107,+7-110,-7-110,+7-110,-7-110,-,-,+7-110,-,-,-,-,-,-,-,-,-,-,-
1,20070401,p,full,1,-,-,-5½-110,+5½-110,-,+5-115,-4½-110,+4½-110,-4½-110,+4½-110,-,-,-5-110,+5-110,-,-,-,-,-,-,-,-,-,-
2,20070401,p,full,2,-,-,+11½-110,-11½-110,+11½+101,-11½-111,+11½-110,-11½-110,+11½-110,-11½-110,-,-,+11½-110,-11½-110,-,-,-,-,-,-,-,-,-,-
3,20070401,p,full,3,-,-,+1½-110,-1½-110,+2+103,-2-113,+2-110,-2-110,+2-110,-2-110,-,-,+2-110,-2-110,-,-,-,-,-,-,-,-,-,-
4,20070401,p,full,4,-,-,-3-110,+3-110,-5-107,-,-5-110,-,-5-110,+5-110,-,-,-5-110,+5-110,-,-,-,-,-,-,-,-,-,-
5,20070401,p,full,5,-,-,+6-110,-6-110,+5½-103,-5½-107,+5½-110,-5½-110,+5½-110,-,-,-,+5½-110,-5½-110,-,-,-,-,-,-,-,-,-,-
6,20070401,p,full,6,-,-,+7-110,-7-110,+6½-109,-6½-101,+6½-110,-6½-110,+6½-110,-6½-110,-,-,+6½-110,-6½-110,-,-,-,-,-,-,-,-,-,-
7,20070401,p,full,7,-,-,-7-110,+7-110,-3½+105,+3½-115,-3½-110,+3½-110,-3½-110,+3½-110,-,-,-4-105,+4-115,-,-,-,-,-,-,-,-,-,-
8,20070401,p,full,8,-,-,+7-110,-7-110,+6½-102,-6½-108,+7-110,-7-110,+7-110,-7-110,-,-,+7-110,-7-110,-,-,-,-,-,-,-,-,-,-
9,20070401,p,full,9,-,-,-8-110,+8-110,-8½-105,+8½-105,-8½-110,+8½-110,-8½-110,+8½-110,-,-,-9-105,+9-115,-,-,-,-,-,-,-,-,-,-
10,20070401,p,full,10,-,-,+6-110,-6-110,+6½-107,-6½-103,-,-6½-110,+6½-110,-6½-110,-,-,+7-115,-7-105,-,-,-,-,-,-,-,-,-,-
11,20070401,p,first,0,-,-,+3½-110,-3½-110,+4+103,-4-113,+4-115,-4-105,+4-110,-4-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20070401,p,first,1,-,-,-3-110,+3-110,-3+106,+3-116,-2½-110,+2½-110,-2½-115,+2½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,20070401,p,first,2,-,-,+6-110,-6-110,+7-110,-7+100,+6½-105,-6½-115,+6½-110,-6½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,20070401,p,first,3,-,-,PK-110,PK-110,+1-103,-1-107,+1-110,-1-110,+1-105,-1-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20070401,p,first,4,-,-,-2-105,+2-115,-3-105,+3-105,-3-110,+3-110,-3-105,+3-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20070401,p,first,5,-,-,+3-105,-3-115,+3-110,-3+100,+3-115,-,+3-115,-3-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20070401,p,first,6,-,-,+3½-110,-3½-110,+3½+101,-3½-111,+3½-105,-3½-115,+3½-105,-3½-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20070401,p,first,7,-,-,-4-105,+4-115,-2+103,+2-113,-2-105,+2-115,-1½-110,+1½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,20070401,p,first,8,-,-,+4-115,-4-105,+3½+104,-3½-114,+4+102,-4-122,+4-105,-4-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,20070401,p,first,9,-,-,-4-110,+4-110,-4½-109,+4½-101,-4½-115,+4½-105,-5-105,+5-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,20070401,p,first,10,-,-,+3-105,-3-115,+3½-101,-3½-109,+3½-110,-3½-110,-,-3½-115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,20070401,p,sec,0,-,-,-,-,+6½+116,-6½-126,-,-,-,-,-,-,+7+115,-7-135,-,-,-,-,-,-,-,-,-,-
23,20070401,p,sec,1,-,-,-,-,-5+110,+5-120,-,-,-,-,-,-,-5½-110,+5½-110,-,-,-,-,-,-,-,-,-,-
24,20070401,p,sec,2,-,-,-,-,+6½+107,-6½-117,-,-,-,-,-,-,+6½-110,-6½-110,-,-,-,-,-,-,-,-,-,-
25,20070401,p,sec,3,-,-,-,-,-½-105,+½-105,-,-,-,-,-,-,PK-120,PK+100,-,-,-,-,-,-,-,-,-,-
26,20070401,p,sec,4,-,-,-,-,-1½-108,+1½-102,-,-,-,-,-,-,-1½-120,+1½+100,-,-,-,-,-,-,-,-,-,-
27,20070401,p,sec,5,-,-,-,-,+5-103,-5-107,-,-,-,-,-,-,+5+110,-5-130,-,-,-,-,-,-,-,-,-,-
28,20070401,p,sec,6,-,-,-,-,+4½-102,-4½-108,-,-,-,-,-,-,+4½-105,-4½-115,-,-,-,-,-,-,-,-,-,-
29,20070401,p,sec,7,-,-,-,-,-2½-116,+2½+106,-,-,-,-,-,-,-3-115,+3-105,-,-,-,-,-,-,-,-,-,-
30,20070401,p,sec,8,-,-,-,-,-,-1½-110,-,-,-,-,-,-,+1½-105,-1½-115,-,-,-,-,-,-,-,-,-,-
31,20070401,p,sec,9,-,-,-,-,-5½-102,+5½-108,-,-,-,-,-,-,-5½-125,+5½+105,-,-,-,-,-,-,-,-,-,-
32,20070401,p,sec,10,-,-,-,-,+2-111,-2+101,-,-,-,-,-,-,+2+110,-2-130,-,-,-,-,-,-,-,-,-,-
33,20070401,m,full,0,-,-,+240,-280,+295,-325,+255,-310,+275,-325,-,-,+265,-330,-,-,-,-,-,-,-,-,-,-
34,20070401,m,full,1,-,-,-240,+200,-226,+206,-225,+185,-215,+185,-,-,-240,+200,-,-,-,-,-,-,-,-,-,-
35,20070401,m,full,2,-,-,+575,-850,+720,-800,+575,-850,+600,-800,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,20070401,m,full,3,-,-,+105,-125,+125,-135,+115,-135,+115,-135,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,20070401,m,full,4,-,-,-165,+145,-206,+186,-230,+190,-215,+185,-,-,-235,+195,-,-,-,-,-,-,-,-,-,-
38,20070401,m,full,5,-,-,+220,-260,+220,-240,+200,-240,+210,-250,-,-,+210,-250,-,-,-,-,-,-,-,-,-,-
39,20070401,m,full,6,-,-,+243,-285,+270,-290,+243,-285,+240,-290,-,-,+245,-290,-,-,-,-,-,-,-,-,-,-
40,20070401,m,full,7,-,-,-300,+250,-164,+154,-165,+145,-175,+155,-,-,-170,+150,-,-,-,-,-,-,-,-,-,-
41,20070401,m,full,8,-,-,+250,-300,+265,-285,+250,-300,+290,-350,-,-,+265,-330,-,-,-,-,-,-,-,-,-,-
42,20070401,m,full,9,-,-,-380,+315,-385,+355,-420,+335,-450,+370,-,-,-500,+350,-,-,-,-,-,-,-,-,-,-
43,20070401,m,full,10,-,-,+220,-260,+260,-280,+245,-290,-,-300,-,-,+250,-300,-,-,-,-,-,-,-,-,-,-
44,20070401,m,first,0,-,-,+170,-200,+184,-202,+180,-220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,20070401,m,first,1,-,-,-185,+160,-164,+154,-,+155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,20070401,m,first,2,-,-,+325,-400,+355,-385,+335,-420,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,20070401,m,first,3,-,-,+100,-120,+115,-125,+105,-125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,20070401,m,first,4,-,-,-145,+125,-166,+156,-180,+158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,20070401,m,first,5,-,-,+165,-190,+157,-167,+160,-185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,20070401,m,first,6,-,-,+170,-200,+178,-191,+168,-195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,20070401,m,first,7,-,-,-200,+170,-133,+123,-135,+115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,20070401,m,first,8,-,-,+175,-210,+184,-199,+175,-210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,20070401,m,first,9,-,-,-250,+210,-235,+215,-250,+210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,20070401,m,first,10,-,-,+170,-200,+174,-184,+175,-210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,20070401,m,sec,0,-,-,-,-,+310,-350,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,20070401,m,sec,1,-,-,-,-,-210,+190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,20070401,m,sec,2,-,-,-,-,+350,-400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,20070401,m,sec,3,-,-,-,-,-115,+105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,20070401,m,sec,4,-,-,-,-,-142,+130,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,20070401,m,sec,5,-,-,-,-,+201,-227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,20070401,m,sec,6,-,-,-,-,+181,-201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,20070401,m,sec,7,-,-,-,-,-170,+155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,20070401,m,sec,8,-,-,-,-,+126,-138,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,20070401,m,sec,9,-,-,-,-,-310,+270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,20070401,m,sec,10,-,-,-,-,+139,-154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,20070401,t,full,0,-,-,179½-110,179½-110,177½-105,177½-105,178½-110,178½-110,178½-110,178½-110,-,-,178-115,178-105,-,-,-,-,-,-,-,-,-,-
67,20070401,t,full,1,-,-,186-110,186-110,187-107,187-103,186-110,186-110,186-110,186-110,-,-,186-110,186-110,-,-,-,-,-,-,-,-,-,-
68,20070401,t,full,2,-,-,222-110,222-110,222½-117,222½+107,223-110,223-110,223-110,223-110,-,-,223-105,223-115,-,-,-,-,-,-,-,-,-,-
