Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20181016,p,full,0,45%,55%,+5-110,-5-110,+4½-101,-4½-109,+4½-103,-4½-107,+4½-117,-4½-103,+4½-110,-4½-110,+5½-110,-5½-110,+4½-105,-4½-105,+5-110,-5-110,+4½-110,-4½-110,+4½-110,-4½-110,+4½-110,-4½-110
1,20181016,p,full,1,42%,58%,+12-110,-12-110,+12½+102,-12½-113,+12½-104,-12½-106,+12-107,-12-113,+12½-105,-12½-115,+13½-110,-13½-110,+12½-105,-12½-105,+13-105,-13-115,+13-110,-13-110,+12-107,-12-113,+12½-105,-12½-115
2,20181016,p,first,0,45%,55%,+2½-110,-2½-110,+2½-107,-2½-105,+2½-105,-2½-115,+2½-115,-2½-105,+2½-110,-2½-110,+3-115,-3-105,+3-115,-3-105,+3-115,-3-105,+3-115,-3-105,+2½-115,-2½-105,+2½-110,-2½-110
3,20181016,p,first,1,42%,58%,+7-110,-7-110,+7½-102,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+8+100,-8-120,+7½-105,-7½-115,+7½-105,-7½-115,+8-110,-8-110,+7½-110,-7½-110,+7½-110,-7½-110
4,20181016,p,sec,0,49%,51%,+1-110,-1-110,-,-,-5+240,+5-280,+1-110,-1-110,+1-115,-1-105,+1+100,-1-120,+1-115,-1-105,+1-110,-1-110,-,-,+1-110,-1-110,+1-115,-1-105
5,20181016,p,sec,1,45%,55%,+4½-110,-4½-110,-,-,-10+1200,+10-1900,+4½-110,-4½-110,+4½+103,-4½-123,+5-110,-5-110,+4½-105,-4½-115,+5-110,-5-110,-,-,+4½-110,-4½-110,+4½+103,-4½-123
6,20181016,m,full,0,46%,54%,+175,-210,+181,-202,+185,-200,+170,-200,+180,-210,+190,-230,+180,-210,+180,-220,+180,-210,+170,-200,+180,-210
7,20181016,m,full,1,56%,44%,+550,-800,+768,-1002,+725,-925,+711,-1100,+825,-1200,+650,-1100,+600,-850,+700,-1200,+860,-1300,+711,-1100,+825,-1200
8,20181016,m,first,0,49%,51%,+140,-160,+144,-164,+145,-165,+140,-160,+145,-165,+140,-170,+150,-170,-,-,+145,-170,+140,-160,+145,-165
9,20181016,m,first,1,50%,50%,+320,-390,+375,-454,+360,-450,-,-,+375,-450,+350,-500,+365,-465,-,-,+350,-500,-,-,+375,-450
10,20181016,m,sec,0,55%,45%,+110,-130,-,-,+110,-130,-,-,+110,-130,+105,-135,+110,-130,-,-,-,-,-,-,+110,-130
11,20181016,m,sec,1,48%,52%,+225,-265,-,-,+225,-265,-,-,+230,-270,+215,-275,+225,-275,-,-,-,-,-,-,+230,-270
12,20181016,t,full,0,57%,43%,208-110,208-110,211-105,211-105,211-102,211-108,211½-110,211½-110,211½-110,211½-110,212-105,212-115,211½-105,211½-105,211½-105,211½-115,211½-110,211½-110,211½-110,211½-110,211½-110,211½-110
13,20181016,t,full,1,52%,48%,224-110,224-110,220½-105,220½-105,220-105,220-105,220½-110,220½-110,220½-110,220½-110,220-115,220-105,220½-105,220½-105,220-110,220-110,221-110,221-110,220½-110,220½-110,220½-110,220½-110
14,20181016,t,first,0,57%,43%,105-110,105-110,106½-111,106½-101,106½-110,106½-110,107½-110,107½-110,106½-110,106½-110,106½-120,106½+100,107-110,107-110,106½-110,106½-110,107-110,107-110,107½-110,107½-110,106½-110,106½-110
15,20181016,t,first,1,61%,39%,114½-110,114½-110,113½-110,113½-102,113½-110,113½-110,113-115,113-105,113½-110,113½-110,113½-115,113½-105,113½-110,113½-110,113½-110,113½-110,113½-110,113½-110,113-115,113-105,113½-110,113½-110
16,20181016,t,sec,0,61%,39%,104½-110,104½-110,-,-,106+105,106-125,106-110,106-110,105-115,105-105,105-120,105+100,105-120,105+100,105-110,105-110,-,-,106-110,106-110,105-115,105-105
17,20181016,t,sec,1,63%,37%,106½-117,106½-103,-,-,109+105,109-125,108-115,108-105,108-117,108-103,108-110,108-110,108-115,108-105,107½-110,107½-110,-,-,108-115,108-105,108-117,108-103
18,20181017,p,full,0,52%,48%,+7-110,-7-110,+7½-109,-7½-101,+7½-105,-7½-105,+7½-110,-7½-110,+7½-113,-7½-107,+7½-115,-7½-105,+7½-105,-7½-105,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-113,-7½-107
19,20181017,p,full,1,59%,41%,-1½-110,+1½-110,-3½-105,+3½-105,-3½-107,+3½-103,-3-115,+3-105,-3-120,+3+100,-4-110,+4-110,-3½-105,+3½-105,-3½-110,+3½-110,-3½-110,+3½-110,-3-115,+3-105,-3-120,+3+100
20,20181017,p,full,2,52%,48%,-2-110,+2-110,-2½-108,+2½-102,-2½-103,+2½-107,-2½-110,+2½-110,-2½-105,+2½-115,-2½-105,+2½-115,-2½-105,+2½-105,-2½-110,+2½-110,-2-110,+2-110,-2½-110,+2½-110,-2½-105,+2½-115
21,20181017,p,full,3,49%,51%,+4½-110,-4½-110,+6-104,-6-106,+6-108,-6-102,+6-110,-6-110,+6-115,-6-105,+6½-110,-6½-110,+6-105,-6-105,+6-105,-6-115,+6-110,-6-110,+6-110,-6-110,+6-115,-6-105
22,20181017,p,full,4,13%,87%,+3½-110,-3½-110,+3½-102,-3½-108,+4-105,-4-105,+4-110,-4-110,+3½-104,-3½-116,+3½-105,-3½-115,+3½-105,-3½-105,+3½-105,-3½-115,+3½-110,-3½-110,+4-110,-4-110,+3½-104,-3½-116
23,20181017,p,full,5,55%,45%,+11½-110,-11½-110,+12½-103,-12½-107,+12½-103,-12½-107,+12½-110,-12½-110,+12½-107,-12½-113,+12½-110,-12½-110,+12½-105,-12½-105,+12½-105,-12½-115,+12½-110,-12½-110,+12½-110,-12½-110,+12½-107,-12½-113
24,20181017,p,full,6,50%,50%,+7½-110,-7½-110,+8+100,-8-110,+8-105,-8-105,+8-115,-8-105,+8-110,-8-110,+8-105,-8-115,+7½-105,-7½-105,+8-110,-8-110,+8-110,-8-110,+8-115,-8-105,+8-110,-8-110
25,20181017,p,full,7,46%,54%,+2-110,-2-110,+2½-110,-2½+100,+2½-106,-2½-104,+2½-110,-2½-110,+2½-116,-2½-104,+3-110,-3-110,+2½-105,-2½-105,+2½-110,-2½-110,+2½-110,-2½-110,+2½-110,-2½-110,+2½-116,-2½-104
26,20181017,p,full,8,56%,44%,-7-110,+7-110,-8½-104,+8½-106,-8½-105,+8½-105,-8½-115,+8½-105,-8½-108,+8½-112,-9-105,+9-115,-8½-105,+8½-105,-8½-110,+8½-110,-8½-110,+8½-110,-8½-115,+8½-105,-8½-108,+8½-112
27,20181017,p,full,9,46%,54%,PK-110,PK-110,-2½-103,+2½-107,-2½-105,+2½-105,-2½-110,+2½-110,-2-110,+2-110,-2½-110,+2½-110,-2½-105,+2½-105,-2½-110,+2½-110,-2-110,+2-110,-2½-110,+2½-110,-2-110,+2-110
28,20181017,p,full,10,59%,41%,PK-110,PK-110,-2-105,+2-105,-2-105,+2-105,-2-110,+2-110,-2½-110,+2½-110,-2½-115,+2½-105,-2½-105,+2½-105,-2½-105,+2½-115,-2½-110,+2½-110,-2-110,+2-110,-2½-110,+2½-110
29,20181017,p,first,0,36%,64%,+3½-110,-3½-110,+3½+103,-3½-116,+4-110,-4-110,+4-105,-4-115,+3½+102,-3½-122,+4-105,-4-115,+4-105,-4-115,+4-110,-4-110,+4-110,-4-110,+4-105,-4-115,+3½+102,-3½-122
30,20181017,p,first,1,64%,36%,-1-110,+1-110,-1-114,+1+102,-1½-110,+1½-110,-1-115,+1-105,-1-115,+1-105,-1½-105,+1½-115,-1½-110,+1½-110,-1-115,+1-105,-1-115,+1-105,-1-115,+1-105,-1-115,+1-105
31,20181017,p,first,2,55%,45%,-1-110,+1-110,-1-102,+1-110,-1-110,+1-110,-1-110,+1-110,-1-105,+1-115,-1-105,+1-115,-1-105,+1-115,-1-110,+1-110,-1-110,+1-110,-1-110,+1-110,-1-105,+1-115
32,20181017,p,first,3,39%,61%,+2½-105,-2½-115,+3-104,-3-108,+3-105,-3-115,+3½-110,-3½-110,+3-105,-3-115,+3-105,-3-115,+3-105,-3-115,+3-105,-3-115,+3-105,-3-115,+3½-110,-3½-110,+3-105,-3-115
33,20181017,p,first,4,43%,57%,+2-115,-2-105,+1½+102,-1½-115,+2-110,-2-110,+2-110,-2-110,+1½-105,-1½-115,+1½-105,-1½-115,+2-115,-2-105,+2-110,-2-110,+1½-105,-1½-115,+2-110,-2-110,+1½-105,-1½-115
34,20181017,p,first,5,44%,56%,+7-115,-7-105,+7-110,-7-103,+7-105,-7-115,+7-115,-7-105,+7-105,-7-115,+7-105,-7-115,+7-105,-7-115,+7-115,-7-105,+7-105,-7-115,+7-115,-7-105,+7-105,-7-115
35,20181017,p,first,6,40%,60%,+4-105,-4-115,+4½-103,-4½-109,+4½-110,-4½-110,+4½-105,-4½-115,+4½-104,-4½-116,+4½+100,-4½-120,+4½-105,-4½-115,+4½-105,-4½-115,+4½-110,-4½-110,+4½-105,-4½-115,+4½-104,-4½-116
36,20181017,p,first,7,49%,51%,+1½-110,-1½-110,+1-104,-1-108,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110,+1-105,-1-115,+1-110,-1-110,+1-110,-1-110,+1-110,-1-110
37,20181017,p,first,8,63%,37%,-5-110,+5-110,-5-104,+5-108,-5-110,+5-110,-5-110,+5-110,-4½-117,+4½-103,-5-115,+5-105,-5-110,+5-110,-5-110,+5-110,-4½-110,+4½-110,-5-110,+5-110,-4½-117,+4½-103
38,20181017,p,first,9,56%,44%,+½-110,-½-110,-1½+108,+1½-121,-1-110,+1-110,-1-105,+1-115,-1-110,+1-110,-1-115,+1-105,-1-110,+1-110,-1-115,+1-105,-1-110,+1-110,-1-105,+1-115,-1-110,+1-110
39,20181017,p,first,10,64%,36%,-½-110,+½-110,-½-115,+½+102,-½-115,+½-105,-1-105,+1-115,-½-117,+½-103,-1-105,+1-115,-½-120,+½+100,-1-110,+1-110,-1-110,+1-110,-½-110,+½-110,-½-117,+½-103
40,20181017,p,sec,0,97%,3%,-1-110,+1-110,-,-,-17+1250,+17-2000,-1-115,+1-105,-1-115,+1-105,-1-110,+1-110,-1-110,+1-110,-1-115,+1-105,-,-,-1-115,+1-105,-1-115,+1-105
