Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20150201,p,full,0,-,-,+3½-110,-3½-110,+3½-110,-3½+100,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+4-108,-4-108,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110,+3½-110,-3½-110
1,20150201,p,full,1,-,-,+3-110,-3-110,+3-102,-3-108,+3-105,-3-105,+3-115,-3-105,+3-110,-3-110,+3-110,-3-110,+3-108,-3-108,+3-110,-3-110,+3-110,-3-110,+3-115,-3-105,+3-110,-3-110
2,20150201,p,first,0,-,-,+2-115,-2-105,+2-107,-2-103,+2-115,-2-105,+2-111,-2-109,+2-115,-2-105,+2-115,-2-105,+1½-110,-1½-110,+2-115,-2-105,+2-110,-2-110,+2-110,-2-110,+2-115,-2-105
3,20150201,p,first,1,-,-,+1½-110,-1½-110,+1½-105,-1½-105,+1½-110,-1½-110,+1½-110,-1½-110,+1½-105,-1½-115,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-110,-1½-110,+1½-105,-1½-115
4,20150201,p,sec,0,-,-,+5½-110,-5½-110,+5-108,-5-102,+4½+102,-4½-122,+5-109,-5-111,+5-113,-5-107,+5½-115,-5½-105,+5-110,-5-110,-,-,-,-,+5-109,-5-111,+5-113,-5-107
5,20150201,p,sec,1,-,-,-1-110,+1-110,-½+101,+½-111,-½-105,+½-115,-½-110,+½-110,-1-105,+1-115,-½-115,+½-105,-½-105,+½-115,-,-,-,-,-,-,-1-105,+1-115
6,20150201,m,full,0,-,-,+145,-165,+144,-160,+140,-160,+145,-170,+143,-163,+140,-160,+145,-165,+145,-165,+145,-165,+145,-170,+143,-163
7,20150201,m,full,1,-,-,+135,-155,+138,-153,+135,-145,+130,-150,+135,-155,+130,-150,+130,-150,+130,-150,+130,-150,+130,-150,+135,-155
8,20150201,m,first,0,-,-,+125,-145,+130,-144,+125,-145,-,-,+125,-145,-,-,+125,-145,-,-,+125,-145,-,-,+125,-145
9,20150201,m,first,1,-,-,+120,-140,+123,-136,+113,-133,-,-,+115,-135,-,-,+115,-135,-,-,+115,-135,-,-,+115,-135
10,20150201,m,sec,0,-,-,+235,-275,+235,-265,+235,-275,-,-,+225,-265,-,-,+230,-280,-,-,-,-,-,-,+225,-265
11,20150201,m,sec,1,-,-,-125,+105,-110,+100,-120,+100,-,-,-123,+103,-,-,-120,+100,-,-,-,-,-,-,-123,+103
12,20150201,t,full,0,-,-,190½-110,190½-110,185½+100,185½-110,185-110,185-110,185½-110,185½-110,185-110,185-110,185-110,185-110,185½-108,185½-108,185-110,185-110,185½-110,185½-110,185½-110,185½-110,185-110,185-110
13,20150201,t,full,1,-,-,190½-110,190½-110,190½-104,190½-106,190½-105,190½-105,190½-110,190½-110,190½-110,190½-110,191-110,191-110,190½-108,190½-108,190½-110,190½-110,190½-110,190½-110,190½-110,190½-110,190½-110,190½-110
14,20150201,t,first,0,-,-,94-110,94-110,94+100,94-110,93½-110,93½-110,93½-110,93½-110,93½-105,93½-115,94-105,94-115,93½-110,93½-110,93½-110,93½-110,93½-110,93½-110,93½-110,93½-110,93½-105,93½-115
15,20150201,t,first,1,-,-,94-110,94-110,95-113,95+102,95-110,95-110,95-115,95-105,95-110,95-110,95-110,95-110,95-110,95-110,95-110,95-110,94½-110,94½-110,95-115,95-105,95-110,95-110
16,20150201,t,sec,0,-,-,92-110,92-110,92-110,92+100,91½-117,91½-103,92½-108,92½-112,92½-110,92½-110,92-110,92-110,92-110,92-110,-,-,-,-,92½-110,92½-110,92½-110,92½-110
17,20150201,t,sec,1,-,-,95-110,95-110,95½-107,95½-103,95½-110,95½-110,95-110,95-110,95½-116,95½-104,95½-110,95½-110,95½-120,95½+100,-,-,-,-,-,-,95½-116,95½-104
18,20150202,p,full,0,-,-,+16½-110,-16½-110,+17+100,-17-110,+17-105,-17-105,+17-105,-17-115,+17-110,-17-110,+16½-110,-16½-110,+17-108,-17-108,+17-110,-17-110,+17-110,-17-110,+17-105,-17-115,+17-110,-17-110
