Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20070602,p,full,0,-,-,PK-110,PK-110,+2-109,-2-101,+1½-110,-1½-110,+2-110,-2-110,+1½-107,-1½-113,+1½-110,-1½-110,-,-,-,-,-,-,+2-110,-2-110,+1½-107,-1½-113
1,20070602,p,first,0,-,-,PK-110,PK-110,+1-110,-1+100,+½-105,-½-115,+1-110,-1-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,20070602,p,sec,0,-,-,-,-,+1½-112,-1½+102,-,-,-,-,-,-,+1½-110,-1½-110,-,-,-,-,-,-,-,-,-,-
3,20070602,m,full,0,-,-,+100,-120,+112,-122,+105,-125,+110,-130,+110,-130,-,-,-,-,-,-,-,-,+110,-130,+110,-130
4,20070602,m,first,0,-,-,-105,-115,+111,-121,+105,-125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20070602,m,sec,0,-,-,-,-,+103,-113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20070602,t,full,0,-,-,173-110,173-110,173-111,173+101,173½-110,173½-110,173½-110,173½-110,173½-110,173½-110,174-115,174-105,-,-,-,-,-,-,173½-110,173½-110,173½-110,173½-110
7,20070602,t,first,0,-,-,87½-110,87½-110,87½+101,87½-111,87½-110,87½-110,87½-110,87½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,20070602,t,sec,0,-,-,-,-,87-104,87-106,-,-,-,-,-,-,87-125,87+105,-,-,-,-,-,-,-,-,-,-
9,20070607,p,full,0,-,-,+8-110,-8-110,+7½+100,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-110,-7½-110,+7½-115,-7½-105,-,-,-,-,-,-,+7½-110,-7½-110,+7½-110,-7½-110
10,20070607,p,first,0,-,-,+4-105,-4-115,+4+105,-4-115,+4+105,-4-125,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,+2-115,-2-115,-,-
11,20070607,p,sec,0,-,-,-,-,+3-101,-3-109,-,-,-,-,-,-,+3+105,-3-125,-,-,-,-,-,-,+1½-115,-1½-115,-,-
12,20070607,m,full,0,-,-,+313,-375,+370,-410,+340,-410,+330,-400,+350,-550,+295,-390,-,-,-,-,-,-,+340,-420,+350,-550
13,20070607,m,first,0,-,-,+190,-230,+220,-240,+220,-260,-,-,-,-,-,-,-,-,-,-,-,-,+140,-170,-,-
14,20070607,m,sec,0,-,-,-,-,+183,-199,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+125,-155,-,-
15,20070607,t,full,0,-,-,180½-110,180½-110,179½+105,179½-115,179-110,179-110,179½-110,179½-110,179½-105,179½-115,179-110,179-110,-,-,-,-,-,-,179-110,179-110,179½-105,179½-115
16,20070607,t,first,0,-,-,91-110,91-110,90+102,90-112,90-110,90-110,90-110,90-110,-,-,-,-,-,-,-,-,-,-,44½-115,44½-115,-,-
17,20070607,t,sec,0,-,-,-,-,88-106,88-104,-,-,-,-,-,-,88-120,88+100,-,-,-,-,-,-,44½-115,44½-115,-,-
18,20070610,p,full,0,-,-,+7-110,-7-110,+7+100,-7-110,+7-110,-7-110,+7-110,-7-110,+7-107,-7-113,+7-115,-7-105,-,-,-,-,-,-,+7-110,-7-110,+7-107,-7-113
19,20070610,p,first,0,-,-,+4-110,-4-110,+4-102,-4-108,+4-110,-4-110,+4-105,-4-115,-,-,-,-,-,-,-,-,-,-,+2-115,-2-115,-,-
20,20070610,p,sec,0,-,-,-,-,-3½-120,+3½+110,-,-,-,-,-,-,-4½-125,+4½+105,-,-,-,-,-,-,+1½-115,-1½-115,-,-
21,20070610,m,full,0,-,-,+325,-400,+405,-445,+360,-450,+375,-455,+325,-450,+300,-400,-,-,-,-,-,-,+385,-470,+325,-450
22,20070610,m,first,0,-,-,+205,-245,+230,-250,+195,-235,-,-,-,-,-,-,-,-,-,-,-,-,+140,-170,-,-
23,20070610,m,sec,0,-,-,-,-,-242,+216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+120,-150,-,-
24,20070610,t,full,0,-,-,176-110,176-110,175½-101,175½-109,175½-110,175½-110,176-110,176-110,175½-113,175½-107,176-110,176-110,-,-,-,-,-,-,176-110,176-110,175½-113,175½-107
25,20070610,t,first,0,-,-,88½-110,88½-110,88-101,88-109,88-110,88-110,88-110,88-110,-,-,-,-,-,-,-,-,-,-,43½+100,43½-130,-,-
26,20070610,t,sec,0,-,-,-,-,87½-106,87½-104,-,-,-,-,-,-,87-130,87+110,-,-,-,-,-,-,44-125,44-105,-,-
27,20070612,p,full,0,-,-,-1½-110,+1½-110,-1-105,+1-105,-1-110,+1-110,PK-110,PK-110,-,+1-115,-1½-105,+1½-115,-,-,-,-,-,-,-1-110,+1-110,-,+1-115
28,20070612,p,first,0,-,-,PK-110,PK-110,-,+½-105,-½-110,+½-110,PK-110,PK-110,-,-,-,-,-,-,-,-,-,-,-½-110,+½-120,-,-
29,20070612,p,sec,0,-,-,-,-,+½-107,-,-,-,-,-,-,-,-,PK-105,-,-,-,-,-,-,PK-115,PK-115,-,-
30,20070612,m,full,0,-,-,-125,+105,-115,+105,-120,-,-110,-110,-,-,-,-,-,-,-,-,-,-,-120,+100,-,-
31,20070612,m,first,0,-,-,-120,+100,-115,+105,-120,+100,-,-,-,-,-,-,-,-,-,-,-,-,-125,-105,-,-
32,20070612,m,sec,0,-,-,-,-,+104,-114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-115,-115,-,-
33,20070612,t,full,0,-,-,179-110,179-110,179½-115,179½+105,179½-110,179½-110,180-110,180-110,179½-110,179½-110,180-115,180-105,-,-,-,-,-,-,180-110,180-110,179½-110,179½-110
34,20070612,t,first,0,-,-,89½-110,89½-110,89½-104,89½-106,89½-110,89½-110,90-110,90-110,-,-,-,-,-,-,-,-,-,-,44½-115,44½-115,-,-
