Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20170501,p,full,0,47%,53%,+6½-110,-6½-110,+7-113,-7+102,+7-110,-7-110,+6½-110,-6½-110,+7-110,-7-110,+7-110,-7-110,+6½-105,-6½-105,+7-110,-7-110,+7-110,-7-110,+6½-110,-6½-110,+7-110,-7-110
1,20170501,p,first,0,38%,62%,+3½-110,-3½-110,+4-103,-4-109,+4-105,-4-115,+4-105,-4-115,+4-105,-4-115,-,-,+4-105,-4-115,+4-105,-4-115,+4-105,-4-115,+4-105,-4-115,+4-105,-4-115
2,20170501,p,sec,0,57%,43%,-1-110,+1-110,-,-,-1-110,+1-110,-1-120,+1+100,-1-110,+1-110,-,-,-1-115,+1-105,-1-110,+1-110,-,-,-1-120,+1+100,-1-110,+1-110
3,20170501,m,full,0,37%,63%,+255,-310,+270,-307,+260,-320,+263,-325,+295,-355,+275,-350,+250,-310,+255,-310,+270,-330,+263,-325,+295,-355
4,20170501,m,first,0,51%,49%,+180,-220,+199,-228,+195,-235,+199,-240,+200,-240,-,-,+200,-235,-,-,+190,-230,+199,-240,+200,-240
5,20170501,m,sec,0,44%,56%,-130,+110,-,-,-130,+110,-,-,-,-,-,-,-130,+110,-,-,-,-,-,-,-,-
6,20170501,t,full,0,65%,35%,209½-110,209½-110,211½-103,211½-107,211½-110,211½-110,211½-110,211½-110,211½-110,211½-110,212-105,212-115,211½-105,211½-105,211½-110,211½-110,211-110,211-110,211½-110,211½-110,211½-110,211½-110
7,20170501,t,first,0,66%,34%,104½-110,104½-110,107½-109,107½-103,107½-110,107½-110,107½-110,107½-110,107-120,107+100,-,-,108-110,108-110,107½-110,107½-110,107½-110,107½-110,107½-110,107½-110,107-120,107+100
8,20170501,t,sec,0,62%,38%,103½-117,103½-103,-,-,104-110,104-110,104-115,104-105,104-110,104-110,-,-,104-110,104-110,104-105,104-115,-,-,104-115,104-105,104-110,104-110
9,20170502,p,full,0,55%,45%,+5½-110,-5½-110,+5-105,-5-105,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105,+5-110,-5-110,+5-105,-5-105,+5½-115,-5½-105,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105
10,20170502,p,first,0,45%,55%,+2½-105,-2½-115,+2½-102,-2½-110,+2½-105,-2½-115,+2½-110,-2½-110,+2½-105,-2½-115,-,-,+2½-110,-2½-110,+2½-105,-2½-115,+2½-110,-2½-110,+2½-110,-2½-110,+2½-105,-2½-115
11,20170502,p,sec,0,54%,46%,+5-110,-5-110,-,-,+6-110,-6-110,+5½-108,-5½-111,+5-105,-5-115,-,-,+5-110,-5-110,+5½-105,-5½-115,-,-,+5½-108,-5½-111,+5-105,-5-115
12,20170502,m,full,0,57%,43%,+180,-220,+180,-200,+180,-220,+180,-215,+175,-205,+165,-190,+170,-195,+170,-200,+180,-210,+180,-215,+175,-205
13,20170502,m,first,0,63%,37%,+155,-175,+157,-179,+155,-175,+148,-170,+155,-175,-,-,+145,-165,-,-,+135,-165,+148,-170,+155,-175
14,20170502,m,sec,0,68%,32%,+220,-240,-,-,+195,-235,-,-,+185,-215,-,-,+185,-215,-,-,-,-,-,-,+185,-215
15,20170502,t,full,0,52%,48%,219-110,219-110,217½-112,217½+102,218-110,218-110,217½-110,217½-110,218-110,218-110,219-110,219-110,219-105,219-105,218-110,218-110,218½-110,218½-110,217½-110,217½-110,218-110,218-110
16,20170502,t,first,0,59%,41%,110½-110,110½-110,111½-110,111½-102,111½-110,111½-110,111½-105,111½-115,111½-110,111½-110,-,-,111½-110,111½-110,111½-110,111½-110,111½-110,111½-110,111½-105,111½-115,111½-110,111½-110
17,20170502,t,sec,0,61%,39%,107½-110,107½-110,-,-,107½-110,107½-110,107½-110,107½-110,107½-110,107½-110,-,-,107½-110,107½-110,107½-110,107½-110,-,-,107½-110,107½-110,107½-110,107½-110
18,20170503,p,full,0,46%,54%,+7½-110,-7½-110,+7-105,-7-105,+7-110,-7-110,+7-115,-7-105,+7-110,-7-110,+7½-115,-7½-105,+7-105,-7-105,+7-110,-7-110,+7-110,-7-110,+7-115,-7-105,+7-110,-7-110
19,20170503,p,full,1,51%,49%,+5-110,-5-110,+5½-103,-5½-107,+5½-110,-5½-110,+6-110,-6-110,+6-110,-6-110,+5½-110,-5½-110,+6-105,-6-105,+5½-105,-5½-115,+5½-110,-5½-110,+6-110,-6-110,+6-110,-6-110
20,20170503,p,first,0,38%,62%,+4-110,-4-110,+4+102,-4-115,+4½-115,-4½-105,+4-110,-4-110,+4-110,-4-110,-,-,+4½-110,-4½-110,+4-105,-4-115,+4-110,-4-110,+4-110,-4-110,+4-110,-4-110
21,20170503,p,first,1,48%,52%,+3-110,-3-110,+3½+103,-3½-116,+3½+100,-3½-120,+4-110,-4-110,+3½+105,-3½-125,-,-,+4-110,-4-110,+3½+105,-3½-125,+3½+100,-3½-120,+4-110,-4-110,+3½+105,-3½-125
22,20170503,p,sec,0,61%,39%,-½-110,+½-110,-,-,-1-110,+1-110,-1-110,+1-110,-1-115,+1-105,-,-,-1-115,+1-105,-1-115,+1-105,-,-,-1-110,+1-110,-1-115,+1-105
23,20170503,p,sec,1,57%,43%,-1-110,+1-110,-,-,-1-110,+1-110,-1-110,+1-110,-1-110,+1-110,-,-,-1-110,+1-110,-1-110,+1-110,-,-,-1-110,+1-110,-1-110,+1-110
24,20170503,m,full,0,41%,59%,+290,-350,+300,-343,+290,-350,+281,-350,+300,-360,+285,-370,+280,-350,+275,-340,+300,-360,+281,-350,+300,-360
25,20170503,m,full,1,59%,41%,+195,-235,+214,-240,+205,-245,+211,-255,+225,-265,+185,-225,+210,-250,+205,-245,+210,-250,+211,-255,+225,-265
26,20170503,m,first,0,90%,10%,+185,-225,+212,-244,+190,-230,+199,-240,+200,-240,-,-,+195,-230,-,-,+190,-230,+199,-240,+200,-240
27,20170503,m,first,1,71%,29%,+165,-190,+194,-222,+190,-230,+192,-230,+195,-225,-,-,+185,-215,-,-,+185,-225,+192,-230,+195,-225
28,20170503,m,sec,0,60%,40%,-125,+105,-,-,-137,+117,-,-,-,-,-,-,-130,+110,-,-,-,-,-,-,-,-
