Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20150604,p,full,0,-,-,+6-110,-6-110,+6-105,-6-105,+5½-110,-5½-110,+6-115,-6-105,+6-110,-6-110,+5½-115,-5½-105,+5½-105,-5½-105,+6-115,-6-105,+5½-110,-5½-110,+6-115,-6-105,+6-110,-6-110
1,20150604,p,first,0,-,-,+3½-110,-3½-110,+3½-101,-3½-109,+3½-107,-3½-103,+3½-110,-3½-110,+3½-110,-3½-110,+3½-105,-3½-115,+3½-110,-3½-110,+3½-105,-3½-115,+3½-105,-3½-115,+3½-110,-3½-110,+3½-110,-3½-110
2,20150604,p,sec,0,-,-,+5-110,-5-110,+5-101,-5-109,+5½-110,-5½-110,+5½-110,-5½-110,+5-110,-5-110,+6-110,-6-110,+5-110,-5-110,-,-,-,-,+5½-110,-5½-110,+5-110,-5-110
3,20150604,m,full,0,-,-,+210,-250,+216,-242,+200,-240,+210,-250,+205,-245,+175,-210,+200,-240,+200,-240,+205,-245,+210,-250,+205,-245
4,20150604,m,first,0,-,-,+175,-210,+183,-204,+185,-200,+185,-220,+180,-210,-,-,+170,-200,-,-,+175,-210,+185,-220,+180,-210
5,20150604,m,sec,0,-,-,+185,-225,+183,-204,+185,-225,+180,-212,+180,-210,-,-,+170,-200,-,-,-,-,+180,-212,+180,-210
6,20150604,t,full,0,-,-,203½-110,203½-110,203½-105,203½-105,203½-110,203½-110,204-110,204-110,203½-110,203½-110,205-105,205-115,204-105,204-105,204-110,204-110,204-110,204-110,204-110,204-110,203½-110,203½-110
7,20150604,t,first,0,-,-,103½-110,103½-110,102½-102,102½-108,102½-105,102½-105,102½-110,102½-110,102½-115,102½-105,103-125,103+105,103-105,103-115,102½-110,102½-110,102½-115,102½-105,102½-110,102½-110,102½-115,102½-105
8,20150604,t,sec,0,-,-,102-110,102-110,102-102,102-108,102½-110,102½-110,103-105,103-115,102½-110,102½-110,102½-120,102½+100,102½-115,102½-105,-,-,-,-,103-105,103-115,102½-110,102½-110
9,20150607,p,full,0,-,-,+6½-110,-6½-110,+7½-102,-7½-108,+7½-110,-7½-110,+7½-115,-7½-105,+7½-115,-7½-105,+7½-115,-7½-105,+7-110,-7+100,+7½-105,-7½-115,+7½-110,-7½-110,+7½-115,-7½-105,+7½-115,-7½-105
10,20150607,p,first,0,-,-,+4-115,-4-105,+4½-110,-4½+100,+4½-110,-4½-110,+4½-111,-4½-109,+4½-110,-4½-110,+4½+100,-4½-120,+4-110,-4-110,+4½-105,-4½-115,+4½-110,-4½-110,+4½-111,-4½-109,+4½-110,-4½-110
11,20150607,p,sec,0,-,-,+5½-110,-5½-110,+6-105,-6-105,+½+215,-½-255,+6-104,-6-116,+6-105,-6-115,+6½-120,-6½+100,+6-110,-6-110,-,-,-,-,+6-104,-6-116,+6-105,-6-115
12,20150607,m,full,0,-,-,+230,-270,+290,-331,+280,-340,+285,-345,+270,-325,+270,-340,+235,-305,+290,-360,+270,-330,+285,-345,+270,-325
13,20150607,m,first,0,-,-,+175,-210,+204,-229,+200,-240,+205,-245,+200,-240,-,-,+190,-225,-,-,+205,-245,+205,-245,+200,-240
14,20150607,m,sec,0,-,-,+250,-300,+231,-260,+245,-290,+225,-270,+220,-260,-,-,+210,-260,-,-,-,-,+225,-270,+220,-260
15,20150607,t,full,0,-,-,202-110,202-110,199-105,199-105,199-110,199-110,199-110,199-110,199-115,199-105,201-115,201-105,200-105,200-105,200-115,200-105,199½-110,199½-110,199-110,199-110,199-115,199-105
16,20150607,t,first,0,-,-,101½-110,101½-110,100½+102,100½-113,100½-110,100½-110,100-110,100-110,100½-105,100½-115,101-115,101-105,101-110,101-110,100½-110,100½-110,100½-110,100½-110,100-110,100-110,100½-105,100½-115
17,20150607,t,sec,0,-,-,100-110,100-110,100-105,100-105,97½-153,97½+133,100½-110,100½-110,100½-110,100½-110,100-135,100+115,100½-115,100½-105,-,-,-,-,100½-110,100½-110,100½-110,100½-110
18,20150609,p,full,0,-,-,+1-110,-1-110,-2-103,+2-107,-2-110,+2-110,-2-105,+2-115,-2-110,+2-110,-2½-115,+2½-105,-1½-105,+1½-105,-2-110,+2-110,-2-110,+2-110,-2-105,+2-115,-2-110,+2-110
19,20150609,p,first,0,-,-,PK-110,PK-110,PK-113,PK+102,-½-105,+½-115,PK-125,PK+105,-½-120,+½+100,-½-120,+½+100,-½-105,+½-115,-½-110,+½-110,-½-110,+½-110,PK-125,PK+105,-½-120,+½+100
20,20150609,p,sec,0,-,-,-3-110,+3-110,-3½-103,+3½-107,-½-185,+½+160,-3½-110,+3½-110,-3-115,+3-105,-3½-120,+3½+100,-3-115,+3-105,-,-,-,-,-3½-119,+3½-101,-3-115,+3-105
21,20150609,m,full,0,-,-,-103,-117,-125,+113,-130,+110,-130,+110,-130,+110,-,-,-125,+105,-130,+110,-130,+110,-130,+110,-130,+110
22,20150609,m,first,0,-,-,-110,-110,-107,-103,-115,-105,-,-,-,-,-,-,-120,+100,-115,-105,-,-,-,-,-,-
23,20150609,m,sec,0,-,-,-190,+165,-205,+184,-210,+175,-200,+170,-210,+180,-,-,-220,+190,-,-,-,-,-215,+180,-210,+180
24,20150609,t,full,0,-,-,194½-110,194½-110,194½-103,194½-107,195-110,195-110,194½-110,194½-110,194½-107,194½-113,196-110,196-110,195-105,195-105,195-110,195-110,195-110,195-110,194½-110,194½-110,194½-107,194½-113
25,20150609,t,first,0,-,-,97½-110,97½-110,98-103,98-107,98-110,98-110,97½-110,97½-110,98-108,98-112,98-120,98+100,98-115,98-105,97½-110,97½-110,98-110,98-110,97½-110,97½-110,98-108,98-112
26,20150609,t,sec,0,-,-,97-110,97-110,96½+101,96½-111,96½-110,96½-110,96½-110,96½-110,96½-110,96½-110,97-115,97-105,96½-115,96½-105,-,-,-,-,96½-110,96½-110,96½-110,96½-110
27,20150611,p,full,0,-,-,-1-110,+1-110,-4½-102,+4½-108,-4-110,+4-110,-4-110,+4-110,-4-115,+4-105,-3½-120,+3½+100,-4½+100,+4½-110,-4-115,+4-105,-4-110,+4-110,-4-110,+4-110,-4-115,+4-105
28,20150611,p,first,0,-,-,-1-110,+1-110,-1½-105,+1½-105,-2-110,+2-110,-2-105,+2-115,-2-110,+2-110,-1½-135,+1½+115,-2-110,+2-110,-2-115,+2-105,-2-115,+2-105,-2-105,+2-115,-2-110,+2-110
29,20150611,p,sec,0,-,-,+1-110,-1-110,+1+102,-1-113,+1-101,-1-109,+1-110,-1-110,+1½-117,-1½-103,+2-110,-2-110,+1-105,-1-115,-,-,-,-,+1-110,-1-110,+1½-117,-1½-103
30,20150611,m,full,0,-,-,-130,+110,-181,+163,-185,+160,-190,+161,-190,+165,-175,+155,-175,+150,-190,+165,-190,+165,-190,+161,-190,+165
31,20150611,m,first,0,-,-,-130,+110,-135,+122,-148,+128,-143,+123,-145,+125,-,-,-150,+130,-,-,-150,+130,-143,+123,-145,+125
32,20150611,m,sec,0,-,-,+120,-140,+125,-138,+122,-132,+120,-140,+123,-143,-,-,+115,-135,-,-,-,-,+120,-140,+123,-143
33,20150611,t,full,0,-,-,194-110,194-110,195-105,195-105,194½-110,194½-110,194½-109,194½-111,195-110,195-110,195-115,195-105,195½-105,195½-105,194½-110,194½-110,194½-110,194½-110,194½-109,194½-111,195-110,195-110
34,20150611,t,first,0,-,-,97-110,97-110,97½-102,97½-108,97½-110,97½-110,97-109,97-111,97½-110,97½-110,97-115,97-105,97½-110,97½-110,97-110,97-110,97-110,97-110,97-109,97-111,97½-110,97½-110
35,20150611,t,sec,0,-,-,98-110,98-110,98½-110,98½+100,98½-107,98½-103,98½-110,98½-110,98½-110,98½-110,99-120,99+100,98½-105,98½-115,-,-,-,-,98½-110,98½-110,98½-110,98½-110
36,20150614,p,full,0,-,-,+9-110,-9-110,+9½-105,-9½-105,+9½-110,-9½-110,+9½-110,-9½-110,+9½-110,-9½-110,+8½-115,-8½-105,+9½-105,-9½-105,+9½-110,-9½-110,+9½-110,-9½-110,+9½-110,-9½-110,+9½-110,-9½-110
37,20150614,p,first,0,-,-,+4½-110,-4½-110,+5-108,-5-102,+5-110,-5-110,+5-110,-5-110,+5-105,-5-115,+5-110,-5-110,+5-110,-5-110,+5-110,-5-110,+5-115,-5-105,+5-110,-5-110,+5-105,-5-115
38,20150614,p,sec,0,-,-,+1+300,-1-360,+6-108,-6-102,+6-110,-6-110,+6-105,-6-115,+6-120,-6+100,+6-115,-6-105,+6-115,-6-105,-,-,-,-,+6-115,-6-106,+6-120,-6+100
39,20150614,m,full,0,-,-,+365,-460,+373,-435,+375,-470,+370,-465,+370,-440,+290,-380,+360,-460,+360,-470,+380,-475,+370,-465,+370,-440
40,20150614,m,first,0,-,-,+225,-265,+214,-241,+220,-260,+215,-260,+210,-250,-,-,+220,-270,-,-,+220,-260,+215,-260,+210,-250
41,20150614,m,sec,0,-,-,+325,-400,+310,-355,+300,-360,+295,-360,+280,-335,-,-,+285,-355,-,-,-,-,+289,-352,+280,-335
42,20150614,t,full,0,-,-,195-110,195-110,194½-107,194½-103,195-110,195-110,195-110,195-110,195-110,195-110,195-115,195-105,195½-105,195½-105,195-110,195-110,195-110,195-110,195-110,195-110,195-110,195-110
43,20150614,t,first,0,-,-,98-110,98-110,98-108,98-102,98½-110,98½-110,98½-110,98½-110,98-115,98-105,98-120,98+100,98½-110,98½-110,98½-110,98½-110,98-115,98-105,98½-110,98½-110,98-115,98-105
44,20150614,t,sec,0,-,-,97½-110,97½-110,97½-102,97½-108,98-110,98-110,98-105,98-115,97½-110,97½-110,98-115,98-105,97½-105,97½-115,-,-,-,-,97½-110,97½-110,97½-110,97½-110
45,20150616,p,full,0,-,-,-4-110,+4-110,-3-103,+3-107,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110,-3½-105,+3½-115,-2½-110,+2½+100,-3-115,+3-105,-3-110,+3-110,-3-110,+3-110,-3-110,+3-110
46,20150616,p,first,0,-,-,-2½-110,+2½-110,-1+111,+1-123,-½-110,+½-110,-½-110,+½-110,-½-110,+½-110,-1-110,+1-110,PK-115,PK-105,-½-110,+½-110,-½-110,+½-110,-½-110,+½-110,-½-110,+½-110
47,20150616,p,sec,0,-,-,-2-110,+2-110,-2-107,+2-103,-1½-110,+1½-110,-2-115,+2-105,-2-110,+2-110,-2-110,+2-110,-2-105,+2-115,-,-,-,-,-2-115,+2-105,-2-110,+2-110
48,20150616,m,full,0,-,-,-190,+165,-138,+125,-150,+130,-150,+130,-143,+123,-140,+120,-140,+120,-145,+125,-145,+125,-150,+130,-143,+123
49,20150616,m,first,0,-,-,-165,+145,-109,-101,-120,+100,-114,-106,-115,-105,-,-,-110,-110,-,-,-145,+125,-114,-106,-115,-105
50,20150616,m,sec,0,-,-,-145,+125,-154,+139,-153,+133,-160,+135,-153,+133,-,-,-150,+130,-,-,-,-,-160,+135,-153,+133
51,20150616,t,full,0,-,-,195-110,195-110,193½+100,193½-110,193½-110,193½-110,193½-110,193½-110,193½-110,193½-110,194-110,194-110,194-105,194-105,193½-110,193½-110,193½-110,193½-110,193½-110,193½-110,193½-110,193½-110
52,20150616,t,first,0,-,-,98-110,98-110,98+100,98-110,97½-110,97½-110,98-109,98-111,97½-115,97½-105,98-105,98-115,97½-110,97½-110,97½-110,97½-110,97½-110,97½-110,98-110,98-110,97½-115,97½-105
53,20150616,t,sec,0,-,-,96-110,96-110,96½-102,96½-108,96½-110,96½-110,96½-115,96½-105,96½-115,96½-105,96-125,96+105,96½-120,96½+100,-,-,-,-,96½-115,96½-105,96½-115,96½-105
