Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,1,Tim Duncan,41:00,14,24,.583,0,1,.000,3,4,.750,6,9,15,4,0,3,4,4,31,+6,.602,.583,.042,.167,15.6,23.4,19.5,19.8,0.0,5.0,13.4,32.2,118,102
1,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,1,Tony Parker,38:00,8,21,.381,2,5,.400,0,0,,1,0,1,2,0,0,2,3,18,+2,.429,.429,.238,.000,2.8,0.0,1.4,8.5,0.0,0.0,8.7,26.9,91,114
2,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,1,Bruce Bowen,36:00,3,6,.500,2,3,.667,1,2,.500,1,2,3,3,0,1,1,2,9,-5,.654,.667,.500,.333,3.0,5.9,4.4,11.1,0.0,1.9,12.7,9.7,130,111
3,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,1,Manu Ginobili,35:00,6,15,.400,2,6,.333,5,6,.833,0,8,8,6,3,0,4,1,19,+15,.539,.467,.400,.400,0.0,24.4,12.2,25.9,4.5,0.0,18.5,27.5,104,96
4,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,1,Nazr Mohammed,17:00,1,3,.333,0,0,,2,3,.667,1,1,2,0,1,1,1,5,4,-7,.463,.333,.000,1.000,6.3,6.3,6.3,0.0,3.1,4.0,18.8,13.9,90,102
5,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,0,Robert Horry,36:00,3,11,.273,0,2,.000,1,1,1.000,3,8,11,5,3,1,0,2,7,+16,.306,.273,.182,.091,8.9,23.7,16.3,18.5,4.4,1.9,0.0,14.1,103,95
6,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,0,Brent Barry,25:00,1,3,.333,1,2,.500,0,0,,0,4,4,0,0,0,2,0,3,+2,.500,.500,.667,.000,0.0,17.1,8.5,0.0,0.0,0.0,40.0,8.9,57,108
7,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,0,Beno Udrih,10:00,3,3,1.000,2,2,1.000,0,0,,0,1,1,1,0,0,0,2,8,+4,1.333,1.333,.667,.000,0.0,10.7,5.3,18.8,0.0,0.0,0.0,13.3,261,110
8,200506010PHO,"9:00 PM, June 1, 2005",2005,San Antonio Spurs,Phoenix Suns,0,Tony Massenburg,2:00,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,1,2,-3,1.000,1.000,.000,.000,100.0,0.0,53.3,0.0,0.0,0.0,0.0,22.2,210,114
9,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,1,Amar'e Stoudemire,46:00,16,32,.500,0,1,.000,10,11,.909,7,9,16,2,1,4,3,4,42,-2,.570,.500,.031,.344,16.2,20.9,18.6,9.8,1.1,6.3,7.5,39.4,120,106
10,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,1,Steve Nash,42:00,9,20,.450,0,3,.000,3,4,.750,0,4,4,10,1,0,3,2,21,-4,.412,.412,.235,.000,2.5,7.6,5.1,14.7,1.3,1.7,5.6,19.5,95,114
11,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,1,Joe Johnson,42:00,6,17,.353,2,4,.500,0,0,,1,3,4,4,1,1,1,2,14,-8,.483,.450,.150,.200,0.0,10.2,5.1,41.2,1.3,0.0,12.1,26.8,104,114
12,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,1,Shawn Marion,41:00,4,8,.500,0,4,.000,0,0,,1,9,10,0,2,1,1,1,8,-9,.500,.500,.500,.000,2.6,23.4,13.0,0.0,2.6,1.8,11.1,10.0,96,105
13,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,1,Quentin Richardson,28:00,0,3,.000,0,1,.000,0,0,,1,1,2,0,1,0,1,1,0,-6,.000,.000,.333,.000,3.8,3.8,3.8,0.0,1.9,0.0,25.0,6.5,18,115
14,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,0,Jim Jackson,28:00,3,5,.600,3,4,.750,0,0,,1,5,6,0,2,0,2,4,9,-2,.900,.900,.800,.000,3.8,19.0,11.4,0.0,3.8,0.0,28.6,11.4,121,105
15,200506010PHO,"9:00 PM, June 1, 2005",2005,Phoenix Suns,San Antonio Spurs,0,Steven Hunter,13:00,0,2,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,+1,.174,.000,.000,1.000,8.2,0.0,4.1,0.0,0.0,0.0,0.0,10.1,62,121
16,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,1,Richard Hamilton,42:00,7,18,.389,0,2,.000,7,8,.875,1,2,3,5,2,2,5,1,21,-11,.488,.389,.111,.444,2.5,7.1,4.4,26.0,2.6,3.7,18.9,29.8,91,99
17,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,1,Ben Wallace,38:00,4,8,.500,0,0,,1,3,.333,1,6,7,3,2,1,0,4,9,-8,.483,.500,.000,.375,2.7,23.7,11.3,15.2,2.9,2.1,0.0,11.6,113,97
18,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,1,Chauncey Billups,37:00,7,15,.467,2,5,.400,3,5,.600,1,3,4,4,0,0,1,3,19,-7,.552,.533,.333,.333,2.8,12.2,6.7,24.8,0.0,0.0,5.5,23.2,117,107
19,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,1,Tayshaun Prince,37:00,5,11,.455,1,3,.333,0,0,,0,1,1,2,0,0,2,1,11,-8,.500,.500,.273,.000,0.0,4.1,1.7,11.0,0.0,0.0,15.4,16.6,90,108
20,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,1,Rasheed Wallace,27:00,1,3,.333,0,1,.000,0,0,,2,6,8,0,0,1,4,5,2,-18,.333,.333,.333,.000,7.7,33.3,18.2,0.0,0.0,2.9,57.1,12.2,38,101
21,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,0,Antonio McDyess,23:00,2,7,.286,0,0,,0,0,,6,3,9,1,0,0,1,3,4,-1,.286,.286,.000,.000,27.2,19.6,24.1,8.1,0.0,0.0,12.5,16.4,84,106
22,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,0,Lindsey Hunter,17:00,2,7,.286,0,0,,1,2,.500,1,2,3,0,1,1,1,2,5,-11,.317,.286,.000,.286,6.1,17.6,10.9,0.0,3.3,4.6,11.3,24.6,66,95
23,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,0,Carlos Arroyo,9:00,2,8,.250,0,0,,0,0,,0,0,0,1,1,0,0,0,4,-3,.250,.250,.000,.000,0.0,0.0,0.0,27.6,6.2,0.0,0.0,41.9,63,96
24,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,0,Elden Campbell,8:00,0,0,,0,0,,1,2,.500,0,3,3,0,0,0,1,4,1,+3,.568,,,,0.0,56.3,23.1,0.0,0.0,0.0,53.2,11.1,53,98
25,200506020MIA,"8:00 PM, June 2, 2005",2005,Detroit Pistons,Miami Heat,0,Ronald Dupree,2:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,+4,.000,.000,.000,.000,52.2,75.0,61.5,0.0,0.0,0.0,0.0,23.6,49,101
26,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,1,Udonis Haslem,43:00,6,8,.750,0,0,,2,3,.667,2,11,13,0,0,1,1,2,14,+14,.751,.750,.000,.375,7.0,26.7,18.6,0.0,0.0,1.7,9.7,12.4,138,86
27,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,1,Eddie Jones,42:00,3,8,.375,0,0,,1,2,.500,1,6,7,3,0,0,4,3,7,+4,.394,.375,.000,.250,3.6,14.9,10.3,10.5,0.0,0.0,31.1,15.8,68,92
28,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,1,Damon Jones,36:00,7,12,.583,1,4,.250,0,0,,0,2,2,6,0,0,1,1,15,+9,.625,.625,.333,.000,0.0,5.8,3.4,30.0,0.0,0.0,7.7,18.6,126,96
29,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,1,Shaquille O'Neal,33:00,9,15,.600,0,0,,2,6,.333,0,5,5,0,0,0,3,5,20,+5,.567,.600,.000,.400,0.0,15.8,9.3,0.0,0.0,0.0,14.5,32.2,92,91
30,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,1,Dwyane Wade,27:00,4,9,.444,0,0,,7,8,.875,1,2,3,4,5,0,1,2,15,+24,.599,.444,.000,.889,5.6,7.7,6.8,24.6,10.3,0.0,7.4,25.8,127,74
31,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,0,Rasual Butler,23:00,5,10,.500,2,4,.500,0,0,,0,3,3,1,0,1,0,3,12,0,.600,.600,.400,.000,0.0,13.6,8.0,8.2,0.0,3.1,0.0,22.4,120,90
32,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,0,Keyon Dooling,16:00,0,3,.000,0,0,,0,0,,0,0,0,3,0,0,1,2,0,-1,.000,.000,.000,.000,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12.9,39,98
33,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,0,Alonzo Mourning,15:00,2,3,.667,0,0,,1,4,.250,1,4,5,0,0,4,2,3,5,+7,.525,.667,.000,1.333,10.0,27.8,20.5,0.0,0.0,19.1,29.6,23.2,76,73
34,200506020MIA,"8:00 PM, June 2, 2005",2005,Miami Heat,Detroit Pistons,0,Christian Laettner,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,11.1,0.0,50.0,20.6,0,75
35,200506040DET,"8:00 PM, June 4, 2005",2005,Miami Heat,Detroit Pistons,1,Rasual Butler,41:00,5,11,.455,2,4,.500,1,2,.500,0,2,2,2,0,0,0,3,13,-30,.547,.545,.364,.182,0.0,4.8,2.7,11.6,0.0,0.0,0.0,15.8,111,116
36,200506040DET,"8:00 PM, June 4, 2005",2005,Miami Heat,Detroit Pistons,1,Damon Jones,37:00,3,7,.429,1,3,.333,0,0,,0,2,2,6,0,0,3,0,7,-25,.500,.500,.429,.000,0.0,5.3,3.0,35.2,0.0,0.0,30.0,14.8,84,117
37,200506040DET,"8:00 PM, June 4, 2005",2005,Miami Heat,Detroit Pistons,1,Shaquille O'Neal,36:00,11,18,.611,0,0,,2,6,.333,4,9,13,4,0,5,6,3,24,-15,.581,.611,.000,.333,14.4,24.5,20.2,47.1,0.0,9.7,22.5,40.4,93,100
