Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201310290IND,"7:00 PM, October 29, 2013",2014,"Bankers Life Fieldhouse, Indianapolis, Indiana",Orlando Magic,Indiana Pacers,"18,165",95.0,Matt Boland, Pat Fraher, Rodney Mott,18,26,20,23,0,87,91.6,102.1,23,17,29,28,0,97,102.1,91.6
1,201310290LAL,"10:30 PM, October 29, 2013",2014,"STAPLES Center, Los Angeles, California",Los Angeles Clippers,Los Angeles Lakers,"18,997",100.4,Dan Crawford, Eric Lewis, Kevin Scott,30,27,22,24,0,103,102.6,115.6,28,27,20,41,0,116,115.6,102.6
2,201310290MIA,"8:00 PM, October 29, 2013",2014,"AmericanAirlines Arena, Miami, Florida",Chicago Bulls,Miami Heat,"19,964",97.1,Sean Corbin, Joe Crawford, Mark Lindsay,15,18,25,37,0,95,97.9,110.2,17,37,24,29,0,107,110.2,97.9
3,201310300CLE,"7:00 PM, October 30, 2013",2014,"Quicken Loans Arena, Cleveland, Ohio",Brooklyn Nets,Cleveland Cavaliers,"20,562",92.3,Ron Garretson, Olandis Poole, Zach Zarba,26,22,22,24,0,94,101.8,106.2,27,22,30,19,0,98,106.2,101.8
4,201310300DAL,"8:30 PM, October 30, 2013",2014,"American Airlines Center, Dallas, Texas",Atlanta Hawks,Dallas Mavericks,"19,834",100.7,James Capers, David Guthrie, Derek Richardson,28,27,24,30,0,109,108.3,117.2,33,20,33,32,0,118,117.2,108.3
5,201310300DET,"7:30 PM, October 30, 2013",2014,"The Palace of Auburn Hills, Auburn Hills, Michigan",Washington Wizards,Detroit Pistons,"19,258",94.4,Karl Lane, Michael Smith, Tom Washington,22,21,30,29,0,102,108.0,119.7,25,30,26,32,0,113,119.7,108.0
6,201310300GSW,"10:30 PM, October 30, 2013",2014,"Oracle Arena, Oakland, California",Los Angeles Lakers,Golden State Warriors,"19,596",102.6,Scott Foster, Haywoode Workman, Gary Zielinski,16,24,23,31,0,94,91.7,121.9,26,33,37,29,0,125,121.9,91.7
7,201310300HOU,"8:00 PM, October 30, 2013",2014,"Toyota Center, Houston, Texas",Charlotte Bobcats,Houston Rockets,"18,083",89.6,Monty McCutchen, James Williams, Sean Wright,19,20,22,22,0,83,92.7,107.2,17,28,22,29,0,96,107.2,92.7
8,201310300MIN,"8:00 PM, October 30, 2013",2014,"Target Center, Minneapolis, Minnesota",Orlando Magic,Minnesota Timberwolves,"17,988",99.9,Brian Forte, David Jones, Jason Phillips,27,25,28,23,12,115,104.3,108.8,38,22,27,16,17,120,108.8,104.3
9,201310300NOP,"8:00 PM, October 30, 2013",2014,"Smoothie King Center, New Orleans, Louisiana",Indiana Pacers,New Orleans Pelicans,"17,803",90.5,Derrick Collins, Eddie F. Rush, Bill Spooner,14,22,23,36,0,95,104.9,99.4,24,26,16,24,0,90,99.4,104.9
10,201310300NYK,"7:30 PM, October 30, 2013",2014,"Madison Square Garden (IV), New York, New York",Milwaukee Bucks,New York Knicks,"19,812",94.0,Curtis Blair, Tony Brown, Rodney Mott,18,13,33,19,0,83,88.3,95.7,24,32,18,16,0,90,95.7,88.3
11,201310300PHI,"7:00 PM, October 30, 2013",2014,"Wells Fargo Center, Philadelphia, Pennsylvania",Miami Heat,Philadelphia 76ers,"19,523",99.3,J.T. Orr, Bennett Salvatore, Leon Wood,14,35,45,16,0,110,110.8,114.8,33,18,34,29,0,114,114.8,110.8
12,201310300PHO,"10:00 PM, October 30, 2013",2014,"US Airways Center, Phoenix, Arizona",Portland Trail Blazers,Phoenix Suns,"17,208",92.4,Marc Davis, Courtney Kirkland, Scott Twardoski,16,30,23,22,0,91,98.5,112.6,30,20,31,23,0,104,112.6,98.5
13,201310300SAC,"10:00 PM, October 30, 2013",2014,"Sleep Train Arena, Sacramento, California",Denver Nuggets,Sacramento Kings,"17,317",92.5,Mike Callahan, Kane Fitzgerald, Violet Palmer,22,23,27,16,0,88,95.1,97.3,25,23,22,20,0,90,97.3,95.1
14,201310300SAS,"8:30 PM, October 30, 2013",2014,"AT&T Center, San Antonio, Texas",Memphis Grizzlies,San Antonio Spurs,"18,581",96.4,Tre Maddox, Derrick Stafford, Scott Wall,20,7,31,36,0,94,97.6,104.8,18,30,24,29,0,101,104.8,97.6
15,201310300TOR,"7:00 PM, October 30, 2013",2014,"Air Canada Centre, Toronto, Canada",Boston Celtics,Toronto Raptors,"20,155",91.5,Steve Anderson, Tony Brothers, Leroy Richardson,26,11,34,16,0,87,95.1,101.6,21,28,22,22,0,93,101.6,95.1
16,201310300UTA,"9:00 PM, October 30, 2013",2014,"EnergySolutions Arena, Salt Lake City, Utah",Oklahoma City Thunder,Utah Jazz,"19,911",99.2,Dan Crawford, Eric Lewis, Kevin Scott,29,28,24,20,0,101,101.9,98.8,29,19,25,25,0,98,98.8,101.9
17,201310310CHI,"8:00 PM, October 31, 2013",2014,"United Center, Chicago, Illinois",New York Knicks,Chicago Bulls,"22,022",88.7,Brian Forte, Bill Kennedy, Josh Tiven,16,22,23,20,0,81,91.3,92.5,26,17,28,11,0,82,92.5,91.3
18,201310310LAC,"10:30 PM, October 31, 2013",2014,"STAPLES Center, Los Angeles, California",Golden State Warriors,Los Angeles Clippers,"19,060",103.6,Mark Ayotte, Pat Fraher, Ed Malloy,26,29,25,35,0,115,111.0,121.6,36,32,25,33,0,126,121.6,111.0
