Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,1,Kyle Korver,31:37,6,10,.600,6,10,.600,2,2,1.000,0,8,8,4,3,1,1,0,20,+24,.919,.900,1.000,.200,0.0,25.3,13.6,17.9,4.7,2.4,8.4,17.6,154,81
1,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,1,Paul Millsap,31:29,9,15,.600,2,4,.500,5,8,.625,0,9,9,6,2,0,2,1,25,+29,.675,.667,.267,.533,0.0,28.6,15.4,31.2,3.1,0.0,9.7,30.5,125,85
2,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,1,Al Horford,31:15,8,14,.571,0,1,.000,2,2,1.000,0,7,7,3,1,0,1,0,18,+24,.605,.571,.071,.143,0.0,22.4,12.1,15.0,1.6,0.0,6.3,23.8,114,90
3,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,1,DeMarre Carroll,23:48,7,8,.875,3,4,.750,3,3,1.000,1,4,5,1,0,0,1,5,20,+16,1.073,1.063,.500,.375,4.9,16.8,11.3,7.0,0.0,0.0,9.7,20.3,178,95
4,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,1,Jeff Teague,23:30,0,5,.000,0,1,.000,0,0,,0,1,1,13,2,1,1,2,0,+27,.000,.000,.200,.000,0.0,4.3,2.3,61.8,4.2,3.3,16.7,11.9,97,88
5,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Kent Bazemore,24:15,3,7,.429,1,3,.333,0,0,,1,1,2,1,1,0,1,3,7,+18,.500,.500,.429,.000,4.8,4.1,4.4,5.3,2.0,0.0,12.5,15.4,93,95
6,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Dennis Schroder,20:53,6,13,.462,0,3,.000,0,0,,0,1,1,4,0,0,2,0,12,-6,.462,.462,.231,.000,0.0,4.8,2.6,31.5,0.0,0.0,13.3,33.6,87,99
7,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Mike Scott,17:27,1,3,.333,0,1,.000,0,0,,2,5,7,0,0,0,0,3,2,-3,.333,.333,.333,.000,13.4,28.7,21.6,0.0,0.0,0.0,0.0,8.0,105,91
8,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Shelvin Mack,12:56,1,5,.200,1,3,.333,0,0,,1,0,1,2,1,0,0,0,3,-13,.300,.300,.600,.000,9.1,0.0,4.2,18.9,3.8,0.0,0.0,18.1,92,92
9,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Pero Antic,9:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,5,0,+3,,,,,0.0,10.3,5.5,0.0,0.0,0.0,,0.0,0,96
10,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Mike Muscala,5:51,2,3,.667,0,1,.000,0,0,,1,1,2,0,1,1,2,1,4,-3,.667,.667,.333,.000,20.0,17.1,18.4,0.0,8.5,13.2,40.0,40.0,77,67
11,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,John Jenkins,3:38,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+2,.000,.000,.000,.000,0.0,27.5,14.8,0.0,0.0,0.0,0.0,12.9,0,91
12,201505010BRK,"8:00 PM, May 1, 2015",2015,Atlanta Hawks,Brooklyn Nets,0,Elton Brand,3:38,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0,101
13,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,1,Joe Johnson,36:08,5,13,.385,2,6,.333,0,0,,1,5,6,6,2,0,0,3,12,-26,.462,.462,.462,.000,2.8,16.2,9.0,32.7,2.7,0.0,0.0,15.6,109,112
14,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,1,Brook Lopez,35:08,7,15,.467,0,0,,5,5,1.000,4,3,7,0,0,1,1,2,19,-16,.552,.467,.000,.333,11.4,10.0,10.7,0.0,0.0,2.6,5.5,22.5,113,117
15,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,1,Bojan Bogdanovic,33:19,2,9,.222,1,5,.200,3,5,.600,1,4,5,1,0,0,3,1,8,-29,.357,.278,.556,.556,3.0,14.1,8.1,5.1,0.0,0.0,21.1,18.5,64,119
16,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,1,Deron Williams,27:06,5,10,.500,1,3,.333,2,3,.667,0,5,5,4,0,0,4,2,13,-20,.574,.550,.300,.300,0.0,21.6,10.0,32.0,0.0,0.0,26.1,24.5,88,118
17,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,1,Thaddeus Young,22:45,3,6,.500,0,0,,1,3,.333,1,5,6,0,0,1,3,2,7,-16,.478,.500,.000,.500,4.4,25.7,14.2,0.0,0.0,4.0,29.1,19.7,67,113
18,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Jarrett Jack,27:27,4,10,.400,0,2,.000,3,3,1.000,0,7,7,5,0,0,3,0,11,+7,.486,.400,.200,.300,0.0,29.9,13.8,36.4,0.0,0.0,20.9,22.6,89,116
19,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Alan Anderson,21:59,2,10,.200,2,5,.400,0,0,,0,3,3,3,1,1,0,2,6,+6,.300,.300,.500,.000,0.0,16.0,7.4,24.6,2.2,4.1,0.0,19.7,74,109
20,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Mirza Teletovic,8:46,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,-1,,,,,0.0,13.4,6.2,0.0,5.6,0.0,,0.0,0,106
21,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Mason Plumlee,8:41,2,3,.667,0,0,,2,3,.667,0,0,0,0,1,0,0,5,6,-9,.694,.667,.000,1.000,0.0,0.0,0.0,0.0,5.7,0.0,0.0,21.6,138,107
22,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Earl Clark,4:40,1,4,.250,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,-4,.347,.000,.500,1.000,21.4,0.0,11.6,33.2,0.0,0.0,0.0,26.8,103,121
23,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Markel Brown,4:40,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,0,2,-4,.000,.000,.000,.000,21.4,25.1,23.1,0.0,0.0,0.0,33.3,27.9,20,117
24,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Darius Morris,4:40,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0,121
25,201505010BRK,"8:00 PM, May 1, 2015",2015,Brooklyn Nets,Atlanta Hawks,0,Jerome Jordan,4:40,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-4,.375,.375,.250,.000,0.0,25.1,11.6,0.0,0.0,0.0,0.0,37.2,73,117
26,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,1,Tim Duncan,37:17,11,16,.688,0,0,,5,8,.625,4,7,11,1,0,0,0,3,27,-7,.692,.688,.000,.500,10.5,22.5,15.9,4.5,0.0,0.0,0.0,23.3,148,125
27,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,1,Danny Green,34:54,6,12,.500,3,7,.429,1,1,1.000,2,6,8,3,2,5,0,4,16,+4,.643,.625,.583,.083,5.6,20.6,12.4,11.9,3.0,14.0,0.0,15.9,143,106
28,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,1,Tony Parker,33:40,10,21,.476,0,1,.000,0,0,,1,4,5,5,1,0,3,3,20,-8,.476,.476,.048,.000,2.9,14.3,8.0,24.8,1.5,0.0,12.5,31.7,95,122
29,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,1,Kawhi Leonard,33:19,5,13,.385,1,4,.250,2,2,1.000,2,8,10,1,0,0,1,4,13,-6,.468,.423,.308,.154,5.9,28.8,16.2,4.0,0.0,0.0,6.7,19.9,101,123
30,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,1,Tiago Splitter,21:59,2,3,.667,0,0,,1,3,.333,0,3,3,1,2,1,0,2,5,+10,.579,.667,.000,1.000,0.0,16.4,7.4,5.7,4.7,4.5,0.0,8.8,123,111
31,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Boris Diaw,26:40,5,11,.455,2,3,.667,0,1,.000,3,1,4,3,0,0,3,1,12,-9,.524,.545,.273,.091,11.0,4.5,8.1,15.9,0.0,0.0,20.8,24.1,98,128
32,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Manu Ginobili,18:20,2,5,.400,2,4,.500,2,3,.667,0,2,2,7,1,0,2,3,8,-2,.633,.600,.800,.600,0.0,13.1,5.9,48.5,2.8,0.0,24.0,20.2,122,119
33,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Marco Belinelli,18:13,0,2,.000,0,2,.000,2,2,1.000,0,2,2,4,0,0,1,3,2,+5,.347,.000,1.000,1.000,0.0,13.2,5.9,24.5,0.0,0.0,25.8,9.5,98,126
34,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Patty Mills,15:37,2,6,.333,2,4,.500,0,0,,1,0,1,1,1,0,0,0,6,+3,.500,.500,.667,.000,6.3,0.0,3.5,8.3,3.3,0.0,0.0,17.1,118,121
35,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Matt Bonner,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129
36,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Aron Baynes,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Cory Joseph,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,201505020LAC,"8:00 PM, May 2, 2015",2015,San Antonio Spurs,Los Angeles Clippers,0,Jeff Ayres,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,201505020LAC,"8:00 PM, May 2, 2015",2015,Los Angeles Clippers,San Antonio Spurs,1,J.J. Redick,41:50,5,11,.455,4,7,.571,0,0,,0,3,3,3,1,1,1,4,14,+3,.636,.636,.636,.000,0.0,7.0,3.9,10.0,1.2,1.8,8.3,13.9,119,120
40,201505020LAC,"8:00 PM, May 2, 2015",2015,Los Angeles Clippers,San Antonio Spurs,1,Blake Griffin,40:25,7,14,.500,0,0,,10,11,.909,1,12,13,10,0,0,4,4,24,0,.637,.500,.000,.786,3.0,29.1,17.3,37.5,0.0,0.0,17.5,27.4,127,117
41,201505020LAC,"8:00 PM, May 2, 2015",2015,Los Angeles Clippers,San Antonio Spurs,1,Chris Paul,37:01,9,13,.692,5,6,.833,4,4,1.000,0,2,2,6,2,1,1,1,27,+6,.915,.885,.462,.308,0.0,5.3,2.9,27.5,2.8,2.0,6.3,20.6,172,117
