Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201712010CHI,"8:00 PM, December 1, 2017",2018,"United Center, Chicago, Illinois",Sacramento Kings,Chicago Bulls,"19,268",93.6,Brent Barnaky, Kevin Scott, Bill Spooner,29,32,21,25,0,107,114.3,113.2,31,29,21,25,0,106,113.2,114.3
1,201712010MEM,"8:00 PM, December 1, 2017",2018,"FedEx Forum, Memphis, Tennessee",San Antonio Spurs,Memphis Grizzlies,"16,413",88.3,Pat Fraher, Scott Wall, Sean Wright,24,23,21,27,0,95,107.6,89.5,18,20,21,20,0,79,89.5,107.6
2,201712010MIA,"8:00 PM, December 1, 2017",2018,"AmericanAirlines Arena, Miami, Florida",Charlotte Hornets,Miami Heat,"19,600",98.9,Ken Mauer, Leroy Richardson, Michael Smith,30,19,26,25,0,100,101.2,106.2,22,28,29,26,0,105,106.2,101.2
3,201712010OKC,"8:00 PM, December 1, 2017",2018,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Minnesota Timberwolves,Oklahoma City Thunder,"18,203",91.7,John Goble, Courtney Kirkland, Brett Nansel,33,21,25,28,0,107,116.7,121.0,42,22,21,26,0,111,121.0,116.7
4,201712010ORL,"7:00 PM, December 1, 2017",2018,"Amway Center, Orlando, Florida",Golden State Warriors,Orlando Magic,"18,846",102.5,Curtis Blair, Scott Foster, Eric Lewis,41,37,24,31,0,133,129.8,109.3,34,29,28,21,0,112,109.3,129.8
5,201712010TOR,"7:30 PM, December 1, 2017",2018,"Air Canada Centre, Toronto, Canada",Indiana Pacers,Toronto Raptors,"19,800",102.6,Matt Boland, Tony Brothers, Gediminas Petraitis,32,26,31,26,0,115,112.0,116.9,27,38,29,26,0,120,116.9,112.0
6,201712010UTA,"9:00 PM, December 1, 2017",2018,"Vivint Smart Home Arena, Salt Lake City, Utah",New Orleans Pelicans,Utah Jazz,"17,725",95.0,Marat Kogut, Monty McCutchen, Derek Richardson,29,26,29,24,0,108,113.6,120.0,27,16,37,34,0,114,120.0,113.6
7,201712010WAS,"7:00 PM, December 1, 2017",2018,"Capital One Arena, Washington, District of Columbia",Detroit Pistons,Washington Wizards,"17,885",93.1,Mark Ayotte, Mark Lindsay, Rodney Mott,26,26,15,24,0,91,97.7,117.1,26,20,35,28,0,109,117.1,97.7
8,201712020BOS,"1:00 PM, December 2, 2017",2018,"TD Garden, Boston, Massachusetts",Phoenix Suns,Boston Celtics,"18,624",93.9,Derrick Collins, J.B. DeRosa, Bill Kennedy,22,32,25,32,0,111,118.2,123.5,31,29,29,27,0,116,123.5,118.2
9,201712020BRK,"3:00 PM, December 2, 2017",2018,"Barclays Center, Brooklyn, New York",Atlanta Hawks,Brooklyn Nets,"13,949",96.6,James Capers, Jacyn Goble, David Guthrie,25,29,27,33,0,114,118.0,105.6,22,23,30,27,0,102,105.6,118.0
