Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,1,Damian Lillard,41:24,8,26,.308,4,8,.500,10,10,1.000,0,0,0,5,4,0,1,3,30,-19,.493,.385,.308,.385,0.0,0.0,0.0,19.5,4.7,0.0,3.2,31.6,107,120
1,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,1,CJ McCollum,40:09,5,17,.294,0,4,.000,2,2,1.000,0,3,3,3,1,1,0,2,12,-10,.336,.294,.235,.118,0.0,7.8,3.8,10.9,1.2,2.0,0.0,18.5,79,124
2,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,1,Maurice Harkless,28:21,4,12,.333,1,5,.200,1,3,.333,2,1,3,1,1,0,1,1,10,-20,.375,.375,.417,.250,6.9,3.7,5.3,5.3,1.7,0.0,7.0,21.0,81,125
3,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,1,Al-Farouq Aminu,25:20,6,13,.462,3,8,.375,0,0,,3,1,4,1,0,2,3,1,15,-25,.577,.577,.615,.000,11.6,4.1,8.0,6.9,0.0,6.3,18.8,26.3,96,126
4,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,1,Mason Plumlee,25:14,0,7,.000,0,0,,1,2,.500,2,10,12,6,0,2,2,3,1,-18,.063,.000,.000,.286,7.8,41.4,24.0,29.3,0.0,6.3,20.2,16.3,53,110
5,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Allen Crabbe,33:34,6,9,.667,0,3,.000,3,3,1.000,0,6,6,3,1,0,0,2,15,+2,.727,.667,.333,.333,0.0,18.7,9.0,14.1,1.5,0.0,0.0,12.8,153,120
6,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Ed Davis,18:48,5,6,.833,0,0,,1,1,1.000,3,4,7,3,0,0,0,6,11,+8,.854,.833,.000,.167,15.6,22.2,18.8,29.2,0.0,0.0,0.0,14.3,184,122
7,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Gerald Henderson,16:50,2,3,.667,1,1,1.000,0,0,,0,3,3,3,0,1,2,1,5,+2,.833,.833,.333,.000,0.0,18.6,9.0,25.7,0.0,4.8,40.0,12.4,103,121
8,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Brian Roberts,6:26,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+11,1.000,1.000,.000,.000,0.0,0.0,0.0,23.7,0.0,0.0,0.0,6.5,206,131
9,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Pat Connaughton,1:28,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,+3,.750,.750,1.000,.000,0.0,71.1,34.4,0.0,0.0,0.0,0.0,56.8,129,102
10,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Luis Montero,1:13,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+3,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,200,131
11,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Noah Vonleh,1:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3,,,,,0.0,85.8,41.5,0.0,0.0,0.0,,0.0,0,96
12,201605010GSW,"3:30 PM, May 1, 2016",2016,Portland Trail Blazers,Golden State Warriors,0,Chris Kaman,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,1,Harrison Barnes,37:59,4,7,.571,1,3,.333,1,2,.500,3,9,12,0,2,0,3,4,10,+13,.635,.643,.429,.286,8.2,23.2,16.0,0.0,2.6,0.0,27.6,12.1,99,106
14,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,1,Draymond Green,37:19,6,14,.429,2,5,.400,9,9,1.000,4,9,13,11,1,3,2,2,23,+24,.640,.500,.357,.643,11.2,23.6,17.6,40.1,1.3,5.8,10.0,22.6,149,104
15,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,1,Klay Thompson,37:02,14,28,.500,7,14,.500,2,3,.667,2,3,5,5,2,0,2,1,37,+23,.631,.625,.500,.107,5.6,7.9,6.8,26.1,2.6,0.0,6.4,35.7,130,110
16,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,1,Shaun Livingston,28:47,4,9,.444,0,0,,4,4,1.000,0,4,4,6,0,0,1,3,12,+21,.558,.444,.000,.444,0.0,13.6,7.0,27.5,0.0,0.0,8.5,17.3,131,114
17,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,1,Andrew Bogut,24:51,5,8,.625,0,1,.000,0,0,,3,9,12,0,2,3,1,5,10,+15,.625,.625,.125,.000,12.6,35.5,24.4,0.0,3.9,8.8,11.1,15.3,123,92
18,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,0,Andre Iguodala,28:15,1,3,.333,0,1,.000,4,4,1.000,1,3,4,3,0,0,1,1,6,-5,.630,.333,.333,1.333,3.7,10.4,7.2,12.3,0.0,0.0,17.4,8.6,137,115
19,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,0,Leandro Barbosa,14:02,2,4,.500,1,1,1.000,1,2,.500,1,0,1,0,0,0,1,2,6,-2,.615,.625,.250,.500,7.4,0.0,3.6,0.0,0.0,0.0,17.0,17.7,108,118
20,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,0,Marreese Speights,7:59,3,7,.429,0,2,.000,0,0,,1,0,1,1,0,0,1,2,6,-11,.429,.429,.286,.000,13.1,0.0,6.3,24.1,0.0,0.0,12.5,42.4,91,118
21,201605010GSW,"3:30 PM, May 1, 2016",2016,Golden State Warriors,Portland Trail Blazers,0,Ian Clark,7:55,2,7,.286,0,3,.000,0,0,,0,0,0,0,0,0,0,0,4,-7,.286,.286,.429,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,68,118
