Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200412010BOS,"7:00 PM, December 1, 2004",2005,"FleetCenter, Boston, Massachusetts",Milwaukee Bucks,Boston Celtics,"13,180",94.0,Tim Donaghy, Jack Nies, Tommy Nunez,28,30,22,20,0,100,106.4,107.5,30,24,29,18,0,101,107.5,106.4
1,200412010CHI,"8:30 PM, December 1, 2004",2005,"United Center, Chicago, Illinois",Los Angeles Lakers,Chicago Bulls,"18,524",90.2,Marc Davis, Pat Fraher, Bernie Fryer,20,20,25,19,0,84,93.2,102.0,20,25,26,21,0,92,102.0,93.2
2,200412010GSW,"10:30 PM, December 1, 2004",2005,"Oakland Arena, Oakland, California",Minnesota Timberwolves,Golden State Warriors,"15,706",94.5,Violet Palmer, Tom Washington, Zach Zarba,29,22,27,29,0,107,113.2,104.8,27,27,30,15,0,99,104.8,113.2
3,200412010LAC,"10:30 PM, December 1, 2004",2005,"STAPLES Center, Los Angeles, California",Indiana Pacers,Los Angeles Clippers,"13,587",79.4,Tony Brothers, Steve Javie, Anthony Jordan,21,17,20,18,0,76,95.7,110.8,24,16,24,24,0,88,110.8,95.7
4,200412010NOH,"8:00 PM, December 1, 2004",2005,"New Orleans Arena, New Orleans, Louisiana",Sacramento Kings,New Orleans Hornets,"12,133",85.7,Matt Boland, Bob Delaney, Ken Mauer,21,27,26,20,0,94,109.7,94.5,23,11,23,24,0,81,94.5,109.7
5,200412010NYK,"7:30 PM, December 1, 2004",2005,"Madison Square Garden (IV), New York, New York",Memphis Grizzlies,New York Knicks,"17,858",83.9,Kevin Fehr, Ron Garretson, Leroy Richardson,23,21,17,21,0,82,97.7,107.3,18,31,22,19,0,90,107.3,97.7
6,200412010ORL,"7:00 PM, December 1, 2004",2005,"TD Waterhouse Centre, Orlando, Florida",Toronto Raptors,Orlando Magic,"12,175",105.8,Eric Lewis, Blane Reichelt, Derrick Stafford,34,26,15,33,0,108,102.1,121.9,34,34,34,27,0,129,121.9,102.1
7,200412010PHO,"9:00 PM, December 1, 2004",2005,"America West Arena, Phoenix, Arizona",Cleveland Cavaliers,Phoenix Suns,"14,795",95.3,Tony Brown, Bill Kennedy, Bennett Salvatore,29,17,27,28,0,101,106.0,126.0,24,24,38,34,0,120,126.0,106.0
8,200412010SAS,"8:30 PM, December 1, 2004",2005,"SBC Center, San Antonio, Texas",Philadelphia 76ers,San Antonio Spurs,"17,566",93.8,Mike Callahan, Luis Grillo, Derek Richardson,25,11,16,20,0,72,76.8,112.0,25,30,20,30,0,105,112.0,76.8
9,200412010SEA,"10:00 PM, December 1, 2004",2005,"KeyArena at Seattle Center, Seattle, Washington",Utah Jazz,Seattle SuperSonics,"16,066",85.2,Jim Clark, Michael Henderson, Mark Wunderlich,27,24,31,28,9,119,126.5,137.1,29,27,29,25,19,129,137.1,126.5
10,200412010WAS,"7:00 PM, December 1, 2004",2005,"MCI Center, Washington, District of Columbia",New Jersey Nets,Washington Wizards,"15,805",88.8,Sean Corbin, Ed Malloy, Greg Willard,16,23,17,12,0,68,76.5,106.9,18,30,23,24,0,95,106.9,76.5
11,200412020DAL,"8:00 PM, December 2, 2004",2005,"American Airlines Center, Dallas, Texas",Houston Rockets,Dallas Mavericks,"19,524",89.2,Derrick Collins, Monty McCutchen, Derrick Stafford,24,27,21,21,13,106,107.6,114.7,25,31,20,17,20,113,114.7,107.6
12,200412020DEN,"10:30 PM, December 2, 2004",2005,"Pepsi Center, Denver, Colorado",Cleveland Cavaliers,Denver Nuggets,"19,152",90.6,Rodney Mott, Olandis Poole, Eddie F. Rush,30,28,20,14,0,92,101.6,80.6,13,17,25,18,0,73,80.6,101.6
13,200412030ATL,"7:30 PM, December 3, 2004",2005,"Philips Arena, Atlanta, Georgia",Washington Wizards,Atlanta Hawks,"7,887",94.4,Dick Bavetta, Matt Boland, Blane Reichelt,36,26,31,21,0,114,120.8,95.3,18,17,28,27,0,90,95.3,120.8
14,200412030BOS,"7:30 PM, December 3, 2004",2005,"FleetCenter, Boston, Massachusetts",Toronto Raptors,Boston Celtics,"15,201",94.3,Scott Foster, Ron Garretson, Robbie Robinson,25,27,16,21,0,89,94.4,96.5,18,25,23,25,0,91,96.5,94.4
