Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201511010BOS,"3:30 PM, November 1, 2015",2016,"TD Garden, Boston, Massachusetts",San Antonio Spurs,Boston Celtics,"17,461",99.4,Dan Crawford, Gediminas Petraitis, Josh Tiven,23,21,20,31,0,95,95.6,87.5,13,18,23,33,0,87,87.5,95.6
1,201511010CHI,"7:00 PM, November 1, 2015",2016,"United Center, Chicago, Illinois",Orlando Magic,Chicago Bulls,"21,585",95.9,J.T. Orr, Bill Spooner, James Williams,26,14,23,24,0,87,90.7,96.0,29,25,21,17,0,92,96.0,90.7
2,201511010CHO,"2:00 PM, November 1, 2015",2016,"Time Warner Cable Arena, Charlotte, North Carolina",Atlanta Hawks,Charlotte Hornets,"18,691",92.9,Bennie Adams, Joe Crawford, Justin Van Duyne,28,18,24,24,0,94,101.2,99.0,18,21,37,16,0,92,99.0,101.2
3,201511010LAL,"9:30 PM, November 1, 2015",2016,"STAPLES Center, Los Angeles, California",Dallas Mavericks,Los Angeles Lakers,"18,997",96.8,Lauren Holtkamp, Courtney Kirkland, Sean Wright,32,22,27,22,0,103,106.4,96.1,21,24,19,29,0,93,96.1,106.4
4,201511010MIA,"6:00 PM, November 1, 2015",2016,"AmericanAirlines Arena, Miami, Florida",Houston Rockets,Miami Heat,"19,600",96.7,David Jones, Jason Phillips, Dedric Taylor,35,28,12,14,0,89,92.0,112.7,30,14,31,34,0,109,112.7,92.0
5,201511010OKC,"7:00 PM, November 1, 2015",2016,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Denver Nuggets,Oklahoma City Thunder,"18,203",95.6,Pat Fraher, Ron Garretson, Derek Richardson,22,28,20,23,0,93,97.2,122.3,29,29,37,22,0,117,122.3,97.2
6,201511010TOR,"6:00 PM, November 1, 2015",2016,"Air Canada Centre, Toronto, Canada",Milwaukee Bucks,Toronto Raptors,"19,800",88.8,Nick Buchert, Scott Foster, Tre Maddox,19,22,30,16,0,87,98.0,119.4,24,31,26,25,0,106,119.4,98.0
7,201511020BRK,"7:30 PM, November 2, 2015",2016,"Barclays Center, Brooklyn, New York",Milwaukee Bucks,Brooklyn Nets,"12,576",91.0,Mitchell Ervin, Monty McCutchen, Gary Zielinski,33,26,21,23,0,103,113.2,105.5,33,15,32,16,0,96,105.5,113.2
8,201511020GSW,"10:30 PM, November 2, 2015",2016,"Oracle Arena, Oakland, California",Memphis Grizzlies,Golden State Warriors,"19,596",101.2,Curtis Blair, Sean Corbin, Tom Washington,22,12,15,20,0,69,68.2,117.6,21,32,40,26,0,119,117.6,68.2
9,201511020HOU,"8:00 PM, November 2, 2015",2016,"Toyota Center, Houston, Texas",Oklahoma City Thunder,Houston Rockets,"17,224",102.9,John Goble, Eric Lewis, Leon Wood,26,39,14,26,0,105,102.0,106.9,21,33,28,28,0,110,106.9,102.0
10,201511020LAC,"10:30 PM, November 2, 2015",2016,"STAPLES Center, Los Angeles, California",Phoenix Suns,Los Angeles Clippers,"19,060",97.6,David Guthrie, Marat Kogut, Ken Mauer,23,16,33,24,0,96,98.3,104.5,22,26,27,27,0,102,104.5,98.3
11,201511020MIN,"8:00 PM, November 2, 2015",2016,"Target Center, Minneapolis, Minnesota",Portland Trail Blazers,Minnesota Timberwolves,"18,903",100.4,Tony Brown, Nick Buchert, Kevin Cutler,21,32,30,23,0,106,105.6,100.6,34,19,27,21,0,101,100.6,105.6
12,201511020NYK,"7:30 PM, November 2, 2015",2016,"Madison Square Garden (IV), New York, New York",San Antonio Spurs,New York Knicks,"19,812",89.2,Ed Malloy, Michael Smith, Scott Twardoski,18,29,23,24,0,94,105.4,94.1,21,14,30,19,0,84,94.1,105.4
13,201511020PHI,"7:00 PM, November 2, 2015",2016,"Wells Fargo Center, Philadelphia, Pennsylvania",Cleveland Cavaliers,Philadelphia 76ers,"18,094",96.9,Mike Callahan, Tyler Ford, Brian Forte,18,31,33,25,0,107,110.4,103.2,32,22,18,28,0,100,103.2,110.4
14,201511030CHO,"7:00 PM, November 3, 2015",2016,"Time Warner Cable Arena, Charlotte, North Carolina",Chicago Bulls,Charlotte Hornets,"15,136",98.1,Marc Davis, Mark Lindsay, Ben Taylor,20,27,30,28,0,105,107.1,132.6,37,32,31,30,0,130,132.6,107.1
15,201511030DAL,"8:30 PM, November 3, 2015",2016,"American Airlines Center, Dallas, Texas",Toronto Raptors,Dallas Mavericks,"20,034",95.9,Derek Richardson, Bill Spooner, James Williams,31,18,25,28,0,102,106.4,94.9,25,26,22,18,0,91,94.9,106.4
16,201511030DET,"7:30 PM, November 3, 2015",2016,"The Palace of Auburn Hills, Auburn Hills, Michigan",Indiana Pacers,Detroit Pistons,"13,325",93.3,James Capers, Kevin Scott, Gary Zielinski,24,35,26,9,0,94,100.7,87.9,30,17,20,15,0,82,87.9,100.7
17,201511030LAL,"10:30 PM, November 3, 2015",2016,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Lakers,"18,997",99.1,Matt Boland, Derrick Stafford, Haywoode Workman,30,30,33,27,0,120,121.1,110.0,36,21,26,26,0,109,110.0,121.1
18,201511030MIA,"7:30 PM, November 3, 2015",2016,"AmericanAirlines Arena, Miami, Florida",Atlanta Hawks,Miami Heat,"19,600",96.4,Scott Foster, Pat Fraher, Leroy Richardson,25,26,28,19,0,98,101.6,95.4,24,16,25,27,0,92,95.4,101.6
19,201511030NOP,"8:00 PM, November 3, 2015",2016,"Smoothie King Center, New Orleans, Louisiana",Orlando Magic,New Orleans Pelicans,"16,876",102.2,Brent Barnaky, Ron Garretson, Tre Maddox,28,29,21,25,0,103,100.8,92.0,17,26,26,25,0,94,92.0,100.8
20,201511030SAC,"10:00 PM, November 3, 2015",2016,"Sleep Train Arena, Sacramento, California",Memphis Grizzlies,Sacramento Kings,"17,317",94.7,Bill Kennedy, Eli Roe, Zach Zarba,25,25,33,20,0,103,108.7,93.9,29,11,27,22,0,89,93.9,108.7
21,201511040ATL,"8:00 PM, November 4, 2015",2016,"Philips Arena, Atlanta, Georgia",Brooklyn Nets,Atlanta Hawks,"14,044",90.9,Dan Crawford, Eric Lewis, Gediminas Petraitis,17,26,27,17,0,87,95.7,111.1,23,18,31,29,0,101,111.1,95.7
22,201511040CLE,"8:00 PM, November 4, 2015",2016,"Quicken Loans Arena, Cleveland, Ohio",New York Knicks,Cleveland Cavaliers,"20,562",93.3,Kevin Cutler, Courtney Kirkland, Jason Phillips,32,14,23,17,0,86,92.2,102.9,18,20,32,26,0,96,102.9,92.2
23,201511040GSW,"10:30 PM, November 4, 2015",2016,"Oracle Arena, Oakland, California",Los Angeles Clippers,Golden State Warriors,"19,596",97.5,Rodney Mott, Eli Roe, Zach Zarba,25,31,27,25,0,108,110.8,114.9,31,32,19,30,0,112,114.9,110.8
24,201511040HOU,"8:00 PM, November 4, 2015",2016,"Toyota Center, Houston, Texas",Orlando Magic,Houston Rockets,"16,735",92.9,Scott Foster, Mark Lindsay, Brett Nansel,35,24,29,22,4,114,111.1,116.0,34,34,22,20,9,119,116.0,111.1
25,201511040IND,"7:00 PM, November 4, 2015",2016,"Bankers Life Fieldhouse, Indianapolis, Indiana",Boston Celtics,Indiana Pacers,"14,022",94.1,Tony Brothers, Eric Dalen, Kane Fitzgerald,16,27,29,26,0,98,104.2,106.3,23,26,24,27,0,100,106.3,104.2
26,201511040MIL,"8:00 PM, November 4, 2015",2016,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Philadelphia 76ers,Milwaukee Bucks,"12,437",91.7,Steve Anderson, Derrick Collins, Michael Smith,21,24,22,20,0,87,94.9,99.2,29,18,21,23,0,91,99.2,94.9
27,201511040OKC,"8:00 PM, November 4, 2015",2016,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Toronto Raptors,Oklahoma City Thunder,"18,203",94.8,Sean Corbin, Dedric Taylor, Sean Wright,13,27,33,30,0,103,108.6,103.4,23,16,42,17,0,98,103.4,108.6
28,201511040PHO,"9:00 PM, November 4, 2015",2016,"Talking Stick Resort Arena, Phoenix, Arizona",Sacramento Kings,Phoenix Suns,"16,497",98.3,David Jones, Ed Malloy, Haywoode Workman,18,22,29,28,0,97,98.6,120.0,28,21,32,37,0,118,120.0,98.6
29,201511040UTA,"9:00 PM, November 4, 2015",2016,"Vivint Smart Home Arena, Salt Lake City, Utah",Portland Trail Blazers,Utah Jazz,"19,911",93.5,David Guthrie, Marat Kogut, Ken Mauer,27,30,19,32,0,108,115.5,98.4,26,23,19,24,0,92,98.4,115.5
30,201511040WAS,"7:00 PM, November 4, 2015",2016,"Verizon Center, Washington, District of Columbia",San Antonio Spurs,Washington Wizards,"17,721",98.0,Nick Buchert, Mike Callahan, Tyler Ford,23,28,22,26,0,99,101.0,104.0,22,25,19,36,0,102,104.0,101.0
31,201511050CHI,"8:00 PM, November 5, 2015",2016,"United Center, Chicago, Illinois",Oklahoma City Thunder,Chicago Bulls,"21,861",91.4,Tony Brown, James Capers, Karl Lane,28,22,23,25,0,98,107.2,113.8,25,32,19,28,0,104,113.8,107.2
32,201511050DAL,"8:30 PM, November 5, 2015",2016,"American Airlines Center, Dallas, Texas",Charlotte Hornets,Dallas Mavericks,"19,635",97.5,Pat Fraher, Ron Garretson, Tre Maddox,27,27,24,30,0,108,110.8,96.4,23,30,14,27,0,94,96.4,110.8
33,201511050DEN,"9:00 PM, November 5, 2015",2016,"Pepsi Center, Denver, Colorado",Utah Jazz,Denver Nuggets,"9,906",87.3,Bill Kennedy, J.T. Orr, Bill Spooner,19,21,25,31,0,96,109.9,96.2,24,18,22,20,0,84,96.2,109.9
34,201511050MIN,"8:00 PM, November 5, 2015",2016,"Target Center, Minneapolis, Minnesota",Miami Heat,Minnesota Timberwolves,"11,794",95.8,Steve Anderson, John Goble, James Williams,22,27,24,23,0,96,100.2,87.7,15,24,22,23,0,84,87.7,100.2
35,201511050POR,"10:30 PM, November 5, 2015",2016,"Moda Center, Portland, Oregon",Memphis Grizzlies,Portland Trail Blazers,"19,393",87.0,Kevin Scott, Derrick Stafford, Scott Wall,23,23,25,25,0,96,110.4,132.2,18,32,40,25,0,115,132.2,110.4
36,201511060BOS,"7:30 PM, November 6, 2015",2016,"TD Garden, Boston, Massachusetts",Washington Wizards,Boston Celtics,"18,624",107.9,Brent Barnaky, Joe Crawford, Justin Van Duyne,25,24,25,24,0,98,90.8,109.4,40,32,28,18,0,118,109.4,90.8
37,201511060BRK,"7:30 PM, November 6, 2015",2016,"Barclays Center, Brooklyn, New York",Los Angeles Lakers,Brooklyn Nets,"17,732",101.1,Kane Fitzgerald, Jason Phillips, Dedric Taylor,18,34,27,25,0,104,102.8,96.9,27,20,25,26,0,98,96.9,102.8
38,201511060CLE,"7:30 PM, November 6, 2015",2016,"Quicken Loans Arena, Cleveland, Ohio",Philadelphia 76ers,Cleveland Cavaliers,"20,562",95.9,Mitchell Ervin, Eric Lewis, Monty McCutchen,25,25,23,29,0,102,106.4,112.6,28,21,32,27,0,108,112.6,106.4
39,201511060GSW,"10:30 PM, November 6, 2015",2016,"Oracle Arena, Oakland, California",Denver Nuggets,Golden State Warriors,"19,596",107.4,David Jones, Ed Malloy, Ben Taylor,23,21,31,29,0,104,96.9,110.8,40,34,25,20,0,119,110.8,96.9
40,201511060IND,"8:00 PM, November 6, 2015",2016,"Bankers Life Fieldhouse, Indianapolis, Indiana",Miami Heat,Indiana Pacers,"16,914",90.2,Marc Davis, Karl Lane, Mark Lindsay,26,23,19,19,0,87,96.4,99.7,16,33,22,19,0,90,99.7,96.4
41,201511060NOP,"8:00 PM, November 6, 2015",2016,"Smoothie King Center, New Orleans, Louisiana",Atlanta Hawks,New Orleans Pelicans,"16,983",98.9,Derrick Collins, Michael Smith, Scott Twardoski,26,32,31,32,0,121,122.3,116.3,28,19,32,36,0,115,116.3,122.3
42,201511060NYK,"7:30 PM, November 6, 2015",2016,"Madison Square Garden (IV), New York, New York",Milwaukee Bucks,New York Knicks,"19,812",89.7,Gediminas Petraitis, Josh Tiven, Tom Washington,30,26,19,24,0,99,110.3,102.5,20,33,20,19,0,92,102.5,110.3
43,201511060ORL,"7:00 PM, November 6, 2015",2016,"Amway Center, Orlando, Florida",Toronto Raptors,Orlando Magic,"16,578",89.0,Mark Ayotte, Eric Dalen, Brian Forte,15,21,33,18,0,87,97.8,103.4,21,24,19,28,0,92,103.4,97.8
44,201511060PHO,"9:30 PM, November 6, 2015",2016,"Talking Stick Resort Arena, Phoenix, Arizona",Detroit Pistons,Phoenix Suns,"16,676",99.2,Matt Boland, Eli Roe, Zach Zarba,21,21,25,33,0,100,100.8,92.8,14,26,23,29,0,92,92.8,100.8
45,201511060SAC,"10:30 PM, November 6, 2015",2016,"Sleep Train Arena, Sacramento, California",Houston Rockets,Sacramento Kings,"16,983",101.3,Marat Kogut, Ken Mauer, Gary Zielinski,29,32,24,31,0,116,114.5,108.6,23,27,28,32,0,110,108.6,114.5
46,201511070ATL,"7:30 PM, November 7, 2015",2016,"Philips Arena, Atlanta, Georgia",Washington Wizards,Atlanta Hawks,"18,047",99.7,Steve Anderson, James Capers, Kane Fitzgerald,19,26,33,21,0,99,99.3,114.4,19,22,34,39,0,114,114.4,99.3
