Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201012010ATL,"7:00 PM, December 1, 2010",2011,"Philips Arena, Atlanta, Georgia",Memphis Grizzlies,Atlanta Hawks,"11,513",91.1,Bill Kennedy, Courtney Kirkland, Gary Zielinski,29,28,19,33,0,109,119.7,123.0,27,36,23,26,0,112,123.0,119.7
1,201012010BOS,"7:30 PM, December 1, 2010",2011,"TD Garden, Boston, Massachusetts",Portland Trail Blazers,Boston Celtics,"18,624",86.1,Derek Richardson, Tom Washington, Leon Wood,26,23,23,23,0,95,110.4,115.0,20,28,31,20,0,99,115.0,110.4
2,201012010CHI,"8:00 PM, December 1, 2010",2011,"United Center, Chicago, Illinois",Orlando Magic,Chicago Bulls,"21,435",84.9,James Capers, John Goble, Haywoode Workman,28,33,24,22,0,107,126.0,91.9,22,15,25,16,0,78,91.9,126.0
3,201012010DAL,"8:30 PM, December 1, 2010",2011,"American Airlines Center, Dallas, Texas",Minnesota Timberwolves,Dallas Mavericks,"19,567",96.8,Brent Barnaky, David Jones, Eric Lewis,20,23,21,22,0,86,88.9,103.3,29,26,28,17,0,100,103.3,88.9
4,201012010DEN,"9:00 PM, December 1, 2010",2011,"Pepsi Center, Denver, Colorado",Milwaukee Bucks,Denver Nuggets,"14,221",97.9,Eric Dalen, Jason Phillips, Michael Smith,22,28,21,23,0,94,96.0,107.3,19,26,31,29,0,105,107.3,96.0
5,201012010HOU,"8:30 PM, December 1, 2010",2011,"Toyota Center, Houston, Texas",Los Angeles Lakers,Houston Rockets,"18,116",89.6,Marc Davis, Marat Kogut, Sean Wright,26,30,22,21,0,99,110.5,121.6,23,30,23,33,0,109,121.6,110.5
6,201012010LAC,"10:30 PM, December 1, 2010",2011,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Clippers,"16,584",86.4,Bob Delaney, Rodney Mott, Violet Palmer,24,16,28,17,0,85,98.3,104.1,25,23,25,17,0,90,104.1,98.3
7,201012010MIA,"7:30 PM, December 1, 2010",2011,"AmericanAirlines Arena, Miami, Florida",Detroit Pistons,Miami Heat,"19,600",84.5,Kevin Fehr, Ken Mauer, Tommy Nunez,18,24,9,21,0,72,85.2,114.7,29,25,19,24,0,97,114.7,85.2
8,201012010NJN,"7:00 PM, December 1, 2010",2011,"Prudential Center, Newark, New Jersey",Oklahoma City Thunder,New Jersey Nets,"13,108",85.4,Mark Ayotte, Curtis Blair, Ron Garretson,16,28,27,22,30,123,109.7,107.0,22,27,13,31,27,120,107.0,109.7
9,201012010NOH,"8:00 PM, December 1, 2010",2011,"New Orleans Arena, New Orleans, Louisiana",Charlotte Bobcats,New Orleans Hornets,"10,866",83.8,Tony Brown, Derrick Collins, Scott Wall,24,18,20,11,0,73,87.1,106.2,28,15,22,24,0,89,106.2,87.1
10,201012010TOR,"7:00 PM, December 1, 2010",2011,"Air Canada Centre, Toronto, Canada",Washington Wizards,Toronto Raptors,"15,209",97.6,Nick Buchert, Ed Malloy, Leroy Richardson,25,27,29,27,0,108,110.7,130.2,34,38,29,26,0,127,130.2,110.7
