Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,1,Kobe Bryant,41:52,9,26,.346,0,3,.000,6,6,1.000,0,3,3,6,1,1,4,3,24,-13,.419,.346,.115,.231,0.0,9.6,4.4,31.7,1.3,2.0,12.3,38.5,81,112
1,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,1,Pau Gasol,41:28,6,11,.545,0,0,,3,4,.750,2,6,8,4,1,1,1,3,15,-5,.588,.545,.000,.364,5.4,19.3,11.7,18.5,1.3,2.0,7.3,16.4,120,109
2,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,1,Derek Fisher,40:49,4,9,.444,1,3,.333,6,8,.750,0,4,4,6,3,0,2,2,15,-7,.599,.500,.333,.889,0.0,13.1,6.0,25.8,4.0,0.0,13.8,17.5,114,107
3,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,1,Lamar Odom,39:01,6,11,.545,0,1,.000,2,5,.400,2,4,6,1,1,0,0,5,14,-6,.530,.545,.091,.455,5.7,13.7,9.3,5.0,1.4,0.0,0.0,16.7,112,112
4,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,1,Vladimir Radmanovic,17:03,2,5,.400,1,4,.250,0,0,,2,3,5,2,2,0,0,5,5,+1,.500,.500,.800,.000,13.1,23.5,17.8,21.4,6.3,0.0,0.0,14.5,121,98
5,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,0,Sasha Vujacic,26:31,2,7,.286,1,3,.333,3,3,1.000,0,2,2,1,0,0,0,4,8,-9,.481,.357,.429,.429,0.0,10.1,4.6,6.4,0.0,0.0,0.0,15.5,104,116
6,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,0,Luke Walton,13:42,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,0,3,0,-5,.000,.000,.000,.000,8.1,9.7,8.9,10.9,0.0,0.0,0.0,7.2,53,116
7,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,0,Ronny Turiaf,12:23,2,5,.400,0,0,,1,2,.500,0,2,2,0,0,0,0,3,5,-3,.425,.400,.000,.400,0.0,21.5,9.8,0.0,0.0,0.0,0.0,23.4,85,112
8,200806050BOS,"9:00 PM, June 5, 2008",2008,Los Angeles Lakers,Boston Celtics,0,Jordan Farmar,7:11,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-3,1.000,1.000,.000,.000,0.0,18.6,8.5,0.0,0.0,0.0,50.0,13.7,72,114
9,200806050BOS,"9:00 PM, June 5, 2008",2008,Boston Celtics,Los Angeles Lakers,1,Ray Allen,43:57,5,13,.385,2,6,.333,7,8,.875,1,7,8,5,1,1,4,2,19,+11,.575,.462,.462,.615,3.0,17.8,11.1,20.6,1.2,1.7,19.5,21.5,107,98
10,200806050BOS,"9:00 PM, June 5, 2008",2008,Boston Celtics,Los Angeles Lakers,1,Kevin Garnett,40:39,9,22,.409,0,0,,6,6,1.000,4,9,13,3,1,0,1,3,24,+8,.487,.409,.000,.273,13.1,24.7,19.4,16.6,1.3,0.0,3.9,29.0,113,98
