Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201004010DAL,"8:00 PM, April 1, 2010",2010,"American Airlines Center, Dallas, Texas",Orlando Magic,Dallas Mavericks,"19,965",86.2,Dan Crawford, David Guthrie, Ed Malloy,18,25,29,25,0,97,112.5,95.1,16,20,20,26,0,82,95.1,112.5
1,201004010DEN,"10:30 PM, April 1, 2010",2010,"Pepsi Center, Denver, Colorado",Portland Trail Blazers,Denver Nuggets,"19,155",90.1,Ron Garretson, Eli Roe, Michael Smith,24,31,21,16,0,92,102.1,121.0,27,29,31,22,0,109,121.0,102.1
2,201004020BOS,"7:30 PM, April 2, 2010",2010,"TD Garden, Boston, Massachusetts",Houston Rockets,Boston Celtics,"18,624",88.7,Pat Fraher, Leroy Richardson, Eddie F. Rush,32,25,30,22,10,119,121.5,116.4,30,23,30,26,5,114,116.4,121.5
3,201004020CHA,"7:00 PM, April 2, 2010",2010,"Time Warner Cable Arena, Charlotte, North Carolina",Milwaukee Bucks,Charlotte Bobcats,"18,118",80.5,Bill Spooner, Scott Wall, Zach Zarba,19,26,20,15,6,86,96.7,97.9,17,27,21,15,7,87,97.9,96.7
4,201004020CLE,"8:00 PM, April 2, 2010",2010,"Quicken Loans Arena, Cleveland, Ohio",Atlanta Hawks,Cleveland Cavaliers,"20,562",88.4,Sean Corbin, Kevin Fehr, Greg Willard,23,23,20,22,0,88,99.5,105.2,23,26,20,24,0,93,105.2,99.5
5,201004020DET,"8:00 PM, April 2, 2010",2010,"The Palace of Auburn Hills, Auburn Hills, Michigan",Phoenix Suns,Detroit Pistons,"22,076",84.5,John Goble, Ken Mauer, Tommy Nunez,26,30,29,24,0,109,129.0,111.3,23,27,23,21,0,94,111.3,129.0
6,201004020GSW,"10:30 PM, April 2, 2010",2010,"Oracle Arena, Oakland, California",New York Knicks,Golden State Warriors,"19,230",103.1,Tony Brothers, Eric Dalen, Bennett Salvatore,32,19,38,28,0,117,113.5,124.1,34,31,32,31,0,128,124.1,113.5
7,201004020IND,"7:00 PM, April 2, 2010",2010,"Conseco Fieldhouse, Indianapolis, Indiana",Miami Heat,Indiana Pacers,"16,787",86.2,Mark Ayotte, Monty McCutchen, Rodney Mott,23,16,31,19,16,105,110.3,100.8,22,27,18,22,7,96,100.8,110.3
8,201004020LAL,"10:30 PM, April 2, 2010",2010,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",95.9,Mike Callahan, Derrick Collins, Olandis Poole,16,29,22,25,0,92,95.9,110.5,33,21,21,31,0,106,110.5,95.9
9,201004020MEM,"8:00 PM, April 2, 2010",2010,"FedEx Forum, Memphis, Tennessee",New Orleans Hornets,Memphis Grizzlies,"15,043",96.3,Curtis Blair, Jason Phillips, Tom Washington,20,26,25,25,0,96,99.7,111.1,25,36,25,21,0,107,111.1,99.7
10,201004020SAS,"8:30 PM, April 2, 2010",2010,"AT&T Center, San Antonio, Texas",Orlando Magic,San Antonio Spurs,"18,581",90.9,Tony Brown, Scott Foster, Gary Zielinski,27,29,22,22,0,100,110.0,123.2,29,25,33,25,0,112,123.2,110.0
11,201004020WAS,"7:00 PM, April 2, 2010",2010,"Verizon Center, Washington, District of Columbia",Chicago Bulls,Washington Wizards,"18,002",88.4,Joe Crawford, Eric Lewis, Mark Lindsay,30,23,23,19,0,95,107.5,98.5,25,25,25,12,0,87,98.5,107.5
12,201004030ATL,"7:00 PM, April 3, 2010",2010,"Philips Arena, Atlanta, Georgia",Detroit Pistons,Atlanta Hawks,"18,729",79.9,Scott Foster, Ed Malloy, Haywoode Workman,21,24,29,11,0,85,106.4,113.9,23,31,20,17,0,91,113.9,106.4
13,201004030CHI,"8:00 PM, April 3, 2010",2010,"United Center, Chicago, Illinois",Charlotte Bobcats,Chicago Bulls,"20,996",86.6,Joe DeRosa, David Guthrie, David Jones,24,17,22,25,0,88,101.6,110.8,29,21,20,26,0,96,110.8,101.6
14,201004030DAL,"8:30 PM, April 3, 2010",2010,"American Airlines Center, Dallas, Texas",Oklahoma City Thunder,Dallas Mavericks,"20,329",97.5,Marc Davis, Phil Robinson, Derrick Stafford,35,32,27,27,0,121,124.1,119.0,37,22,26,31,0,116,119.0,124.1
15,201004030DEN,"9:00 PM, April 3, 2010",2010,"Pepsi Center, Denver, Colorado",Los Angeles Clippers,Denver Nuggets,"19,155",91.4,Mike Callahan, Derrick Collins, Olandis Poole,34,21,16,19,0,90,98.5,107.2,25,22,29,22,0,98,107.2,98.5
16,201004030MIL,"8:30 PM, April 3, 2010",2010,"Bradley Center, Milwaukee, Wisconsin",Phoenix Suns,Milwaukee Bucks,"16,436",88.0,Mark Ayotte, James Capers, Bob Delaney,18,16,28,36,0,98,111.4,121.6,22,36,23,26,0,107,121.6,111.4
17,201004030MIN,"8:00 PM, April 3, 2010",2010,"Target Center, Minneapolis, Minnesota",Miami Heat,Minnesota Timberwolves,"17,601",89.5,Eric Lewis, Michael Smith, Sean Wright,25,28,20,24,0,97,108.4,93.9,27,17,14,26,0,84,93.9,108.4
18,201004030NJN,"7:30 PM, April 3, 2010",2010,"Izod Center, East Rutherford, New Jersey",New Orleans Hornets,New Jersey Nets,"14,698",92.8,Dan Crawford, Brian Forte, Leon Wood,24,23,24,16,0,87,93.7,123.9,30,29,25,31,0,115,123.9,93.7
19,201004030PHI,"1:00 PM, April 3, 2010",2010,"Wachovia Center, Philadelphia, Pennsylvania",Toronto Raptors,Philadelphia 76ers,"13,430",89.8,Dick Bavetta, Courtney Kirkland, Derek Richardson,26,37,36,15,14,128,129.1,124.1,24,36,27,27,9,123,124.1,129.1
20,201004030SAC,"10:00 PM, April 3, 2010",2010,"Power Balance Pavilion, Sacramento, California",Portland Trail Blazers,Sacramento Kings,"12,875",85.3,Matt Boland, Eric Dalen, Bill Kennedy,32,16,24,26,0,98,114.9,102.0,25,24,20,18,0,87,102.0,114.9
21,201004040BOS,"1:00 PM, April 4, 2010",2010,"TD Garden, Boston, Massachusetts",Cleveland Cavaliers,Boston Celtics,"18,624",98.2,Monty McCutchen, Rodney Mott, Bill Spooner,24,25,32,32,0,113,115.0,119.1,33,31,34,19,0,117,119.1,115.0
22,201004040IND,"6:00 PM, April 4, 2010",2010,"Conseco Fieldhouse, Indianapolis, Indiana",Houston Rockets,Indiana Pacers,"14,201",99.0,Kevin Fehr, Ed Malloy, Jason Phillips,28,28,19,27,0,102,103.1,134.4,33,39,29,32,0,133,134.4,103.1
23,201004040LAC,"9:30 PM, April 4, 2010",2010,"STAPLES Center, Los Angeles, California",New York Knicks,Los Angeles Clippers,"16,083",99.3,Matt Boland, Bill Kennedy, Eli Roe,29,30,27,27,0,113,113.8,107.8,27,28,24,28,0,107,107.8,113.8
24,201004040LAL,"3:30 PM, April 4, 2010",2010,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Lakers,"18,997",87.6,Bennie Adams, Tony Brothers, Bennett Salvatore,22,26,19,33,0,100,114.2,92.5,24,16,19,22,0,81,92.5,114.2
25,201004040OKC,"7:00 PM, April 4, 2010",2010,"Oklahoma City Arena, Oklahoma City, Oklahoma",Minnesota Timberwolves,Oklahoma City Thunder,"18,203",94.5,John Goble, David Jones, Greg Willard,25,25,31,27,0,108,114.3,122.7,43,29,18,26,0,116,122.7,114.3
26,201004040ORL,"6:00 PM, April 4, 2010",2010,"Amway Arena, Orlando, Florida",Memphis Grizzlies,Orlando Magic,"17,461",92.5,Marc Davis, Derek Richardson, Mark Wunderlich,24,22,23,23,0,92,99.4,115.6,32,22,21,32,0,107,115.6,99.4
27,201004040TOR,"6:00 PM, April 4, 2010",2010,"Air Canada Centre, Toronto, Canada",Golden State Warriors,Toronto Raptors,"17,509",100.6,Curtis Blair, Joe Crawford, Zach Zarba,37,20,31,25,0,113,112.4,111.4,24,30,25,33,0,112,111.4,112.4
28,201004040WAS,"6:00 PM, April 4, 2010",2010,"Verizon Center, Washington, District of Columbia",New Jersey Nets,Washington Wizards,"10,112",92.9,Sean Corbin, Ken Mauer, Tommy Nunez,22,26,23,28,0,99,106.6,117.4,29,26,25,29,0,109,117.4,106.6
29,201004060CHA,"7:00 PM, April 6, 2010",2010,"Time Warner Cable Arena, Charlotte, North Carolina",Atlanta Hawks,Charlotte Bobcats,"18,610",83.1,Kane Fitzgerald, Rodney Mott, Eddie F. Rush,14,22,36,28,0,100,120.3,131.1,34,25,25,25,0,109,131.1,120.3
30,201004060CHI,"8:00 PM, April 6, 2010",2010,"United Center, Chicago, Illinois",Milwaukee Bucks,Chicago Bulls,"20,268",86.5,Tony Brown, Sean Corbin, Ken Mauer,14,28,18,19,0,79,91.3,85.5,27,9,15,23,0,74,85.5,91.3
31,201004060CLE,"7:00 PM, April 6, 2010",2010,"Quicken Loans Arena, Cleveland, Ohio",Toronto Raptors,Cleveland Cavaliers,"20,562",93.7,Joe DeRosa, Pat Fraher, Ed Malloy,26,27,26,22,0,101,107.8,120.6,35,20,35,23,0,113,120.6,107.8
32,201004060MEM,"8:00 PM, April 6, 2010",2010,"FedEx Forum, Memphis, Tennessee",Houston Rockets,Memphis Grizzlies,"11,673",96.8,Dick Bavetta, Phil Robinson, Michael Smith,32,27,29,25,0,113,116.8,106.4,32,23,19,29,0,103,106.4,116.8
33,201004060NYK,"7:30 PM, April 6, 2010",2010,"Madison Square Garden (IV), New York, New York",Boston Celtics,New York Knicks,"19,763",93.4,Mike Callahan, Derek Richardson, Haywoode Workman,21,31,26,23,0,101,108.2,111.4,27,26,33,18,0,104,111.4,108.2
34,201004060PHI,"7:00 PM, April 6, 2010",2010,"Wachovia Center, Philadelphia, Pennsylvania",Detroit Pistons,Philadelphia 76ers,"13,832",88.8,Mark Lindsay, Leroy Richardson, Bill Spooner,34,27,30,33,0,124,139.7,116.1,30,31,19,23,0,103,116.1,139.7
35,201004060SAC,"10:00 PM, April 6, 2010",2010,"Power Balance Pavilion, Sacramento, California",San Antonio Spurs,Sacramento Kings,"11,732",88.6,Dan Crawford, David Guthrie, Tommy Nunez,18,29,24,24,0,95,107.3,97.1,18,29,20,19,0,86,97.1,107.3
36,201004060UTA,"9:00 PM, April 6, 2010",2010,"EnergySolutions Arena, Salt Lake City, Utah",Oklahoma City Thunder,Utah Jazz,"19,911",98.2,Tony Brothers, Eric Dalen, Bennett Salvatore,29,36,29,35,10,139,128.2,129.1,32,31,34,32,11,140,129.1,128.2
37,201004060WAS,"7:00 PM, April 6, 2010",2010,"Verizon Center, Washington, District of Columbia",Golden State Warriors,Washington Wizards,"14,721",89.2,John Goble, Derrick Stafford, Sean Wright,23,20,34,17,0,94,105.4,125.6,40,28,26,18,0,112,125.6,105.4
38,201004070DAL,"8:30 PM, April 7, 2010",2010,"American Airlines Center, Dallas, Texas",Memphis Grizzlies,Dallas Mavericks,"20,105",89.2,Derrick Collins, Eric Lewis, Monty McCutchen,20,25,21,18,0,84,94.2,123.3,33,24,21,32,0,110,123.3,94.2
39,201004070DET,"7:30 PM, April 7, 2010",2010,"The Palace of Auburn Hills, Auburn Hills, Michigan",Atlanta Hawks,Detroit Pistons,"22,076",90.2,Mike Callahan, Sean Wright, Zach Zarba,20,28,24,16,0,88,97.6,99.8,25,23,17,25,0,90,99.8,97.6
40,201004070HOU,"8:00 PM, April 7, 2010",2010,"Toyota Center, Houston, Texas",Utah Jazz,Houston Rockets,"15,004",98.6,Mark Ayotte, James Capers, Joe Crawford,22,24,31,19,0,96,97.3,114.6,33,27,36,17,0,113,114.6,97.3
41,201004070IND,"7:00 PM, April 7, 2010",2010,"Conseco Fieldhouse, Indianapolis, Indiana",New York Knicks,Indiana Pacers,"15,330",89.9,Brian Forte, John Goble, David Jones,25,34,31,15,0,105,116.8,125.8,38,34,20,21,0,113,125.8,116.8
42,201004070LAC,"10:30 PM, April 7, 2010",2010,"STAPLES Center, Los Angeles, California",Portland Trail Blazers,Los Angeles Clippers,"16,790",86.3,Bennie Adams, Ron Garretson, Tommy Nunez,27,23,27,16,0,93,107.7,98.5,18,28,14,25,0,85,98.5,107.7
43,201004070MIA,"7:30 PM, April 7, 2010",2010,"AmericanAirlines Arena, Miami, Florida",Philadelphia 76ers,Miami Heat,"18,221",92.8,Curtis Blair, Pat Fraher, Mark Wunderlich,25,22,30,18,0,95,102.4,106.7,27,26,24,22,0,99,106.7,102.4
44,201004070MIL,"8:00 PM, April 7, 2010",2010,"Bradley Center, Milwaukee, Wisconsin",New Jersey Nets,Milwaukee Bucks,"16,037",92.8,Bill Kennedy, Rodney Mott, Eli Roe,38,20,17,14,0,89,95.9,116.4,33,25,24,26,0,108,116.4,95.9
45,201004070MIN,"8:00 PM, April 7, 2010",2010,"Target Center, Minneapolis, Minnesota",Golden State Warriors,Minnesota Timberwolves,"15,863",96.6,Marc Davis, Mark Lindsay, Jason Phillips,31,37,31,17,0,116,120.1,110.8,28,29,21,29,0,107,110.8,120.1
46,201004070NOH,"8:00 PM, April 7, 2010",2010,"New Orleans Arena, New Orleans, Louisiana",Charlotte Bobcats,New Orleans Hornets,"13,333",93.8,Matt Boland, Bob Delaney, Phil Robinson,32,28,19,25,0,104,110.8,109.8,21,17,40,25,0,103,109.8,110.8
47,201004070OKC,"8:00 PM, April 7, 2010",2010,"Oklahoma City Arena, Oklahoma City, Oklahoma",Denver Nuggets,Oklahoma City Thunder,"18,332",94.6,Sean Corbin, Scott Foster, Scott Wall,30,21,22,25,0,98,103.6,99.4,33,19,28,14,0,94,99.4,103.6
48,201004070ORL,"7:00 PM, April 7, 2010",2010,"Amway Arena, Orlando, Florida",Washington Wizards,Orlando Magic,"17,461",89.1,Kane Fitzgerald, Eddie F. Rush, Michael Smith,25,19,21,29,0,94,105.4,135.7,24,26,34,37,0,121,135.7,105.4
49,201004070PHO,"10:30 PM, April 7, 2010",2010,"US Airways Center, Phoenix, Arizona",San Antonio Spurs,Phoenix Suns,"18,422",89.9,Courtney Kirkland, Greg Willard, Leon Wood,29,23,28,21,0,101,112.3,124.5,29,32,27,24,0,112,124.5,112.3
50,201004070TOR,"7:00 PM, April 7, 2010",2010,"Air Canada Centre, Toronto, Canada",Boston Celtics,Toronto Raptors,"18,793",89.4,Tony Brown, Kevin Fehr, Tom Washington,30,22,30,33,0,115,128.7,116.3,25,29,22,28,0,104,116.3,128.7
51,201004080CHI,"8:00 PM, April 8, 2010",2010,"United Center, Chicago, Illinois",Cleveland Cavaliers,Chicago Bulls,"21,707",96.5,Dick Bavetta, Derek Richardson, Leroy Richardson,28,28,24,28,0,108,112.0,113.0,28,32,22,27,0,109,113.0,112.0
52,201004080DEN,"10:30 PM, April 8, 2010",2010,"Pepsi Center, Denver, Colorado",Los Angeles Lakers,Denver Nuggets,"20,044",86.8,Dan Crawford, Courtney Kirkland, Gary Zielinski,20,27,27,22,0,96,110.6,112.9,22,35,16,25,0,98,112.9,110.6
53,201004080SAC,"10:00 PM, April 8, 2010",2010,"Power Balance Pavilion, Sacramento, California",Los Angeles Clippers,Sacramento Kings,"11,418",90.1,Tony Brothers, Bennett Salvatore, Haywoode Workman,27,20,29,18,0,94,104.3,128.7,33,30,21,32,0,116,128.7,104.3
54,201004090ATL,"7:30 PM, April 9, 2010",2010,"Philips Arena, Atlanta, Georgia",Toronto Raptors,Atlanta Hawks,"19,382",91.1,David Jones, Michael Smith, Bill Spooner,25,22,26,28,0,101,110.9,117.5,14,45,22,26,0,107,117.5,110.9
55,201004090BOS,"7:30 PM, April 9, 2010",2010,"TD Garden, Boston, Massachusetts",Washington Wizards,Boston Celtics,"18,624",96.2,Mike Callahan, Eric Lewis, Mark Lindsay,30,22,23,31,0,106,110.2,99.8,17,14,23,42,0,96,99.8,110.2
56,201004090CLE,"7:30 PM, April 9, 2010",2010,"Quicken Loans Arena, Cleveland, Ohio",Indiana Pacers,Cleveland Cavaliers,"20,562",97.0,Matt Boland, Marc Davis, Kane Fitzgerald,26,29,28,33,0,116,119.6,116.5,25,32,27,29,0,113,116.5,119.6
57,201004090HOU,"8:30 PM, April 9, 2010",2010,"Toyota Center, Houston, Texas",Charlotte Bobcats,Houston Rockets,"16,488",90.7,Derrick Collins, Monty McCutchen, Scott Wall,23,24,16,27,0,90,99.2,107.0,24,26,21,26,0,97,107.0,99.2
58,201004090MIA,"7:30 PM, April 9, 2010",2010,"AmericanAirlines Arena, Miami, Florida",Detroit Pistons,Miami Heat,"19,600",81.2,Tony Brown, James Capers, Ed Malloy,27,26,28,25,0,106,130.6,122.0,23,25,28,23,0,99,122.0,130.6
59,201004090MIN,"8:00 PM, April 9, 2010",2010,"Target Center, Minneapolis, Minnesota",Los Angeles Lakers,Minnesota Timberwolves,"20,200",88.3,Mark Ayotte, Bill Kennedy, Leroy Richardson,21,31,22,23,0,97,109.8,99.6,17,17,31,23,0,88,99.6,109.8
60,201004090NJN,"8:00 PM, April 9, 2010",2010,"Izod Center, East Rutherford, New Jersey",Chicago Bulls,New Jersey Nets,"15,909",93.6,Eric Dalen, Jason Phillips, Tom Washington,29,24,16,34,13,116,102.6,112.3,24,28,23,28,24,127,112.3,102.6
61,201004090NOH,"8:00 PM, April 9, 2010",2010,"New Orleans Arena, New Orleans, Louisiana",Utah Jazz,New Orleans Hornets,"16,624",93.6,Sean Corbin, Scott Foster, Tommy Nunez,32,28,29,25,0,114,121.8,110.0,30,25,20,28,0,103,110.0,121.8
62,201004090OKC,"8:00 PM, April 9, 2010",2010,"Oklahoma City Arena, Oklahoma City, Oklahoma",Phoenix Suns,Oklahoma City Thunder,"18,334",93.4,Bennie Adams, Curtis Blair, Joe Crawford,31,26,12,22,0,91,97.4,102.8,32,26,21,17,0,96,102.8,97.4
