Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,1,Jrue Holiday,46:33,11,24,.458,2,9,.222,0,0,,1,7,8,8,1,1,2,0,24,-1,.500,.500,.375,.000,2.0,16.8,8.7,22.5,0.9,2.0,7.7,22.0,104,114
1,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,1,Anthony Davis,42:59,12,24,.500,1,3,.333,0,0,,4,11,15,5,2,3,2,4,25,+2,.521,.521,.125,.000,8.6,28.6,17.6,16.1,2.0,6.6,7.7,23.8,107,106
2,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,1,Nikola Mirotic,39:03,7,16,.438,3,8,.375,1,3,.333,1,8,9,1,2,0,0,6,18,-9,.520,.531,.500,.188,2.4,22.9,11.6,3.1,2.2,0.0,0.0,17.5,106,111
3,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,1,Rajon Rondo,38:07,8,15,.533,3,4,.750,3,3,1.000,3,4,7,12,5,0,7,5,22,+2,.674,.633,.267,.200,7.3,11.7,9.3,39.8,5.7,0.0,30.0,24.1,111,105
4,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,1,E'Twaun Moore,35:43,5,13,.385,4,8,.500,0,0,,0,2,2,1,1,1,1,2,14,+1,.538,.538,.615,.000,0.0,6.3,2.8,3.3,1.2,2.6,7.1,15.4,97,114
5,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Darius Miller,17:03,1,3,.333,0,2,.000,3,3,1.000,0,2,2,3,1,0,1,1,5,-9,.579,.333,.667,1.000,0.0,13.1,5.9,18.7,2.6,0.0,18.8,12.3,117,112
6,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Solomon Hill,9:53,1,6,.167,0,3,.000,0,0,,1,0,1,3,0,0,0,1,2,-7,.167,.167,.500,.000,9.3,0.0,5.1,33.8,0.0,0.0,0.0,23.9,71,120
7,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Ian Clark,6:12,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,97,120
8,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Cheick Diallo,4:28,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,4,-1,1.000,1.000,.000,.000,0.0,50.0,22.6,0.0,0.0,0.0,0.0,17.6,200,112
9,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,DeAndre Liggins,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Jordan Crawford,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,201805010GSW,"10:30 PM, May 1, 2018",2018,New Orleans Pelicans,Golden State Warriors,0,Emeka Okafor,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,1,Kevin Durant,41:18,11,23,.478,2,7,.286,5,6,.833,0,6,6,7,2,3,2,1,29,-5,.566,.522,.304,.261,0.0,13.4,7.3,26.9,2.1,5.1,7.2,27.0,112,104
13,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,1,Draymond Green,40:45,7,11,.636,2,5,.400,4,5,.800,1,8,9,12,1,2,1,5,20,+6,.758,.727,.455,.455,2.7,18.1,11.2,40.7,1.1,3.5,7.0,14.1,158,106
14,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,1,Klay Thompson,37:47,4,20,.200,2,11,.182,0,0,,2,4,6,3,0,0,2,3,10,-8,.250,.250,.550,.000,5.9,9.8,8.0,10.1,0.0,0.0,9.1,23.5,60,114
15,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,1,Andre Iguodala,33:49,5,8,.625,1,3,.333,4,7,.571,1,7,8,2,3,1,2,1,15,+1,.677,.688,.375,.875,3.3,19.1,12.0,7.9,3.9,2.1,15.3,15.6,115,101
16,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,1,Nick Young,11:10,1,4,.250,1,4,.250,0,0,,0,1,1,1,0,0,1,1,3,-11,.375,.375,1.000,.000,0.0,8.3,4.5,11.1,0.0,0.0,20.0,18.1,66,114
17,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,Stephen Curry,27:14,8,15,.533,5,10,.500,7,7,1.000,0,7,7,2,3,0,6,2,28,+26,.774,.700,.667,.467,0.0,23.7,13.0,12.2,4.8,0.0,24.9,35.7,106,100
18,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,Kevon Looney,22:53,3,3,1.000,0,0,,2,2,1.000,3,5,8,1,1,0,0,2,8,+7,1.031,1.000,.000,.667,14.6,20.2,17.7,5.7,1.9,0.0,0.0,6.8,221,107
19,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,Shaun Livingston,14:11,2,5,.400,0,0,,0,0,,0,1,1,3,0,0,1,3,4,+4,.400,.400,.000,.000,0.0,6.5,3.6,28.0,0.0,0.0,16.7,17.1,86,114
20,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,David West,10:53,2,2,1.000,0,0,,0,0,,0,3,3,5,0,2,1,0,4,+5,1.000,1.000,.000,.000,0.0,25.4,13.9,64.5,0.0,13.0,33.3,11.1,157,99
21,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,JaVale McGee,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,Jordan Bell,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,201805010GSW,"10:30 PM, May 1, 2018",2018,Golden State Warriors,New Orleans Pelicans,0,Zaza Pachulia,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
