Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,1,Rashard Lewis,35:32,2,10,.200,2,4,.500,2,2,1.000,2,3,5,0,0,0,0,4,8,-26,.368,.300,.400,.200,5.4,8.8,7.0,0.0,0.0,0.0,0.0,15.0,88,123
1,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,1,Dwight Howard,34:58,1,6,.167,0,0,,10,16,.625,5,10,15,2,2,2,2,3,12,-19,.460,.167,.000,2.667,13.7,29.8,21.4,12.7,3.2,3.4,13.3,21.1,101,105
2,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,1,Hedo Turkoglu,33:05,3,11,.273,1,3,.333,6,6,1.000,0,4,4,2,1,1,4,2,13,-20,.477,.318,.273,.545,0.0,12.6,6.0,15.6,1.7,1.8,22.7,26.2,81,117
3,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,1,Rafer Alston,24:32,2,9,.222,0,4,.000,2,2,1.000,0,2,2,1,1,0,0,1,6,-6,.304,.222,.444,.222,0.0,8.5,4.1,10.3,2.3,0.0,0.0,19.8,71,118
4,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,1,Courtney Lee,22:45,3,10,.300,1,4,.250,0,0,,1,0,1,0,1,0,1,3,7,-7,.350,.350,.400,.000,4.2,0.0,2.2,0.0,2.4,0.0,9.1,23.7,69,121
5,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,0,Mickael Pietrus,32:25,5,13,.385,3,5,.600,1,3,.333,1,2,3,0,0,0,0,4,14,-23,.489,.500,.385,.231,3.0,6.4,4.6,0.0,0.0,0.0,0.0,21.7,102,124
6,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,0,Jameer Nelson,23:28,3,9,.333,0,2,.000,0,0,,0,2,2,4,0,0,1,1,6,-19,.333,.333,.222,.000,0.0,8.9,4.3,48.5,0.0,0.0,10.0,20.9,77,123
7,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,0,Marcin Gortat,20:06,2,4,.500,0,0,,0,0,,1,7,8,0,2,4,0,3,4,-3,.500,.500,.000,.000,4.8,36.3,19.9,0.0,5.5,11.9,0.0,9.8,110,91
8,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,0,J.J. Redick,7:45,1,2,.500,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,3,0,.750,.750,.500,.000,0.0,0.0,0.0,36.9,7.2,0.0,0.0,12.7,162,112
9,200906040LAL,"9:00 PM, June 4, 2009",2009,Orlando Magic,Los Angeles Lakers,0,Tony Battie,5:24,1,3,.333,0,0,,0,0,,0,1,1,0,0,1,0,0,2,-2,.333,.333,.000,.000,0.0,19.3,9.3,0.0,0.0,11.1,0.0,27.3,69,110
