Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201005010CLE,"8:00 PM, May 1, 2010",2010,"Quicken Loans Arena, Cleveland, Ohio",Boston Celtics,Cleveland Cavaliers,"20,562",90.1,Jason Phillips, Eddie F. Rush, Bill Spooner,26,28,24,15,0,93,103.2,112.1,20,23,36,22,0,101,112.1,103.2
1,201005020ATL,"1:00 PM, May 2, 2010",2010,"Philips Arena, Atlanta, Georgia",Milwaukee Bucks,Atlanta Hawks,"19,241",79.2,Joe Crawford, Scott Foster, Greg Willard,13,27,20,14,0,74,93.4,119.9,20,33,20,22,0,95,119.9,93.4
2,201005020LAL,"3:30 PM, May 2, 2010",2010,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",91.6,Mike Callahan, James Capers, Monty McCutchen,23,22,28,26,0,99,108.1,113.5,30,23,28,23,0,104,113.5,108.1
3,201005030CLE,"8:00 PM, May 3, 2010",2010,"Quicken Loans Arena, Cleveland, Ohio",Boston Celtics,Cleveland Cavaliers,"20,562",94.2,Dick Bavetta, Dan Crawford, Ed Malloy,26,26,31,21,0,104,110.4,91.3,22,26,12,26,0,86,91.3,110.4
4,201005030PHO,"10:30 PM, May 3, 2010",2010,"US Airways Center, Phoenix, Arizona",San Antonio Spurs,Phoenix Suns,"18,422",97.8,Ken Mauer, Bennett Salvatore, Michael Smith,22,25,28,27,0,102,104.3,113.5,31,26,28,26,0,111,113.5,104.3
5,201005040LAL,"10:30 PM, May 4, 2010",2010,"STAPLES Center, Los Angeles, California",Utah Jazz,Los Angeles Lakers,"18,997",95.7,Tony Brothers, Sean Corbin, Scott Foster,23,23,31,26,0,103,107.7,116.0,27,31,29,24,0,111,116.0,107.7
6,201005040ORL,"8:00 PM, May 4, 2010",2010,"Amway Arena, Orlando, Florida",Atlanta Hawks,Orlando Magic,"17,461",91.4,Bob Delaney, Joe DeRosa, Tom Washington,23,10,11,27,0,71,77.7,124.7,25,28,32,29,0,114,124.7,77.7
7,201005050PHO,"9:00 PM, May 5, 2010",2010,"US Airways Center, Phoenix, Arizona",San Antonio Spurs,Phoenix Suns,"18,422",93.1,Joe Crawford, Ron Garretson, David Jones,30,21,25,26,0,102,109.5,118.1,21,30,27,32,0,110,118.1,109.5
8,201005060ORL,"8:00 PM, May 6, 2010",2010,"Amway Arena, Orlando, Florida",Atlanta Hawks,Orlando Magic,"17,461",80.9,Mike Callahan, Marc Davis, Monty McCutchen,27,30,26,15,0,98,121.2,138.5,32,17,35,28,0,112,138.5,121.2
9,201005070BOS,"7:00 PM, May 7, 2010",2010,"TD Garden, Boston, Massachusetts",Cleveland Cavaliers,Boston Celtics,"18,624",86.2,Ken Mauer, Bennett Salvatore, Zach Zarba,36,29,31,28,0,124,143.8,110.2,17,26,27,25,0,95,110.2,143.8
10,201005070SAS,"9:30 PM, May 7, 2010",2010,"AT&T Center, San Antonio, Texas",Phoenix Suns,San Antonio Spurs,"18,581",90.7,James Capers, Scott Foster, Bill Kennedy,19,25,27,39,0,110,121.3,105.8,28,22,22,24,0,96,105.8,121.3
11,201005080ATL,"5:00 PM, May 8, 2010",2010,"Philips Arena, Atlanta, Georgia",Orlando Magic,Atlanta Hawks,"18,729",82.2,Dan Crawford, Ed Malloy, Eddie F. Rush,28,24,27,26,0,105,127.7,91.2,18,15,22,20,0,75,91.2,127.7
12,201005080UTA,"8:00 PM, May 8, 2010",2010,"EnergySolutions Arena, Salt Lake City, Utah",Los Angeles Lakers,Utah Jazz,"19,911",85.7,Dick Bavetta, Joe Crawford, Greg Willard,17,33,32,29,0,111,129.6,128.4,22,32,26,30,0,110,128.4,129.6
