Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,1,LeBron James,40:02,9,20,.450,2,6,.333,8,12,.667,3,12,15,8,0,2,8,4,28,-22,.554,.500,.300,.600,7.1,24.8,16.5,49.9,0.0,3.3,24.0,34.1,99,108
1,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,1,Kyrie Irving,34:53,10,22,.455,3,4,.750,1,1,1.000,3,0,3,2,0,1,4,3,24,-17,.535,.523,.182,.045,8.1,0.0,3.8,16.9,0.0,1.9,15.1,31.1,99,119
2,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,1,Kevin Love,34:13,4,13,.308,3,6,.500,4,4,1.000,5,16,21,1,0,3,1,4,15,-11,.508,.423,.462,.308,13.8,38.7,27.0,5.8,0.0,5.8,6.3,18.9,118,101
3,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,1,J.R. Smith,28:12,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,2,1,3,-12,.375,.375,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,8.7,51,121
4,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,1,Tristan Thompson,22:25,0,3,.000,0,0,,0,0,,3,1,4,2,0,0,1,2,0,-13,.000,.000,.000,.000,12.6,3.7,7.9,14.3,0.0,0.0,25.0,7.3,56,119
5,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Kyle Korver,19:43,0,3,.000,0,3,.000,0,0,,0,4,4,1,0,0,0,0,0,-8,.000,.000,1.000,.000,0.0,16.8,8.9,8.1,0.0,0.0,0.0,6.2,21,114
6,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Deron Williams,18:30,0,4,.000,0,2,.000,0,0,,0,3,3,1,0,0,2,3,0,-8,.000,.000,.500,.000,0.0,13.4,7.1,8.6,0.0,0.0,33.3,13.3,10,115
7,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Iman Shumpert,16:46,2,6,.333,1,3,.333,0,0,,0,5,5,0,0,0,0,1,5,-7,.417,.417,.500,.000,0.0,24.7,13.1,0.0,0.0,0.0,0.0,14.7,93,111
8,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Richard Jefferson,14:48,3,6,.500,0,2,.000,3,4,.750,1,3,4,0,0,0,2,5,9,-7,.580,.500,.333,.667,6.4,16.8,11.9,0.0,0.0,0.0,20.5,27.1,97,114
9,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Dahntay Jones,4:06,1,2,.500,1,2,.500,4,4,1.000,0,0,0,0,0,0,0,0,7,-1,.931,.750,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,201,121
10,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Derrick Williams,4:06,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,121
11,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,James Jones,2:16,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0,121
12,201706010GSW,"9:00 PM, June 1, 2017",2017,Cleveland Cavaliers,Golden State Warriors,0,Channing Frye,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,1,Kevin Durant,37:33,14,26,.538,3,6,.500,7,8,.875,2,7,9,8,0,0,0,1,38,+16,.644,.596,.231,.308,4.4,17.5,10.6,37.7,0.0,0.0,0.0,32.2,141,97
14,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,1,Klay Thompson,36:22,3,16,.188,0,5,.000,0,0,,2,2,4,4,1,0,0,3,6,+8,.188,.188,.313,.000,4.6,5.2,4.8,12.9,1.3,0.0,0.0,18.0,63,100
15,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,1,Draymond Green,36:09,3,12,.250,1,5,.200,2,3,.667,1,10,11,2,2,1,2,4,9,+12,.338,.292,.417,.250,2.3,26.0,13.4,6.5,2.7,2.4,13.1,17.4,71,85
16,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,1,Stephen Curry,34:29,11,22,.500,6,11,.545,0,0,,1,5,6,10,3,0,2,3,28,+20,.636,.636,.500,.000,2.4,13.6,7.7,46.9,4.2,0.0,8.3,28.5,126,89
17,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,1,Zaza Pachulia,14:26,4,5,.800,0,0,,0,1,.000,2,3,5,0,2,0,0,3,8,+5,.735,.800,.000,.200,11.5,19.6,15.3,0.0,6.7,0.0,0.0,15.5,147,80
18,201706010GSW,"9:00 PM, June 1, 2017",2017,Golden State Warriors,Cleveland Cavaliers,0,Andre Iguodala,23:59,3,4,.750,1,1,1.000,0,2,.000,1,2,3,1,2,1,0,3,7,+14,.717,.875,.250,.500,3.5,7.8,5.5,5.1,4.0,3.6,0.0,8.3,140,90
