Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200810280BOS,"8:00 PM, October 28, 2008",2009,"TD Banknorth Garden, Boston, Massachusetts",Cleveland Cavaliers,Boston Celtics,"18,624",92.9,James Capers, Joe DeRosa, Olandis Poole,28,22,13,22,0,85,91.5,96.9,22,21,24,23,0,90,96.9,91.5
1,200810280CHI,"8:30 PM, October 28, 2008",2009,"United Center, Chicago, Illinois",Milwaukee Bucks,Chicago Bulls,"21,762",89.8,Mark Ayotte, Jim Clark, Bob Delaney,26,26,23,20,0,95,105.8,120.3,26,29,27,26,0,108,120.3,105.8
2,200810280LAL,"10:30 PM, October 28, 2008",2009,"STAPLES Center, Los Angeles, California",Portland Trail Blazers,Los Angeles Lakers,"18,997",89.1,Joe Forte, David Guthrie, Ken Mauer,14,20,19,23,0,76,85.3,107.7,24,25,23,24,0,96,107.7,85.3
3,200810290DET,"8:00 PM, October 29, 2008",2009,"The Palace of Auburn Hills, Auburn Hills, Michigan",Indiana Pacers,Detroit Pistons,"22,076",94.5,Dick Bavetta, Eric Lewis, Ed Malloy,17,23,24,30,0,94,99.4,105.8,23,27,25,25,0,100,105.8,99.4
4,200810290GSW,"10:30 PM, October 29, 2008",2009,"Oracle Arena, Oakland, California",New Orleans Hornets,Golden State Warriors,"19,128",95.9,Joe Crawford, Jack Nies, Michael Smith,27,29,29,23,0,108,112.6,107.4,34,23,27,19,0,103,107.4,112.6
5,200810290HOU,"8:30 PM, October 29, 2008",2009,"Toyota Center, Houston, Texas",Memphis Grizzlies,Houston Rockets,"18,196",85.5,Ron Garretson, John Goble, Courtney Kirkland,18,19,20,14,0,71,83.1,95.9,26,17,15,24,0,82,95.9,83.1
6,200810290LAC,"10:30 PM, October 29, 2008",2009,"STAPLES Center, Los Angeles, California",Los Angeles Lakers,Los Angeles Clippers,"19,060",93.6,Rodney Mott, Derek Richardson, Bill Spooner,30,29,26,32,0,117,125.0,84.4,27,17,13,22,0,79,84.4,125.0
7,200810290MIN,"8:00 PM, October 29, 2008",2009,"Target Center, Minneapolis, Minnesota",Sacramento Kings,Minnesota Timberwolves,"17,820",94.7,Mike Callahan, Marc Davis, Kevin Fehr,32,17,28,19,0,96,101.4,103.5,33,23,20,22,0,98,103.5,101.4
8,200810290NYK,"7:30 PM, October 29, 2008",2009,"Madison Square Garden (IV), New York, New York",Miami Heat,New York Knicks,"19,763",103.3,Sean Corbin, Monty McCutchen, Ron Olesiak,27,18,30,40,0,115,111.4,116.2,28,32,31,29,0,120,116.2,111.4
9,200810290OKC,"8:00 PM, October 29, 2008",2009,"Ford Center, Oklahoma City, Oklahoma",Milwaukee Bucks,Oklahoma City Thunder,"19,136",89.6,Derrick Collins, David Jones, Mark Wunderlich,24,26,29,19,0,98,109.4,97.1,14,21,24,28,0,87,97.1,109.4
10,200810290ORL,"7:00 PM, October 29, 2008",2009,"Amway Arena, Orlando, Florida",Atlanta Hawks,Orlando Magic,"17,461",92.9,Bennie Adams, Eddie F. Rush, Gary Zielinski,26,21,27,25,0,99,106.5,91.5,13,27,15,30,0,85,91.5,106.5
11,200810290PHI,"6:00 PM, October 29, 2008",2009,"Wachovia Center, Philadelphia, Pennsylvania",Toronto Raptors,Philadelphia 76ers,"15,750",84.2,Tony Brothers, Steve Javie, Haywoode Workman,18,33,23,21,0,95,112.8,99.8,21,24,20,19,0,84,99.8,112.8
12,200810290SAS,"8:00 PM, October 29, 2008",2009,"AT&T Center, San Antonio, Texas",Phoenix Suns,San Antonio Spurs,"18,797",88.3,Luis Grillo, Violet Palmer, Bennett Salvatore,19,30,25,29,0,103,116.6,110.9,16,30,27,25,0,98,110.9,116.6
13,200810290UTA,"9:00 PM, October 29, 2008",2009,"EnergySolutions Arena, Salt Lake City, Utah",Denver Nuggets,Utah Jazz,"19,911",93.2,Tony Brown, Jason Phillips, Greg Willard,27,19,21,27,0,94,100.8,105.1,28,22,25,23,0,98,105.1,100.8
14,200810290WAS,"7:00 PM, October 29, 2008",2009,"Verizon Center, Washington, District of Columbia",New Jersey Nets,Washington Wizards,"20,173",89.9,Curtis Blair, Dan Crawford, Derrick Stafford,23,21,25,26,0,95,105.7,94.6,23,23,21,18,0,85,94.6,105.7
15,200810300CLE,"7:00 PM, October 30, 2008",2009,"Quicken Loans Arena, Cleveland, Ohio",Charlotte Bobcats,Cleveland Cavaliers,"20,562",83.4,Mark Ayotte, Jim Clark, Bob Delaney,16,17,26,20,0,79,94.7,115.1,25,25,18,28,0,96,115.1,94.7
16,200810300DAL,"8:00 PM, October 30, 2008",2009,"American Airlines Center, Dallas, Texas",Houston Rockets,Dallas Mavericks,"20,066",93.5,Bill Kennedy, Tom Washington, Zach Zarba,32,30,23,27,0,112,119.8,109.1,33,26,27,16,0,102,109.1,119.8
17,200810300PHO,"10:30 PM, October 30, 2008",2009,"US Airways Center, Phoenix, Arizona",New Orleans Hornets,Phoenix Suns,"18,422",90.6,Joe Forte, David Guthrie, Ken Mauer,30,26,25,27,0,108,119.2,104.9,23,21,25,26,0,95,104.9,119.2
18,200810310BOS,"8:00 PM, October 31, 2008",2009,"TD Banknorth Garden, Boston, Massachusetts",Chicago Bulls,Boston Celtics,"18,624",99.6,Marc Davis, Kevin Fehr, Bill Spooner,13,18,23,26,0,80,80.3,96.4,24,25,21,26,0,96,96.4,80.3
19,200810310LAC,"10:30 PM, October 31, 2008",2009,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Clippers,"11,418",94.7,Brian Forte, Ron Garretson, Courtney Kirkland,20,17,31,26,19,113,108.0,98.5,28,27,21,18,9,103,98.5,108.0
