Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201512010BRK,"7:30 PM, December 1, 2015",2016,"Barclays Center, Brooklyn, New York",Phoenix Suns,Brooklyn Nets,"12,787",96.2,Eric Lewis, Mark Lindsay, Tre Maddox,20,22,31,18,0,91,94.6,97.7,25,26,19,24,0,94,97.7,94.6
1,201512010CLE,"7:00 PM, December 1, 2015",2016,"Quicken Loans Arena, Cleveland, Ohio",Washington Wizards,Cleveland Cavaliers,"20,562",98.3,Brent Barnaky, Derrick Stafford, Justin Van Duyne,27,27,26,17,0,97,98.6,86.4,24,19,24,18,0,85,86.4,98.6
2,201512010MIN,"8:00 PM, December 1, 2015",2016,"Target Center, Minneapolis, Minnesota",Orlando Magic,Minnesota Timberwolves,"10,694",93.0,Derrick Collins, Lauren Holtkamp, Rodney Mott,21,33,22,20,0,96,103.3,100.0,14,27,26,26,0,93,100.0,103.3
3,201512010NOP,"8:00 PM, December 1, 2015",2016,"Smoothie King Center, New Orleans, Louisiana",Memphis Grizzlies,New Orleans Pelicans,"16,020",91.4,Mitchell Ervin, Ed Malloy, James Williams,27,37,27,22,0,113,123.6,113.8,38,27,20,19,0,104,113.8,123.6
4,201512010PHI,"7:00 PM, December 1, 2015",2016,"Wells Fargo Center, Philadelphia, Pennsylvania",Los Angeles Lakers,Philadelphia 76ers,"20,510",94.0,Eric Dalen, John Goble, Scott Wall,33,25,17,16,0,91,96.9,109.6,26,24,30,23,0,103,109.6,96.9
5,201512010POR,"10:00 PM, December 1, 2015",2016,"Moda Center, Portland, Oregon",Dallas Mavericks,Portland Trail Blazers,"19,393",94.0,Marat Kogut, Ken Mauer, Michael Smith,27,23,24,22,19,115,110.8,107.9,18,34,21,23,16,112,107.9,110.8
6,201512020ATL,"8:00 PM, December 2, 2015",2016,"Philips Arena, Atlanta, Georgia",Toronto Raptors,Atlanta Hawks,"12,559",92.4,Tony Brothers, Nick Buchert, Leon Wood,16,16,25,39,0,96,103.8,93.0,18,28,20,20,0,86,93.0,103.8
7,201512020CHI,"8:00 PM, December 2, 2015",2016,"United Center, Chicago, Illinois",Denver Nuggets,Chicago Bulls,"21,349",96.4,Brent Barnaky, Lauren Holtkamp, Jason Phillips,21,25,26,18,0,90,93.4,102.7,28,23,17,31,0,99,102.7,93.4
8,201512020CHO,"7:00 PM, December 2, 2015",2016,"Time Warner Cable Arena, Charlotte, North Carolina",Golden State Warriors,Charlotte Hornets,"19,542",98.4,Leroy Richardson, Dedric Taylor, Sean Wright,32,28,33,23,0,116,117.9,100.6,23,28,21,27,0,99,100.6,117.9
9,201512020DET,"7:30 PM, December 2, 2015",2016,"The Palace of Auburn Hills, Auburn Hills, Michigan",Phoenix Suns,Detroit Pistons,"13,985",96.9,Derrick Collins, Courtney Kirkland, Justin Van Duyne,26,31,32,23,10,122,114.1,118.8,31,26,23,32,15,127,118.8,114.1
10,201512020HOU,"8:00 PM, December 2, 2015",2016,"Toyota Center, Houston, Texas",New Orleans Pelicans,Houston Rockets,"17,339",102.7,Brian Forte, Kevin Scott, Gary Zielinski,29,21,32,19,0,101,98.3,105.2,17,31,36,24,0,108,105.2,98.3
11,201512020LAC,"10:30 PM, December 2, 2015",2016,"STAPLES Center, Los Angeles, California",Indiana Pacers,Los Angeles Clippers,"19,060",96.7,Mike Callahan, Sean Corbin, Tyler Ford,29,18,25,31,0,103,106.5,94.1,29,21,19,22,0,91,94.1,106.5
