Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,1,Kobe Bryant,52:00,10,26,.385,2,3,.667,8,10,.800,3,7,10,7,2,0,0,5,30,+8,.493,.423,.115,.385,6.0,13.7,9.9,24.8,2.0,0.0,0.0,25.7,121,100
1,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,1,Shaquille O'Neal,51:00,12,25,.480,0,0,,11,15,.733,3,10,13,2,0,4,3,3,35,+10,.554,.480,.000,.600,6.1,20.0,13.1,7.8,0.0,5.4,8.7,29.8,112,99
2,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,1,Robert Horry,49:00,6,17,.353,2,7,.286,2,2,1.000,3,9,12,5,1,0,2,2,16,+8,.447,.412,.412,.118,6.4,18.7,12.6,16.6,1.0,0.0,10.1,17.8,102,101
3,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,1,Rick Fox,48:00,5,12,.417,1,1,1.000,2,2,1.000,6,8,14,7,1,0,4,2,13,+10,.505,.458,.083,.167,13.0,17.0,15.0,23.1,1.1,0.0,23.7,15.5,105,101
4,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,1,Derek Fisher,36:00,4,11,.364,1,4,.250,4,4,1.000,0,2,2,3,0,0,1,5,13,+8,.509,.409,.364,.364,0.0,5.7,2.9,13.3,0.0,0.0,7.3,16.8,111,106
5,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,0,Lindsey Hunter,10:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,3,3,+3,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,5.1,0.0,0.0,4.4,300,96
6,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,0,Brian Shaw,7:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-7,.000,.000,1.000,.000,0.0,14.6,7.4,0.0,0.0,0.0,0.0,6.3,0,103
7,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,0,Devean George,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,105
8,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,0,Stanislav Medvedenko,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.0,67,107
9,200206020SAC,"7:30 PM, June 2, 2002",2002,Los Angeles Lakers,Sacramento Kings,0,Samaki Walker,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.0,0,104
