Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201204010BOS,"3:30 PM, April 1, 2012",2012,"TD Garden, Boston, Massachusetts",Miami Heat,Boston Celtics,"18,624",89.7,Dick Bavetta, Joe Crawford, Scott Wall,19,25,12,16,0,72,80.2,101.4,29,20,31,11,0,91,101.4,80.2
1,201204010HOU,"7:00 PM, April 1, 2012",2012,"Toyota Center, Houston, Texas",Indiana Pacers,Houston Rockets,"18,197",84.2,Mike Callahan, Karl Lane, Leon Wood,27,17,19,30,11,104,111.8,109.7,23,19,31,20,9,102,109.7,111.8
2,201204010LAL,"9:30 PM, April 1, 2012",2012,"STAPLES Center, Los Angeles, California",Golden State Warriors,Los Angeles Lakers,"18,997",92.2,Tony Brown, Kevin Cutler, Monty McCutchen,26,28,22,36,0,112,121.5,130.2,27,30,32,31,0,120,130.2,121.5
3,201204010OKC,"1:00 PM, April 1, 2012",2012,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Chicago Bulls,Oklahoma City Thunder,"18,203",88.9,Derrick Collins, Rodney Mott, Eddie F. Rush,20,19,12,27,0,78,87.8,103.5,27,22,31,12,0,92,103.5,87.8
4,201204010ORL,"6:00 PM, April 1, 2012",2012,"Amway Center, Orlando, Florida",Denver Nuggets,Orlando Magic,"18,846",88.7,Tony Brothers, Kane Fitzgerald, Derek Richardson,27,21,28,28,0,104,117.3,113.9,19,23,32,27,0,101,113.9,117.3
5,201204010PHO,"9:00 PM, April 1, 2012",2012,"US Airways Center, Phoenix, Arizona",New Orleans Hornets,Phoenix Suns,"15,753",88.8,Dan Crawford, J.T. Orr, Leroy Richardson,21,20,17,17,0,75,84.5,103.6,26,24,25,17,0,92,103.6,84.5
6,201204010POR,"9:00 PM, April 1, 2012",2012,"Rose Garden Arena, Portland, Oregon",Minnesota Timberwolves,Portland Trail Blazers,"20,359",91.3,Bill Kennedy, Michael Smith, Scott Twardoski,27,23,30,26,0,106,116.1,130.4,27,30,31,31,0,119,130.4,116.1
7,201204010TOR,"6:00 PM, April 1, 2012",2012,"Air Canada Centre, Toronto, Canada",Washington Wizards,Toronto Raptors,"16,858",83.9,Mark Ayotte, Matt Boland, Zach Zarba,21,21,19,31,0,92,109.6,117.9,22,24,25,28,0,99,117.9,109.6
8,201204020CHI,"8:00 PM, April 2, 2012",2012,"United Center, Chicago, Illinois",Houston Rockets,Chicago Bulls,"21,936",88.3,Kevin Fehr, Ron Garretson, David Jones,26,14,31,28,0,99,112.1,105.3,22,29,19,23,0,93,105.3,112.1
9,201204020DAL,"8:30 PM, April 2, 2012",2012,"American Airlines Center, Dallas, Texas",Los Angeles Clippers,Dallas Mavericks,"20,479",85.1,Derrick Collins, Eli Roe, Greg Willard,25,22,25,22,0,94,110.4,88.1,17,16,21,21,0,75,88.1,110.4
