Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201811010ATL,"7:30 PM, November 1, 2018",2019,"State Farm Arena, Atlanta, Georgia",Sacramento Kings,Atlanta Hawks,"12,095",112.9,Mike Callahan,Jason Goldenberg,Josh Tiven,35,34,46,31,0,146,129.4,101.9,29,35,23,28,0,115,101.9,129.4
1,201811010BOS,"8:00 PM, November 1, 2018",2019,"TD Garden, Boston, Massachusetts",Milwaukee Bucks,Boston Celtics,"18,624",100.8,Mitchell Ervin,Mark Lindsay,Tom Washington,16,37,25,35,0,113,112.1,116.1,23,32,38,24,0,117,116.1,112.1
2,201811010CHO,"7:00 PM, November 1, 2018",2019,"Spectrum Center, Charlotte, North Carolina",Oklahoma City Thunder,Charlotte Hornets,"14,583",103.5,Matt Boland,Brett Nansel,Zach Zarba,24,20,29,38,0,111,107.2,103.3,22,26,29,30,0,107,103.3,107.2
3,201811010CLE,"7:00 PM, November 1, 2018",2019,"Quicken Loans Arena, Cleveland, Ohio",Denver Nuggets,Cleveland Cavaliers,"19,432",87.4,Pat Fraher,Jacyn Goble,Jason Phillips,15,35,33,27,0,110,125.8,104.1,27,15,24,25,0,91,104.1,125.8
4,201811010PHI,"7:00 PM, November 1, 2018",2019,"Wells Fargo Center, Philadelphia, Pennsylvania",Los Angeles Clippers,Philadelphia 76ers,"20,246",106.7,Brandon Adair,Courtney Kirkland,Scott Twardoski,30,27,29,27,0,113,105.9,114.3,34,38,18,32,0,122,114.3,105.9
5,201811010POR,"10:30 PM, November 1, 2018",2019,"Moda Center, Portland, Oregon",New Orleans Pelicans,Portland Trail Blazers,"18,921",104.5,Karl Lane,Eric Lewis,Leon Wood,31,34,34,20,0,119,113.9,126.3,35,35,32,30,0,132,126.3,113.9
6,201811020BRK,"7:30 PM, November 2, 2018",2019,"Barclays Center, Brooklyn, New York",Houston Rockets,Brooklyn Nets,"14,013",92.4,Brandon Adair,Tre Maddox,Ed Malloy,25,31,35,28,0,119,128.8,120.1,32,29,25,25,0,111,120.1,128.8
7,201811020CHI,"8:00 PM, November 2, 2018",2019,"United Center, Chicago, Illinois",Indiana Pacers,Chicago Bulls,"19,704",94.1,Pat Fraher,Kevin Scott,Scott Twardoski,22,38,27,20,0,107,113.7,111.5,37,21,22,25,0,105,111.5,113.7
8,201811020DAL,"8:30 PM, November 2, 2018",2019,"American Airlines Center, Dallas, Texas",New York Knicks,Dallas Mavericks,"20,008",96.4,Curtis Blair,Michael Smith,Josh Tiven,33,23,33,29,0,118,122.4,110.0,27,32,18,29,0,106,110.0,122.4
9,201811020GSW,"10:30 PM, November 2, 2018",2019,"Oracle Arena, Oakland, California",Minnesota Timberwolves,Golden State Warriors,"19,596",100.8,Brent Barnaky,Eric Dalen,Scott Foster,32,26,29,12,0,99,98.3,115.1,36,25,22,33,0,116,115.1,98.3
