Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,1,Ray Allen,44:15,6,14,.429,2,7,.286,0,0,,0,2,2,0,1,0,1,1,14,-9,.500,.500,.500,.000,0.0,5.4,2.6,0.0,1.2,0.0,6.7,15.3,97,117
1,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,1,Rajon Rondo,42:05,7,10,.700,1,1,1.000,12,14,.857,0,6,6,12,0,0,3,4,27,+1,.835,.750,.100,1.400,0.0,17.1,8.3,48.9,0.0,0.0,15.7,20.6,155,116
2,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,1,Paul Pierce,39:05,5,17,.294,1,6,.167,2,2,1.000,2,0,2,3,3,0,4,3,13,-14,.364,.324,.353,.118,5.8,0.0,3.0,12.3,4.1,0.0,18.3,25.3,74,112
3,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,1,Kevin Garnett,38:31,9,20,.450,0,0,,0,0,,2,8,10,4,2,3,2,3,18,-6,.450,.450,.000,.000,5.9,24.9,15.2,20.1,2.8,5.7,9.1,25.8,96,104
4,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,1,Kendrick Perkins,32:04,4,7,.571,0,0,,1,2,.500,5,6,11,0,0,2,2,3,9,-3,.571,.571,.000,.286,17.8,22.5,20.1,0.0,0.0,4.5,20.2,13.9,107,111
5,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,0,Tony Allen,13:43,2,2,1.000,0,0,,1,1,1.000,1,1,2,0,0,1,0,3,5,-7,1.025,1.000,.000,.500,8.3,8.7,8.5,0.0,0.0,5.3,0.0,8.0,211,113
6,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,0,Rasheed Wallace,13:06,1,5,.200,0,1,.000,0,0,,0,2,2,1,0,0,1,3,2,-1,.200,.200,.200,.000,0.0,18.3,8.9,11.3,0.0,0.0,16.7,20.7,46,115
7,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,0,Glen Davis,11:47,2,5,.400,0,0,,1,2,.500,2,2,4,0,0,0,3,5,5,-9,.425,.400,.000,.400,19.4,20.4,19.9,0.0,0.0,0.0,33.8,34.0,66,113
8,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,0,Michael Finley,3:27,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,+6,.000,.000,1.000,.000,0.0,69.6,33.9,0.0,0.0,0.0,0.0,13.1,0,103
9,201005010CLE,"8:00 PM, May 1, 2010",2010,Boston Celtics,Cleveland Cavaliers,0,Marquis Daniels,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121
10,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,1,LeBron James,43:12,12,24,.500,3,6,.500,8,11,.727,2,5,7,7,3,2,2,1,35,+7,.607,.563,.250,.458,5.6,13.2,9.5,31.5,3.7,3.4,6.5,33.7,129,98
11,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,1,Mo Williams,39:40,8,14,.571,0,3,.000,4,5,.800,0,5,5,6,1,0,1,3,20,+23,.617,.571,.214,.357,0.0,14.4,7.4,25.6,1.3,0.0,5.8,20.5,132,105
12,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,1,Antawn Jamison,36:51,2,6,.333,0,1,.000,3,6,.500,1,8,9,0,1,2,2,4,7,+11,.405,.333,.167,1.000,3.3,24.8,14.3,0.0,1.4,4.0,18.8,13.6,75,99
13,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,1,Anthony Parker,25:33,1,3,.333,0,1,.000,0,0,,0,5,5,1,2,0,0,0,2,0,.333,.333,.333,.000,0.0,22.4,11.5,5.2,4.2,0.0,0.0,5.5,88,97
14,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,1,Shaquille O'Neal,19:52,4,12,.333,0,0,,3,4,.750,3,1,4,0,0,0,1,5,11,+1,.400,.333,.000,.333,18.1,5.8,11.8,0.0,0.0,0.0,6.8,35.1,93,110
15,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,0,Delonte West,27:26,4,6,.667,0,0,,0,0,,0,1,1,2,0,0,3,1,8,-4,.667,.667,.000,.000,0.0,4.2,2.1,11.3,0.0,0.0,33.3,15.5,90,111
16,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,0,Anderson Varejao,21:44,1,4,.250,0,0,,2,2,1.000,4,2,6,1,1,1,0,1,4,+3,.410,.250,.000,.500,22.1,10.5,16.2,6.2,2.5,3.4,0.0,10.6,130,102
17,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,0,J.J. Hickson,11:52,5,7,.714,0,0,,1,3,.333,0,2,2,0,0,0,1,0,11,+5,.661,.714,.000,.429,0.0,19.3,9.9,0.0,0.0,0.0,10.7,37.1,108,106
18,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,0,Jamario Moon,8:41,1,1,1.000,1,1,1.000,0,0,,1,1,2,1,0,0,0,0,3,-5,1.500,1.500,1.000,.000,13.8,13.2,13.5,17.0,0.0,0.0,0.0,5.4,256,108
19,201005010CLE,"8:00 PM, May 1, 2010",2010,Cleveland Cavaliers,Boston Celtics,0,Zydrunas Ilgauskas,5:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,112
20,201005020ATL,"1:00 PM, May 2, 2010",2010,Milwaukee Bucks,Atlanta Hawks,1,John Salmons,43:38,5,18,.278,1,5,.200,0,0,,1,2,3,3,0,0,1,2,11,-22,.306,.306,.278,.000,2.2,5.6,3.7,14.7,0.0,0.0,5.3,21.0,70,127
21,201005020ATL,"1:00 PM, May 2, 2010",2010,Milwaukee Bucks,Atlanta Hawks,1,Brandon Jennings,41:22,6,18,.333,1,4,.250,2,4,.500,0,2,2,5,1,0,0,2,15,-17,.380,.361,.222,.222,0.0,6.0,2.6,27.6,1.5,0.0,0.0,23.1,90,124
22,201005020ATL,"1:00 PM, May 2, 2010",2010,Milwaukee Bucks,Atlanta Hawks,1,Kurt Thomas,26:12,3,7,.429,0,0,,0,0,,0,5,5,2,1,0,1,4,6,-17,.429,.429,.000,.000,0.0,23.5,10.3,16.3,2.3,0.0,12.5,14.8,83,113
