Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200301010ATL,"2:00 PM, January 1, 2003",2003,"Philips Arena, Atlanta, Georgia",Miami Heat,Atlanta Hawks,"8,414",90.8,Pat Fraher, David Jones, Greg Willard,22,33,28,24,0,107,117.8,80.4,25,17,18,13,0,73,80.4,117.8
1,200301010NYK,"7:00 PM, January 1, 2003",2003,"Madison Square Garden (IV), New York, New York",Toronto Raptors,New York Knicks,"18,540",86.3,Tony Brothers, Bennett Salvatore, Leon Wood,23,14,25,13,0,75,86.9,110.1,22,28,22,23,0,95,110.1,86.9
2,200301020CHI,"7:30 PM, January 2, 2003",2003,"United Center, Chicago, Illinois",Washington Wizards,Chicago Bulls,"23,049",95.3,Joe Crawford, Ronnie Nunn, Violet Palmer,32,23,27,25,0,107,112.3,86.0,20,17,19,26,0,82,86.0,112.3
3,200301020DAL,"8:30 PM, January 2, 2003",2003,"American Airlines Center, Dallas, Texas",Los Angeles Clippers,Dallas Mavericks,"19,884",99.0,Dick Bavetta, Anthony Jordan, Ron Olesiak,12,19,28,33,0,92,92.9,103.0,23,24,31,24,0,102,103.0,92.9
4,200301020PHO,"10:00 PM, January 2, 2003",2003,"America West Arena, Phoenix, Arizona",Philadelphia 76ers,Phoenix Suns,"17,557",86.8,Jim Clark, Hue Hollins, Rodney Mott,16,27,20,15,0,78,89.8,110.6,23,19,31,23,0,96,110.6,89.8
5,200301030BOS,"8:00 PM, January 3, 2003",2003,"FleetCenter, Boston, Massachusetts",Portland Trail Blazers,Boston Celtics,"18,624",89.7,Joe DeRosa, Kevin Fehr, Michael Smith,36,24,23,25,0,108,120.4,114.9,25,22,30,26,0,103,114.9,120.4
6,200301030MEM,"8:00 PM, January 3, 2003",2003,"Pyramid Arena, Memphis, Tennessee",Los Angeles Clippers,Memphis Grizzlies,"14,789",94.0,Tim Donaghy, Courtney Kirkland, Ken Mauer,19,27,40,25,0,111,118.1,123.4,33,38,19,26,0,116,123.4,118.1
7,200301030MIA,"8:00 PM, January 3, 2003",2003,"AmericanAirlines Arena, Miami, Florida",New Jersey Nets,Miami Heat,"14,624",91.1,James Capers, Phil Robinson, Bennett Salvatore,28,26,24,22,0,100,109.8,87.8,12,27,21,20,0,80,87.8,109.8
8,200301030MIL,"8:30 PM, January 3, 2003",2003,"Bradley Center, Milwaukee, Wisconsin",Utah Jazz,Milwaukee Bucks,"13,803",91.8,Sean Corbin, Bob Delaney, Scott Wall,23,32,41,22,0,118,128.5,125.3,23,28,27,37,0,115,125.3,128.5
9,200301030NOH,"8:30 PM, January 3, 2003",2003,"New Orleans Arena, New Orleans, Louisiana",Orlando Magic,New Orleans Hornets,"15,270",89.8,Tony Brown, Joe Forte, Jess Kersey,27,15,23,24,0,89,99.1,111.3,19,27,25,29,0,100,111.3,99.1
10,200301030NYK,"8:00 PM, January 3, 2003",2003,"Madison Square Garden (IV), New York, New York",Indiana Pacers,New York Knicks,"19,763",95.2,Scott Foster, Pat Fraher, Greg Willard,29,29,21,17,0,96,100.9,103.0,22,19,27,30,0,98,103.0,100.9
11,200301030SAS,"8:30 PM, January 3, 2003",2003,"SBC Center, San Antonio, Texas",Golden State Warriors,San Antonio Spurs,"18,797",88.4,Dick Bavetta, Anthony Jordan, Ron Olesiak,20,24,26,25,0,95,107.4,110.8,27,19,21,31,0,98,110.8,107.4
12,200301030SEA,"10:30 PM, January 3, 2003",2003,"KeyArena at Seattle Center, Seattle, Washington",Denver Nuggets,Seattle SuperSonics,"15,802",78.9,Gary Benson, Derek Richardson, Derrick Stafford,20,16,26,32,0,94,119.2,104.0,28,15,24,15,0,82,104.0,119.2
13,200301030TOR,"7:00 PM, January 3, 2003",2003,"Air Canada Centre, Toronto, Canada",Cleveland Cavaliers,Toronto Raptors,"17,667",92.1,Bennie Adams, Mike Callahan, Monty McCutchen,26,21,15,19,0,81,88.0,86.9,24,21,16,19,0,80,86.9,88.0
14,200301040ATL,"7:00 PM, January 4, 2003",2003,"Philips Arena, Atlanta, Georgia",Detroit Pistons,Atlanta Hawks,"10,286",86.9,James Capers, Phil Robinson, Bennett Salvatore,27,15,24,24,0,90,103.6,99.0,26,16,20,24,0,86,99.0,103.6
