Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201304010ATL,"7:30 PM, April 1, 2013",2013,"Philips Arena, Atlanta, Georgia",Cleveland Cavaliers,Atlanta Hawks,"13,026",91.7,Brent Barnaky, John Goble, Ken Mauer,19,25,24,26,0,94,102.5,111.2,25,27,27,23,0,102,111.2,102.5
1,201304010HOU,"8:00 PM, April 1, 2013",2013,"Toyota Center, Houston, Texas",Orlando Magic,Houston Rockets,"16,273",94.0,Dan Crawford, Tre Maddox, Scott Wall,14,29,31,29,0,103,109.6,118.1,32,33,25,21,0,111,118.1,109.6
2,201304010LAC,"10:30 PM, April 1, 2013",2013,"STAPLES Center, Los Angeles, California",Indiana Pacers,Los Angeles Clippers,"19,384",87.7,Violet Palmer, Derrick Stafford, Zach Zarba,29,22,30,28,0,109,124.4,120.9,21,22,22,41,0,106,120.9,124.4
3,201304010MEM,"8:00 PM, April 1, 2013",2013,"FedEx Forum, Memphis, Tennessee",San Antonio Spurs,Memphis Grizzlies,"16,642",87.7,James Capers, Kevin Cutler, Eric Lewis,21,23,24,22,0,90,102.6,104.9,21,16,25,30,0,92,104.9,102.6
4,201304010MIL,"8:00 PM, April 1, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Charlotte Bobcats,Milwaukee Bucks,"15,315",99.6,Bill Kennedy, Kevin Scott, Gary Zielinski,25,35,24,18,0,102,102.5,131.6,29,40,31,31,0,131,131.6,102.5
5,201304010MIN,"8:00 PM, April 1, 2013",2013,"Target Center, Minneapolis, Minnesota",Boston Celtics,Minnesota Timberwolves,"14,546",95.7,David Jones, Courtney Kirkland, Olandis Poole,25,27,26,22,0,100,104.5,114.9,27,30,27,26,0,110,114.9,104.5
6,201304010TOR,"7:00 PM, April 1, 2013",2013,"Air Canada Centre, Toronto, Canada",Detroit Pistons,Toronto Raptors,"17,115",85.4,Mark Ayotte, Scott Foster, J.T. Orr,25,29,21,33,0,108,126.5,114.8,24,31,24,19,0,98,114.8,126.5
7,201304010UTA,"9:00 PM, April 1, 2013",2013,"EnergySolutions Arena, Salt Lake City, Utah",Portland Trail Blazers,Utah Jazz,"18,336",85.7,Dick Bavetta, David Guthrie, Bennett Salvatore,19,30,25,28,0,102,119.0,130.7,29,27,31,25,0,112,130.7,119.0
8,201304020LAL,"10:30 PM, April 2, 2013",2013,"STAPLES Center, Los Angeles, California",Dallas Mavericks,Los Angeles Lakers,"18,997",90.6,Curtis Blair, Derrick Collins, Ron Garretson,21,19,21,20,0,81,89.4,111.5,24,31,17,29,0,101,111.5,89.4
9,201304020MIA,"8:00 PM, April 2, 2013",2013,"AmericanAirlines Arena, Miami, Florida",New York Knicks,Miami Heat,"20,300",82.9,Bennie Adams, Mike Callahan, Leroy Richardson,27,23,28,24,0,102,123.1,108.6,25,33,18,14,0,90,108.6,123.1
10,201304020WAS,"7:00 PM, April 2, 2013",2013,"Verizon Center, Washington, District of Columbia",Chicago Bulls,Washington Wizards,"17,319",88.3,Sean Corbin, Joe Crawford, Karl Lane,24,25,20,17,0,86,97.4,102.0,18,24,28,20,0,90,102.0,97.4
11,201304030ATL,"7:00 PM, April 3, 2013",2013,"Philips Arena, Atlanta, Georgia",New York Knicks,Atlanta Hawks,"17,404",82.9,Tony Brown, Scott Foster, Eli Roe,23,24,21,27,0,95,114.7,99.0,18,22,28,14,0,82,99.0,114.7
12,201304030BOS,"7:30 PM, April 3, 2013",2013,"TD Garden, Boston, Massachusetts",Detroit Pistons,Boston Celtics,"18,624",90.6,Brent Barnaky, Marc Davis, Kane Fitzgerald,30,14,23,26,0,93,102.6,108.1,25,29,20,24,0,98,108.1,102.6
13,201304030CHA,"7:00 PM, April 3, 2013",2013,"Time Warner Cable Arena, Charlotte, North Carolina",Philadelphia 76ers,Charlotte Bobcats,"13,097",91.0,Bennie Adams, Karl Lane, Tom Washington,27,18,16,22,0,83,91.2,96.7,19,21,24,24,0,88,96.7,91.2
14,201304030CLE,"7:00 PM, April 3, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Brooklyn Nets,Cleveland Cavaliers,"14,863",94.2,James Capers, Eric Dalen, Jason Phillips,28,38,29,18,0,113,119.9,100.8,20,16,32,27,0,95,100.8,119.9
15,201304030GSW,"10:30 PM, April 3, 2013",2013,"Oracle Arena, Oakland, California",New Orleans Hornets,Golden State Warriors,"19,596",90.6,Dick Bavetta, David Guthrie, Ed Malloy,28,14,28,18,0,88,97.1,108.1,19,32,23,24,0,98,108.1,97.1
16,201304030LAC,"10:30 PM, April 3, 2013",2013,"STAPLES Center, Los Angeles, California",Phoenix Suns,Los Angeles Clippers,"19,137",92.4,Brian Forte, Bill Kennedy, Derek Richardson,19,31,20,31,0,101,109.3,136.4,29,28,38,31,0,126,136.4,109.3
