Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201210300CLE,"7:00 PM, October 30, 2012",2013,"Quicken Loans Arena, Cleveland, Ohio",Washington Wizards,Cleveland Cavaliers,"20,562",87.9,Tony Brothers, Michael Smith, Haywoode Workman,24,15,23,22,0,84,95.5,106.9,31,19,24,20,0,94,106.9,95.5
1,201210300LAL,"10:30 PM, October 30, 2012",2013,"STAPLES Center, Los Angeles, California",Dallas Mavericks,Los Angeles Lakers,"18,997",91.1,Eric Dalen, Scott Foster, Gary Zielinski,25,23,26,25,0,99,108.7,99.9,29,17,20,25,0,91,99.9,108.7
2,201210300MIA,"8:00 PM, October 30, 2012",2013,"AmericanAirlines Arena, Miami, Florida",Boston Celtics,Miami Heat,"20,296",94.5,Kane Fitzgerald, Monty McCutchen, Sean Wright,25,29,22,31,0,107,113.2,127.0,31,31,31,27,0,120,127.0,113.2
3,201210310CHI,"8:00 PM, October 31, 2012",2013,"United Center, Chicago, Illinois",Sacramento Kings,Chicago Bulls,"21,313",94.9,Brian Forte, David Jones, Violet Palmer,23,17,23,24,0,87,91.6,98.0,25,19,25,24,0,93,98.0,91.6
4,201210310DET,"7:30 PM, October 31, 2012",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",Houston Rockets,Detroit Pistons,"16,646",94.6,Sean Corbin, Ron Garretson, Courtney Kirkland,27,28,17,33,0,105,111.0,101.5,22,36,23,15,0,96,101.5,111.0
5,201210310LAC,"10:30 PM, October 31, 2012",2013,"STAPLES Center, Los Angeles, California",Memphis Grizzlies,Los Angeles Clippers,"19,060",97.4,Eric Dalen, Scott Foster, Gary Zielinski,24,29,24,15,0,92,94.5,103.7,26,23,24,28,0,101,103.7,94.5
6,201210310NOH,"8:00 PM, October 31, 2012",2013,"New Orleans Arena, New Orleans, Louisiana",San Antonio Spurs,New Orleans Hornets,"15,358",93.5,James Capers, Pat Fraher, John Goble,28,15,28,28,0,99,105.8,101.6,31,19,21,24,0,95,101.6,105.8
7,201210310PHI,"7:00 PM, October 31, 2012",2013,"Wells Fargo Center, Philadelphia, Pennsylvania",Denver Nuggets,Philadelphia 76ers,"19,101",92.9,Tony Brown, Eric Lewis, Bennett Salvatore,22,16,14,23,0,75,80.8,90.4,25,21,19,19,0,84,90.4,80.8
8,201210310PHO,"10:00 PM, October 31, 2012",2013,"US Airways Center, Phoenix, Arizona",Golden State Warriors,Phoenix Suns,"15,678",93.8,Bennie Adams, Mike Callahan, Kevin Cutler,25,23,17,22,0,87,92.8,90.6,21,21,25,18,0,85,90.6,92.8
9,201210310POR,"10:30 PM, October 31, 2012",2013,"Rose Garden Arena, Portland, Oregon",Los Angeles Lakers,Portland Trail Blazers,"20,401",93.8,Bill Kennedy, Tre Maddox, Leon Wood,26,31,19,30,0,106,113.1,123.7,30,32,30,24,0,116,123.7,113.1
10,201210310TOR,"7:00 PM, October 31, 2012",2013,"Air Canada Centre, Toronto, Canada",Indiana Pacers,Toronto Raptors,"19,800",91.1,David Guthrie, Mark Lindsay, Bill Spooner,27,21,15,27,0,90,98.8,96.6,25,23,23,17,0,88,96.6,98.8
11,201210310UTA,"9:00 PM, October 31, 2012",2013,"EnergySolutions Arena, Salt Lake City, Utah",Dallas Mavericks,Utah Jazz,"17,634",100.5,Ken Mauer, Rodney Mott, Olandis Poole,26,37,13,18,0,94,93.6,112.5,25,30,37,21,0,113,112.5,93.6
