Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,1,Andrei Kirilenko,40:00,3,10,.300,0,0,,3,4,.750,5,4,9,8,1,6,3,1,9,+18,.383,.300,.000,.400,13.0,10.2,11.6,25.7,1.1,13.3,20.3,14.2,101,86
1,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,1,Carlos Boozer,36:20,12,21,.571,0,0,,8,9,.889,3,12,15,1,0,0,2,4,32,+10,.641,.571,.000,.429,8.6,33.7,21.3,5.3,0.0,0.0,7.4,28.5,131,94
2,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,1,Deron Williams,31:45,8,15,.533,3,4,.750,5,6,.833,0,4,4,8,0,0,3,3,24,+24,.680,.633,.267,.400,0.0,12.9,6.5,41.8,0.0,0.0,14.5,25.0,131,98
3,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,1,Ronnie Brewer,27:46,8,14,.571,0,0,,2,2,1.000,1,1,2,2,4,0,1,3,18,+8,.605,.571,.000,.143,3.8,3.7,3.7,12.7,6.6,0.0,6.3,22.0,125,85
4,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,1,Mehmet Okur,15:45,0,3,.000,0,1,.000,0,0,,1,2,3,1,0,0,3,3,0,0,.000,.000,.333,.000,6.6,13.0,9.8,7.4,0.0,0.0,50.0,14.6,20,97
5,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Paul Millsap,28:21,6,10,.600,0,0,,4,6,.667,3,7,10,0,1,1,1,2,16,+20,.633,.600,.000,.600,11.0,25.2,18.2,0.0,1.6,3.1,7.3,18.5,129,90
6,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Gordan Giricek,18:25,3,8,.375,2,4,.500,0,0,,1,3,4,0,0,0,0,3,8,+17,.500,.500,.500,.000,5.7,16.6,11.2,0.0,0.0,0.0,0.0,16.7,117,96
7,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Jason Hart,16:15,1,6,.167,0,1,.000,3,3,1.000,0,1,1,1,1,0,4,4,5,-3,.342,.167,.167,.500,0.0,6.3,3.2,7.8,2.8,0.0,35.3,26.8,54,92
8,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,C.J. Miles,12:58,0,2,.000,0,1,.000,4,4,1.000,1,6,7,3,1,0,0,2,4,+14,.532,.000,.500,2.000,8.0,47.3,27.9,27.1,3.5,0.0,0.0,11.1,155,83
9,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Matt Harpring,7:44,0,0,,0,0,,1,2,.500,1,0,1,0,1,0,2,1,1,-1,.568,,,,13.5,0.0,6.7,0.0,5.9,0.0,69.4,14.3,49,87
10,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Ronnie Price,3:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0,100
11,200710300GSW,"10:30 PM, October 30, 2007",2008,Utah Jazz,Golden State Warriors,0,Jarron Collins,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,100
12,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,1,Baron Davis,36:25,7,15,.467,0,4,.000,11,16,.688,0,4,4,10,5,2,4,5,25,-3,.567,.467,.267,1.067,0.0,11.5,5.7,57.9,6.3,3.3,15.4,30.2,110,101
13,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,1,Monta Ellis,33:20,5,14,.357,0,2,.000,7,10,.700,0,2,2,3,1,1,1,0,17,-14,.462,.357,.143,.714,0.0,6.3,3.1,17.4,1.4,1.8,5.2,24.6,96,115
14,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,1,Kelenna Azubuike,30:31,4,7,.571,1,3,.333,2,2,1.000,0,2,2,0,0,1,2,2,11,-14,.698,.643,.429,.286,0.0,6.8,3.4,0.0,0.0,2.0,20.2,13.7,104,117
15,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,1,Mickael Pietrus,27:46,6,8,.750,3,5,.600,2,4,.500,0,5,5,0,1,1,1,5,17,-8,.871,.938,.625,.500,0.0,18.8,9.3,0.0,1.6,2.2,9.3,16.4,140,109
16,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,1,Andris Biedrins,26:50,1,4,.250,0,0,,2,2,1.000,3,6,9,1,1,2,5,6,4,-9,.410,.250,.000,.500,11.4,23.3,17.3,5.9,1.7,4.5,50.6,15.5,60,106
17,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Al Harrington,30:20,4,10,.400,0,2,.000,2,4,.500,2,4,6,2,0,1,2,4,10,-23,.425,.400,.200,.400,6.7,13.8,10.2,12.3,0.0,2.0,14.5,19.1,84,115
18,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Troy Hudson,15:47,1,6,.167,0,0,,0,0,,0,1,1,0,0,0,2,1,2,-4,.167,.167,.000,.000,0.0,6.6,3.3,0.0,0.0,0.0,25.0,21.4,25,118
19,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Matt Barnes,15:29,1,7,.143,0,3,.000,0,0,,2,2,4,1,0,1,2,2,2,-11,.143,.143,.429,.000,13.2,13.5,13.3,10.7,0.0,3.9,22.2,24.5,42,113
20,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Marco Belinelli,12:01,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,0,1,0,6,-11,.750,.750,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.6,101,121
21,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Austin Croshere,6:47,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,-4,.000,.000,1.000,.000,0.0,30.8,15.2,22.1,0.0,0.0,0.0,6.2,45,110
22,200710300GSW,"10:30 PM, October 30, 2007",2008,Golden State Warriors,Utah Jazz,0,Patrick O'Bryant,4:44,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,2,2,-4,1.000,1.000,.000,.000,0.0,44.1,21.8,46.4,0.0,0.0,0.0,8.9,204,104
23,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,1,Yao Ming,40:32,9,16,.563,0,0,,7,8,.875,4,8,12,3,1,3,4,5,25,+5,.640,.563,.000,.500,12.5,19.7,16.5,15.2,1.3,5.2,17.0,26.4,118,97
24,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,1,Tracy McGrady,40:04,10,20,.500,0,4,.000,10,12,.833,0,6,6,4,0,0,3,4,30,-4,.593,.500,.200,.600,0.0,15.0,8.4,21.8,0.0,0.0,10.6,32.1,118,105
25,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,1,Shane Battier,37:10,4,11,.364,2,6,.333,1,2,.500,3,2,5,0,2,1,1,6,11,+6,.463,.455,.545,.182,10.2,5.4,7.5,0.0,2.8,1.9,7.8,15.7,100,100
26,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,1,Rafer Alston,28:50,1,6,.167,1,5,.200,2,2,1.000,0,7,7,8,1,0,4,1,5,-3,.363,.250,.833,.333,0.0,24.3,13.6,41.2,1.8,0.0,36.8,17.1,80,99
27,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,1,Chuck Hayes,26:07,2,2,1.000,0,0,,0,1,.000,2,6,8,0,0,0,0,3,4,+5,.820,1.000,.000,.500,9.7,23.0,17.1,0.0,0.0,0.0,0.0,4.2,164,102
28,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,0,Mike James,26:03,5,10,.500,3,5,.600,0,4,.000,1,1,2,2,3,0,3,2,13,-3,.553,.650,.500,.400,4.8,3.8,4.3,14.9,5.9,0.0,20.3,25.7,88,97
29,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,0,Bonzi Wells,18:56,3,7,.429,0,1,.000,1,2,.500,2,4,6,2,3,1,2,3,7,+2,.444,.429,.143,.286,13.3,21.1,17.7,19.2,8.2,3.7,20.2,23.7,89,84
30,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,0,Luis Scola,8:57,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,3,0,-3,,,,,0.0,33.5,18.7,0.0,0.0,0.0,100.0,5.1,0,97
31,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,0,Luther Head,6:43,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,1,0,+7,.000,.000,.500,.000,0.0,0.0,0.0,63.1,0.0,0.0,0.0,13.5,76,109
32,200710300LAL,"10:30 PM, October 30, 2007",2008,Houston Rockets,Los Angeles Lakers,0,Dikembe Mutombo,6:38,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-2,,,,,0.0,0.0,0.0,21.3,0.0,0.0,,0.0,218,107
33,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,1,Kobe Bryant,42:40,13,32,.406,1,3,.333,18,27,.667,0,8,8,4,4,1,5,4,45,+3,.513,.422,.094,.844,0.0,23.7,10.5,25.9,4.8,2.2,10.2,51.0,99,96
34,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,1,Luke Walton,39:08,3,8,.375,0,1,.000,2,4,.500,1,4,5,4,1,0,1,2,8,+4,.410,.375,.125,.500,2.6,12.9,7.1,17.3,1.3,0.0,9.3,12.2,93,108
35,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,1,Derek Fisher,34:03,6,9,.667,1,3,.333,4,4,1.000,0,1,1,2,4,0,1,0,17,+8,.790,.722,.333,.444,0.0,3.7,1.6,12.0,6.1,0.0,8.5,15.4,147,101
36,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,1,Kwame Brown,27:50,2,3,.667,0,0,,0,4,.000,4,4,8,1,1,0,1,3,4,+1,.420,.667,.000,1.333,14.4,18.2,16.0,6.0,1.9,0.0,17.4,9.2,94,105
37,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,1,Ronny Turiaf,24:23,3,5,.600,0,0,,2,3,.667,0,5,5,1,1,1,2,5,8,+4,.633,.600,.000,.600,0.0,25.9,11.4,7.5,2.1,3.8,24.0,15.2,96,100
38,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Jordan Farmar,20:29,2,5,.400,0,0,,0,0,,0,1,1,1,0,0,1,2,4,-5,.400,.400,.000,.000,0.0,6.2,2.7,8.6,0.0,0.0,16.7,13.0,72,113
39,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Andrew Bynum,19:27,2,6,.333,0,0,,0,0,,2,2,4,2,3,1,0,3,4,-4,.333,.333,.000,.000,10.3,13.0,11.5,18.2,8.0,4.7,0.0,13.7,95,91
40,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Maurice Evans,14:12,0,3,.000,0,1,.000,0,0,,2,0,2,2,1,0,0,2,0,-11,.000,.000,.333,.000,14.1,0.0,7.9,21.1,3.6,0.0,0.0,9.4,64,107
41,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Brian Cook,8:45,0,2,.000,0,0,,0,0,,0,1,1,1,1,0,1,0,0,-10,.000,.000,.000,.000,0.0,14.4,6.4,17.1,5.9,0.0,33.3,15.3,16,98
42,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Chris Mihm,8:27,1,3,.333,0,0,,1,3,.333,2,0,2,0,0,0,0,1,3,-4,.347,.333,.000,1.000,23.7,0.0,13.2,0.0,0.0,0.0,0.0,22.8,93,115
43,200710300LAL,"10:30 PM, October 30, 2007",2008,Los Angeles Lakers,Houston Rockets,0,Coby Karl,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116
44,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,1,Martell Webster,39:25,9,15,.600,3,6,.500,0,0,,1,2,3,1,0,1,0,2,21,-8,.700,.700,.400,.000,3.4,5.5,4.6,4.3,0.0,1.9,0.0,18.0,146,118
45,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,1,Brandon Roy,38:24,2,10,.200,1,2,.500,2,4,.500,2,3,5,6,0,0,4,2,7,-8,.298,.250,.200,.400,6.9,8.5,7.8,20.5,0.0,0.0,25.4,19.4,72,119
46,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,1,LaMarcus Aldridge,36:01,12,19,.632,0,0,,3,3,1.000,1,2,3,0,1,2,1,3,27,0,.664,.632,.000,.158,3.7,6.1,5.0,0.0,1.5,4.2,4.7,28.0,130,113
47,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,1,Joel Przybilla,31:22,4,5,.800,0,0,,5,6,.833,1,9,10,1,0,1,2,3,13,-3,.851,.800,.000,1.200,4.3,31.3,19.1,4.7,0.0,2.4,20.7,14.5,140,110
48,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,1,Jarrett Jack,27:44,2,6,.333,1,1,1.000,0,0,,1,2,3,1,0,0,2,1,5,+3,.417,.417,.167,.000,4.8,7.9,6.5,4.9,0.0,0.0,25.0,13.6,76,119
49,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,0,Steve Blake,25:06,4,7,.571,1,3,.333,0,0,,0,6,6,4,0,0,3,4,9,-10,.643,.643,.429,.000,0.0,26.1,14.3,24.4,0.0,0.0,30.0,18.8,101,113
50,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,0,Travis Outlaw,19:49,4,10,.400,0,0,,3,4,.750,0,5,5,2,0,0,2,2,11,-3,.468,.400,.000,.400,0.0,27.5,15.1,16.5,0.0,0.0,14.5,32.8,90,113
51,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,0,Channing Frye,9:24,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-11,.000,.000,.000,.000,14.2,11.6,12.8,0.0,0.0,0.0,0.0,15.1,27,117
52,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,0,James Jones,7:06,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,1,0,2,-4,1.000,1.000,.000,.000,18.8,30.7,25.4,0.0,0.0,0.0,50.0,13.3,105,113
53,200710300SAS,"8:00 PM, October 30, 2007",2008,Portland Trail Blazers,San Antonio Spurs,0,Sergio Rodriguez,5:39,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,-1,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,25.1,64,122
54,200710300SAS,"8:00 PM, October 30, 2007",2008,San Antonio Spurs,Portland Trail Blazers,1,Tim Duncan,35:49,10,15,.667,0,0,,4,7,.571,6,7,13,3,0,1,0,2,24,+5,.664,.667,.000,.467,18.3,26.1,21.8,14.6,0.0,2.1,0.0,22.8,149,107
55,200710300SAS,"8:00 PM, October 30, 2007",2008,San Antonio Spurs,Portland Trail Blazers,1,Tony Parker,35:36,7,14,.500,0,1,.000,5,6,.833,0,5,5,2,1,0,3,1,19,+1,.571,.500,.071,.429,0.0,18.7,8.4,8.5,1.5,0.0,15.3,24.9,103,107
56,200710300SAS,"8:00 PM, October 30, 2007",2008,San Antonio Spurs,Portland Trail Blazers,1,Bruce Bowen,26:42,0,5,.000,0,3,.000,0,0,,0,1,1,3,0,1,0,2,0,+7,.000,.000,.600,.000,0.0,5.0,2.2,13.2,0.0,2.8,0.0,8.4,37,110
57,200710300SAS,"8:00 PM, October 30, 2007",2008,San Antonio Spurs,Portland Trail Blazers,1,Michael Finley,22:58,4,11,.364,1,5,.200,0,0,,0,1,1,3,0,0,0,0,9,+5,.409,.409,.455,.000,0.0,5.8,2.6,19.2,0.0,0.0,0.0,21.6,100,113
58,200710300SAS,"8:00 PM, October 30, 2007",2008,San Antonio Spurs,Portland Trail Blazers,1,Fabricio Oberto,18:55,3,4,.750,0,0,,0,0,,1,3,4,0,0,1,1,6,6,+6,.750,.750,.000,.000,5.8,21.1,12.7,0.0,0.0,3.9,20.0,11.9,119,106
