Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201803010CLE,"8:00 PM, March 1, 2018",2018,"Quicken Loans Arena, Cleveland, Ohio",Philadelphia 76ers,Cleveland Cavaliers,"20,562",94.4,Eric Lewis, Ed Malloy, J.T. Orr,32,27,18,31,0,108,114.4,102.8,29,27,15,26,0,97,102.8,114.4
1,201803010MIA,"7:30 PM, March 1, 2018",2018,"AmericanAirlines Arena, Miami, Florida",Los Angeles Lakers,Miami Heat,"19,600",95.8,Tony Brown, David Guthrie, Aaron Smith,33,40,31,27,0,131,136.7,117.9,36,26,32,19,0,113,117.9,136.7
2,201803010POR,"10:30 PM, March 1, 2018",2018,"Moda Center, Portland, Oregon",Minnesota Timberwolves,Portland Trail Blazers,"19,533",99.3,Nick Buchert, Karl Lane, Derrick Stafford,24,25,29,21,0,99,99.7,108.8,19,25,31,33,0,108,108.8,99.7
3,201803010SAC,"10:00 PM, March 1, 2018",2018,"Golden 1 Center, Sacramento, California",Brooklyn Nets,Sacramento Kings,"17,583",94.6,Mark Ayotte, Bill Kennedy, Derek Richardson,31,20,28,21,11,111,106.2,111.0,22,31,20,27,16,116,111.0,106.2
4,201803020ATL,"7:30 PM, March 2, 2018",2018,"Philips Arena, Atlanta, Georgia",Golden State Warriors,Atlanta Hawks,"16,728",106.1,Courtney Kirkland, Brett Nansel, Sean Wright,33,29,28,24,0,114,107.5,102.7,31,19,34,25,0,109,102.7,107.5
5,201803020CHI,"8:00 PM, March 2, 2018",2018,"United Center, Chicago, Illinois",Dallas Mavericks,Chicago Bulls,"21,017",96.2,Marc Davis, Lauren Holtkamp, Michael Smith,32,17,36,15,0,100,104.0,112.3,24,23,31,30,0,108,112.3,104.0
6,201803020LAC,"10:30 PM, March 2, 2018",2018,"STAPLES Center, Los Angeles, California",New York Knicks,Los Angeles Clippers,"17,190",97.6,Karl Lane, Mark Lindsay, Bill Spooner,25,35,18,27,0,105,107.5,131.1,32,25,35,36,0,128,131.1,107.5
7,201803020MEM,"8:00 PM, March 2, 2018",2018,"FedEx Forum, Memphis, Tennessee",Denver Nuggets,Memphis Grizzlies,"16,421",97.9,Tony Brothers, Kevin Cutler, Marat Kogut,35,28,28,17,0,108,110.3,104.2,29,25,26,22,0,102,104.2,110.3
8,201803020MIL,"8:00 PM, March 2, 2018",2018,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Indiana Pacers,Milwaukee Bucks,"17,217",93.6,Bennie Adams, James Capers, Justin Van Duyne,18,27,33,25,0,103,110.0,102.5,21,25,21,29,0,96,102.5,110.0
9,201803020ORL,"7:00 PM, March 2, 2018",2018,"Amway Center, Orlando, Florida",Detroit Pistons,Orlando Magic,"17,223",91.7,Mitchell Ervin, Brian Forte, David Guthrie,29,23,30,22,2,106,104.7,113.6,31,22,29,22,11,115,113.6,104.7
