Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200210290LAL,"10:30 PM, October 29, 2002",2003,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Lakers,"18,997",96.8,Joe Crawford, Jason Phillips, Derrick Stafford,24,17,24,22,0,87,89.9,84.7,18,23,21,20,0,82,84.7,89.9
1,200210290ORL,"7:30 PM, October 29, 2002",2003,"TD Waterhouse Centre, Orlando, Florida",Philadelphia 76ers,Orlando Magic,"15,225",96.7,James Capers, Bernie Fryer, Leon Wood,30,21,22,15,0,88,91.0,98.2,29,22,23,21,0,95,98.2,91.0
2,200210290SAC,"10:00 PM, October 29, 2002",2003,"ARCO Arena (II), Sacramento, California",Cleveland Cavaliers,Sacramento Kings,"17,317",91.4,Bennie Adams, Ron Garretson, Monty McCutchen,14,18,10,25,0,67,73.3,102.9,19,25,22,28,0,94,102.9,73.3
3,200210300BOS,"7:00 PM, October 30, 2002",2003,"FleetCenter, Boston, Massachusetts",Chicago Bulls,Boston Celtics,"18,624",93.5,Tony Brown, Joe Forte, Ken Mauer,26,19,35,19,0,99,105.9,102.7,32,19,33,12,0,96,102.7,105.9
4,200210300DET,"8:00 PM, October 30, 2002",2003,"The Palace of Auburn Hills, Auburn Hills, Michigan",New York Knicks,Detroit Pistons,"22,076",87.3,Michael Henderson, Don Vaden, Tom Washington,27,18,20,12,0,77,88.2,98.6,19,21,20,26,0,86,98.6,88.2
5,200210300GSW,"10:30 PM, October 30, 2002",2003,"The Arena in Oakland, Oakland, California",San Antonio Spurs,Golden State Warriors,"13,261",90.0,Ted Bernhardt, Tony Brothers, Derrick Collins,21,26,23,28,0,98,108.9,117.8,19,30,24,33,0,106,117.8,108.9
6,200210300IND,"7:00 PM, October 30, 2002",2003,"Conseco Fieldhouse, Indianapolis, Indiana",Houston Rockets,Indiana Pacers,"16,469",92.4,Mike Callahan, Pat Fraher, Greg Willard,22,21,19,20,0,82,88.7,98.5,24,20,27,20,0,91,98.5,88.7
7,200210300LAC,"10:30 PM, October 30, 2002",2003,"STAPLES Center, Los Angeles, California",Cleveland Cavaliers,Los Angeles Clippers,"16,822",88.6,Joe Crawford, Jason Phillips, Michael Smith,17,28,25,28,0,98,110.6,108.3,22,26,22,26,0,96,108.3,110.6
8,200210300MEM,"8:00 PM, October 30, 2002",2003,"Pyramid Arena, Memphis, Tennessee",Dallas Mavericks,Memphis Grizzlies,"16,638",103.5,James Capers, Bernie Fryer, Leon Wood,31,33,36,19,0,119,115.0,104.3,23,31,26,28,0,108,104.3,115.0
9,200210300MIA,"7:30 PM, October 30, 2002",2003,"AmericanAirlines Arena, Miami, Florida",Orlando Magic,Miami Heat,"16,500",84.3,Jim Clark, Phil Robinson, Bennett Salvatore,24,30,26,20,0,100,118.6,102.0,30,15,24,17,0,86,102.0,118.6
