Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,1,Tim Thomas,41:28,9,14,.643,6,8,.750,2,2,1.000,0,3,3,1,0,0,1,5,26,-11,.874,.857,.571,.143,0.0,7.7,4.1,4.5,0.0,0.0,6.3,18.8,153,133
1,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,1,Steve Nash,39:07,5,17,.294,1,6,.167,9,9,1.000,0,6,6,11,1,1,3,3,20,-9,.477,.324,.353,.529,0.0,16.4,8.8,45.2,1.4,1.7,12.5,30.1,106,126
2,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,1,Boris Diaw,38:52,6,14,.429,1,1,1.000,3,4,.750,4,5,9,1,1,2,3,4,16,-14,.508,.464,.071,.286,12.7,13.7,13.2,4.3,1.4,3.4,16.0,23.7,97,126
3,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,1,Shawn Marion,38:22,9,13,.692,1,3,.333,1,1,1.000,0,10,10,0,1,0,1,5,20,-13,.744,.731,.231,.077,0.0,27.8,14.9,0.0,1.4,0.0,6.9,18.5,130,122
4,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,1,Raja Bell,28:56,1,5,.200,1,4,.250,0,0,,2,0,2,3,0,0,0,4,3,0,.300,.300,.800,.000,8.5,0.0,4.0,14.5,0.0,0.0,0.0,8.5,106,136
5,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,0,Leandro Barbosa,29:14,5,12,.417,0,0,,4,4,1.000,0,1,1,3,0,0,1,3,14,-18,.509,.417,.000,.333,0.0,3.6,2.0,17.7,0.0,0.0,6.8,24.8,105,135
6,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,0,James Jones,13:50,1,1,1.000,0,0,,0,0,,0,3,3,1,0,1,1,1,2,-8,1.000,1.000,.000,.000,0.0,23.1,12.4,10.7,0.0,4.8,50.0,7.1,100,124
7,200606010DAL,"8:30 PM, June 1, 2006",2006,Phoenix Suns,Dallas Mavericks,0,Eddie House,10:11,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-7,.000,.000,.667,.000,0.0,10.5,5.6,13.1,0.0,0.0,0.0,14.5,21,132
8,200606010DAL,"8:30 PM, June 1, 2006",2006,Dallas Mavericks,Phoenix Suns,1,Dirk Nowitzki,43:29,14,26,.538,5,6,.833,17,18,.944,1,11,12,3,1,0,1,2,50,+22,.737,.635,.231,.692,2.5,31.1,15.8,12.5,1.2,0.0,2.9,34.9,159,111
9,200606010DAL,"8:30 PM, June 1, 2006",2006,Dallas Mavericks,Phoenix Suns,1,Jason Terry,33:33,6,13,.462,1,2,.500,1,2,.500,2,1,3,9,0,1,3,5,14,+16,.504,.500,.154,.154,6.4,3.7,5.1,38.5,0.0,2.6,17.8,21.9,112,116
