Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201602010ATL,"8:00 PM, February 1, 2016",2016,"Philips Arena, Atlanta, Georgia",Dallas Mavericks,Atlanta Hawks,"15,455",96.0,Kane Fitzgerald, Tyler Ford, Zach Zarba,15,31,27,24,0,97,101.1,116.7,27,26,33,26,0,112,116.7,101.1
1,201602010BRK,"7:30 PM, February 1, 2016",2016,"Barclays Center, Brooklyn, New York",Detroit Pistons,Brooklyn Nets,"13,290",90.8,Kevin Cutler, Eric Lewis, Mark Lindsay,28,26,24,27,0,105,115.7,110.1,26,31,18,25,0,100,110.1,115.7
2,201602010DEN,"9:00 PM, February 1, 2016",2016,"Pepsi Center, Denver, Colorado",Toronto Raptors,Denver Nuggets,"10,007",97.9,David Jones, Bill Kennedy, Marat Kogut,28,21,16,28,0,93,95.0,114.4,28,32,20,32,0,112,114.4,95.0
3,201602010IND,"7:00 PM, February 1, 2016",2016,"Bankers Life Fieldhouse, Indianapolis, Indiana",Cleveland Cavaliers,Indiana Pacers,"17,283",91.8,Brent Barnaky, Monty McCutchen, Haywoode Workman,33,27,15,21,15,111,109.5,104.5,26,23,30,17,10,106,104.5,109.5
4,201602010NOP,"8:00 PM, February 1, 2016",2016,"Smoothie King Center, New Orleans, Louisiana",Memphis Grizzlies,New Orleans Pelicans,"15,210",89.4,Matt Boland, Brian Forte, Josh Tiven,22,32,23,33,0,110,123.0,106.2,27,25,23,20,0,95,106.2,123.0
5,201602010OKC,"8:00 PM, February 1, 2016",2016,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Washington Wizards,Oklahoma City Thunder,"18,203",99.5,Eli Roe, Tom Washington, James Williams,26,26,24,22,0,98,98.5,114.6,36,28,28,22,0,114,114.6,98.5
6,201602010SAC,"10:00 PM, February 1, 2016",2016,"Sleep Train Arena, Sacramento, California",Milwaukee Bucks,Sacramento Kings,"16,827",94.8,Bennie Adams, David Guthrie, Dedric Taylor,32,24,18,30,0,104,109.6,117.0,25,28,21,37,0,111,117.0,109.6
7,201602010SAS,"8:30 PM, February 1, 2016",2016,"AT&T Center, San Antonio, Texas",Orlando Magic,San Antonio Spurs,"18,418",94.8,Curtis Blair, Marc Davis, Kevin Scott,24,20,26,22,0,92,97.0,112.9,35,17,23,32,0,107,112.9,97.0
8,201602010UTA,"9:00 PM, February 1, 2016",2016,"Vivint Smart Home Arena, Salt Lake City, Utah",Chicago Bulls,Utah Jazz,"18,811",92.2,Nick Buchert, John Goble, Justin Van Duyne,26,25,17,25,3,96,94.3,103.1,26,21,20,26,12,105,103.1,94.3
9,201602020HOU,"8:00 PM, February 2, 2016",2016,"Toyota Center, Houston, Texas",Miami Heat,Houston Rockets,"18,229",98.1,Ken Mauer, Kevin Scott, Scott Twardoski,31,24,25,22,0,102,104.0,117.2,31,29,27,28,0,115,117.2,104.0
