Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,1,LeBron James,40:53,9,21,.429,2,4,.500,3,4,.750,4,8,12,9,2,1,4,2,23,-9,.505,.476,.190,.190,10.0,22.9,16.0,49.3,2.6,2.0,14.9,29.1,108,112
1,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,1,Kyrie Irving,37:39,7,22,.318,1,4,.250,11,12,.917,1,2,3,4,3,0,3,2,26,-9,.477,.341,.182,.545,2.7,6.2,4.3,22.1,4.3,0.0,9.9,35.8,104,114
2,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,1,Kevin Love,37:21,7,17,.412,2,5,.400,1,1,1.000,2,11,13,2,1,0,4,2,17,-8,.487,.471,.294,.059,5.5,34.5,19.0,11.2,1.4,0.0,18.7,25.6,89,114
3,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,1,J.R. Smith,36:16,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,1,1,5,3,-13,.500,.500,1.000,.000,0.0,3.2,1.5,4.3,0.0,2.2,25.0,4.9,85,122
4,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,1,Tristan Thompson,31:00,5,11,.455,0,0,,0,0,,6,6,12,0,0,1,0,3,10,-4,.455,.455,.000,.000,19.8,22.7,21.1,0.0,0.0,2.6,0.0,15.8,117,117
5,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,0,Iman Shumpert,16:47,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,2,3,-15,1.500,1.500,1.000,.000,0.0,7.0,3.3,0.0,0.0,0.0,50.0,5.3,102,123
6,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,0,Richard Jefferson,12:24,1,3,.333,0,1,.000,1,1,1.000,2,0,2,0,0,0,0,0,3,-10,.436,.333,.333,.333,16.5,0.0,8.8,0.0,0.0,0.0,0.0,12.4,120,125
7,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,0,Matthew Dellavedova,10:54,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,-19,.333,.333,.333,.000,0.0,0.0,0.0,16.0,0.0,0.0,25.0,16.3,63,125
8,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,0,Channing Frye,7:10,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,+4,.532,.000,1.000,2.000,0.0,16.3,7.6,0.0,0.0,0.0,0.0,11.7,132,121
9,201606020GSW,"9:00 PM, June 2, 2016",2016,Cleveland Cavaliers,Golden State Warriors,0,Timofey Mozgov,2:24,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0,+2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
