Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,1,Ray Allen,38:40,9,13,.692,5,8,.625,2,2,1.000,1,2,3,3,1,0,0,4,25,-6,.901,.885,.615,.154,3.0,6.7,4.8,17.9,1.4,0.0,0.0,18.0,179,113
1,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,1,Kevin Garnett,37:12,3,9,.333,0,0,,0,0,,0,8,8,3,1,2,0,3,6,+6,.333,.333,.000,.000,0.0,27.9,13.2,13.8,1.4,5.3,0.0,12.1,85,105
2,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,1,Paul Pierce,34:45,6,14,.429,3,7,.429,4,6,.667,1,6,7,2,1,0,4,3,19,-7,.571,.536,.500,.429,3.4,22.4,12.4,11.7,1.5,0.0,19.4,29.7,95,111
3,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,1,Rajon Rondo,32:23,3,10,.300,0,0,,2,2,1.000,0,7,7,7,3,0,5,4,8,+7,.368,.300,.000,.200,0.0,28.0,13.3,37.7,5.0,0.0,31.5,24.5,72,102
4,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,1,Jermaine O'Neal,20:43,3,6,.500,0,0,,3,3,1.000,1,2,3,0,0,0,0,4,9,+2,.615,.500,.000,.500,5.7,12.5,8.9,0.0,0.0,0.0,0.0,17.7,132,115
5,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,0,Delonte West,26:11,3,9,.333,2,5,.400,2,2,1.000,2,3,5,2,0,0,1,2,10,-8,.506,.444,.556,.222,8.9,14.9,11.8,13.8,0.0,0.0,9.2,20.8,108,115
6,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,0,Glen Davis,22:53,2,5,.400,0,0,,0,0,,1,3,4,0,0,0,1,2,4,-21,.400,.400,.000,.000,5.1,17.0,10.8,0.0,0.0,0.0,16.7,13.1,74,115
7,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,0,Jeff Green,21:32,3,8,.375,2,4,.500,1,3,.333,0,0,0,1,1,1,2,1,9,-9,.483,.500,.500,.375,0.0,0.0,0.0,8.8,2.5,4.5,17.7,26.3,80,108
8,201105010MIA,"3:30 PM, May 1, 2011",2011,Boston Celtics,Miami Heat,0,Nenad Krstic,5:41,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-9,.000,.000,.000,.000,20.6,22.8,21.7,0.0,0.0,0.0,0.0,8.8,64,114
9,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,1,LeBron James,39:54,8,19,.421,1,3,.333,5,9,.556,1,5,6,5,2,2,3,2,22,+1,.479,.447,.158,.474,3.3,14.7,9.3,26.9,2.7,4.7,11.6,31.8,96,98
10,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,1,Chris Bosh,37:20,3,10,.300,0,0,,1,2,.500,2,10,12,0,1,1,3,4,7,-5,.322,.300,.000,.200,6.9,31.4,19.8,0.0,1.4,2.5,21.6,18.2,60,99
11,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,1,Dwyane Wade,37:18,14,21,.667,2,5,.400,8,9,.889,0,1,1,5,3,2,2,4,38,+8,.761,.714,.238,.429,0.0,3.1,1.6,46.0,4.3,5.0,7.4,35.4,144,96
12,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,1,Mike Bibby,21:55,1,4,.250,1,3,.333,0,0,,0,3,3,1,0,1,0,2,3,+7,.375,.375,.750,.000,0.0,16.0,8.4,7.3,0.0,4.3,0.0,8.9,86,104
13,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,1,Zydrunas Ilgauskas,12:31,0,2,.000,0,0,,0,0,,1,3,4,0,0,0,3,3,0,-7,.000,.000,.000,.000,10.4,28.1,19.7,0.0,0.0,0.0,60.0,19.5,17,105
14,201105010MIA,"3:30 PM, May 1, 2011",2011,Miami Heat,Boston Celtics,0,Joel Anthony,31:11,0,1,.000,0,0,,2,2,1.000,1,4,5,1,0,2,2,4,2,+15,.532,.000,.000,2.000,4.2,15.0,9.9,4.8,0.0,6.0,51.5,6.1,79,103
