Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200801020BOS,"7:30 PM, January 2, 2008",2008,"TD Banknorth Garden, Boston, Massachusetts",Houston Rockets,Boston Celtics,"18,624",88.7,Derrick Collins, Rodney Mott, Bill Spooner,16,26,26,25,0,93,104.8,109.4,30,23,23,21,0,97,109.4,104.8
1,200801020CHA,"7:00 PM, January 2, 2008",2008,"Charlotte Bobcats Arena, Charlotte, North Carolina",Chicago Bulls,Charlotte Bobcats,"11,568",91.2,Bennie Adams, Matt Boland, Dan Crawford,23,26,29,31,0,109,119.5,106.3,28,29,22,18,0,97,106.3,119.5
2,200801020CLE,"7:00 PM, January 2, 2008",2008,"Quicken Loans Arena, Cleveland, Ohio",Atlanta Hawks,Cleveland Cavaliers,"20,562",84.9,Joe Crawford, Olandis Poole, Scott Wall,19,19,30,26,0,94,110.7,115.5,22,15,32,29,0,98,115.5,110.7
3,200801020DAL,"8:30 PM, January 2, 2008",2008,"American Airlines Center, Dallas, Texas",Golden State Warriors,Dallas Mavericks,"20,172",90.7,Sean Corbin, Jason Phillips, Tom Washington,23,29,33,14,0,99,109.2,133.5,36,24,29,32,0,121,133.5,109.2
4,200801020IND,"7:00 PM, January 2, 2008",2008,"Conseco Fieldhouse, Indianapolis, Indiana",Memphis Grizzlies,Indiana Pacers,"10,186",93.7,Dick Bavetta, David Jones, Gary Zielinski,26,17,28,19,0,90,96.1,76.9,22,22,19,9,0,72,76.9,96.1
5,200801020LAC,"10:30 PM, January 2, 2008",2008,"STAPLES Center, Los Angeles, California",New Orleans Hornets,Los Angeles Clippers,"14,965",88.0,Marc Davis, Pat Fraher, Steve Javie,23,18,30,24,0,95,108.0,92.1,16,25,17,23,0,81,92.1,108.0
6,200801020MIA,"7:30 PM, January 2, 2008",2008,"AmericanAirlines Arena, Miami, Florida",Milwaukee Bucks,Miami Heat,"19,600",92.3,James Capers, Scott Foster, John Goble,22,23,26,32,0,103,111.6,106.2,26,21,20,31,0,98,106.2,111.6
7,200801020MIN,"8:00 PM, January 2, 2008",2008,"Target Center, Minneapolis, Minnesota",Portland Trail Blazers,Minnesota Timberwolves,"13,339",80.9,Bob Delaney, Luis Grillo, Ed Malloy,23,29,23,15,0,90,111.3,97.7,18,24,20,17,0,79,97.7,111.3
8,200801020NYK,"7:30 PM, January 2, 2008",2008,"Madison Square Garden (IV), New York, New York",Sacramento Kings,New York Knicks,"19,763",102.6,Tony Brothers, Brian Forte, Mark Wunderlich,28,26,35,18,0,107,104.3,94.6,23,17,30,27,0,97,94.6,104.3
9,200801020ORL,"7:00 PM, January 2, 2008",2008,"Amway Arena, Orlando, Florida",New Jersey Nets,Orlando Magic,"17,519",91.4,Eric Lewis, Jack Nies, Derek Richardson,18,20,28,30,0,96,105.0,103.9,31,15,31,18,0,95,103.9,105.0
10,200801020UTA,"9:00 PM, January 2, 2008",2008,"EnergySolutions Arena, Salt Lake City, Utah",Philadelphia 76ers,Utah Jazz,"19,911",89.6,Mark Lindsay, Violet Palmer, Bennett Salvatore,20,27,24,36,0,107,119.4,122.7,24,29,25,32,0,110,122.7,119.4
11,200801020WAS,"7:00 PM, January 2, 2008",2008,"Verizon Center, Washington, District of Columbia",Detroit Pistons,Washington Wizards,"15,763",85.9,Mark Ayotte, Monty McCutchen, Leon Wood,26,31,27,22,0,106,123.4,108.3,27,20,25,21,0,93,108.3,123.4
12,200801030CHI,"8:00 PM, January 3, 2008",2008,"United Center, Chicago, Illinois",Portland Trail Blazers,Chicago Bulls,"21,756",82.8,Joe DeRosa, Courtney Kirkland, Eli Roe,21,20,28,19,27,115,115.0,109.0,22,26,22,18,21,109,109.0,115.0
