Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,1,Chauncey Billups,43:41,3,7,.429,1,3,.333,2,3,.667,0,0,0,1,2,1,0,1,9,-11,.541,.500,.429,.429,0.0,0.0,0.0,4.4,2.5,2.2,0.0,9.0,115,118
1,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,1,Tayshaun Prince,39:47,1,10,.100,0,2,.000,3,4,.750,0,6,6,6,2,1,1,4,5,-3,.213,.100,.200,.400,0.0,18.1,8.4,27.0,2.7,2.4,7.8,15.1,62,107
2,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,1,Richard Hamilton,36:11,10,20,.500,1,1,1.000,8,8,1.000,0,4,4,3,3,0,4,6,29,-4,.616,.525,.050,.400,0.0,13.3,6.2,27.0,4.5,0.0,14.5,35.8,108,107
3,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,1,Rasheed Wallace,30:23,5,14,.357,0,2,.000,1,1,1.000,1,1,2,2,3,2,1,6,11,-4,.381,.357,.143,.071,3.4,3.9,3.7,15.7,5.4,6.2,6.5,23.9,81,108
4,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,1,Chris Webber,25:46,5,8,.625,0,0,,3,3,1.000,2,4,6,0,0,0,1,4,13,-10,.697,.625,.000,.375,8.1,18.6,13.0,0.0,0.0,0.0,9.7,18.9,130,114
5,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,0,Antonio McDyess,25:04,2,8,.250,0,0,,3,5,.600,2,4,6,1,1,1,1,4,7,-14,.343,.250,.000,.625,8.3,19.1,13.4,7.9,2.2,3.8,8.9,21.1,78,107
6,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,0,Lindsey Hunter,16:53,1,4,.250,1,4,.250,1,1,1.000,1,1,2,1,0,0,2,3,4,-15,.450,.375,1.000,.250,6.2,7.1,6.6,11.3,0.0,0.0,31.1,18.0,73,120
7,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,0,Ronald Murray,10:03,1,4,.250,0,1,.000,2,2,1.000,1,2,3,2,0,0,0,1,4,-6,.410,.250,.250,.500,10.4,23.9,16.7,41.1,0.0,0.0,0.0,22.9,109,111
8,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,0,Dale Davis,5:39,0,0,,0,0,,0,0,,2,0,2,0,0,0,1,1,0,0,,,,,36.9,0.0,19.8,0.0,0.0,0.0,100.0,8.3,74,124
9,200706020CLE,"8:30 PM, June 2, 2007",2007,Detroit Pistons,Cleveland Cavaliers,0,Carlos Delfino,4:14,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0,-10,.000,.000,.500,.000,24.6,0.0,13.2,0.0,0.0,0.0,33.3,33.4,20,123
