Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201505010BRK,"8:00 PM, May 1, 2015",2015,"Barclays Center, Brooklyn, New York",Atlanta Hawks,Brooklyn Nets,"17,732",97.1,John Goble, Ed Malloy, Ken Mauer,36,15,41,19,0,111,114.3,89.6,23,22,21,21,0,87,89.6,114.3
1,201505020LAC,"8:00 PM, May 2, 2015",2015,"STAPLES Center, Los Angeles, California",San Antonio Spurs,Los Angeles Clippers,"19,588",92.6,James Capers, Monty McCutchen, Jason Phillips,30,25,23,31,0,109,117.7,119.9,28,29,22,32,0,111,119.9,117.7
2,201505030ATL,"1:00 PM, May 3, 2015",2015,"Philips Arena, Atlanta, Georgia",Washington Wizards,Atlanta Hawks,"18,148",92.4,Scott Foster, Pat Fraher, Ron Garretson,26,27,28,23,0,104,112.6,106.1,37,26,20,15,0,98,106.1,112.6
3,201505030GSW,"3:30 PM, May 3, 2015",2015,"Oracle Arena, Oakland, California",Memphis Grizzlies,Golden State Warriors,"19,596",89.7,Joe Crawford, Tom Washington, Sean Wright,25,27,14,20,0,86,95.9,112.6,32,29,22,18,0,101,112.6,95.9
4,201505040CLE,"7:00 PM, May 4, 2015",2015,"Quicken Loans Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"20,562",84.4,Brian Forte, Ed Malloy, Ken Mauer,27,22,32,18,0,99,117.3,109.0,15,29,26,22,0,92,109.0,117.3
5,201505040HOU,"9:30 PM, May 4, 2015",2015,"Toyota Center, Houston, Texas",Los Angeles Clippers,Houston Rockets,"18,231",107.6,Mike Callahan, Bill Spooner, Derrick Stafford,19,27,37,34,0,117,108.8,93.9,25,25,27,24,0,101,93.9,108.8
6,201505050ATL,"8:00 PM, May 5, 2015",2015,"Philips Arena, Atlanta, Georgia",Washington Wizards,Atlanta Hawks,"18,131",93.5,Dan Crawford, Marc Davis, Josh Tiven,20,26,29,15,0,90,96.3,113.4,28,25,27,26,0,106,113.4,96.3
7,201505050GSW,"10:30 PM, May 5, 2015",2015,"Oracle Arena, Oakland, California",Memphis Grizzlies,Golden State Warriors,"19,596",94.9,Scott Foster, Bill Kennedy, Jason Phillips,28,22,23,24,0,97,102.2,94.8,22,17,24,27,0,90,94.8,102.2
8,201505060CLE,"7:00 PM, May 6, 2015",2015,"Quicken Loans Arena, Cleveland, Ohio",Chicago Bulls,Cleveland Cavaliers,"20,562",86.6,James Capers, Monty McCutchen, James Williams,18,27,26,20,0,91,105.1,122.4,38,26,23,19,0,106,122.4,105.1
9,201505060HOU,"9:30 PM, May 6, 2015",2015,"Toyota Center, Houston, Texas",Los Angeles Clippers,Houston Rockets,"18,310",103.8,Joe Crawford, David Jones, Zach Zarba,24,41,20,24,0,109,105.0,110.8,35,21,27,32,0,115,110.8,105.0
10,201505080CHI,"8:00 PM, May 8, 2015",2015,"United Center, Chicago, Illinois",Cleveland Cavaliers,Chicago Bulls,"22,246",88.0,Tony Brothers, Mike Callahan, Eric Lewis,24,25,24,23,0,96,109.1,112.5,18,29,27,25,0,99,112.5,109.1
11,201505080LAC,"10:30 PM, May 8, 2015",2015,"STAPLES Center, Los Angeles, California",Houston Rockets,Los Angeles Clippers,"19,367",98.3,John Goble, David Guthrie, Ken Mauer,24,33,19,23,0,99,100.7,126.1,33,31,35,25,0,124,126.1,100.7
12,201505090MEM,"8:00 PM, May 9, 2015",2015,"FedEx Forum, Memphis, Tennessee",Golden State Warriors,Memphis Grizzlies,"18,119",91.9,Tony Brown, James Capers, Monty McCutchen,20,19,25,25,0,89,96.9,107.8,23,32,24,20,0,99,107.8,96.9
13,201505090WAS,"5:00 PM, May 9, 2015",2015,"Verizon Center, Washington, District of Columbia",Atlanta Hawks,Washington Wizards,"20,356",93.0,Joe Crawford, Bennett Salvatore, Zach Zarba,18,25,23,35,0,101,108.7,110.8,28,28,29,18,0,103,110.8,108.7
14,201505100CHI,"3:30 PM, May 10, 2015",2015,"United Center, Chicago, Illinois",Cleveland Cavaliers,Chicago Bulls,"22,256",89.6,Scott Foster, Jason Phillips, Tom Washington,26,23,12,25,0,86,95.9,93.7,28,17,23,16,0,84,93.7,95.9
15,201505100LAC,"8:30 PM, May 10, 2015",2015,"STAPLES Center, Los Angeles, California",Houston Rockets,Los Angeles Clippers,"19,490",103.9,Dan Crawford, Marc Davis, Ron Garretson,33,21,25,16,0,95,91.4,123.2,30,30,43,25,0,128,123.2,91.4
16,201505110MEM,"9:30 PM, May 11, 2015",2015,"FedEx Forum, Memphis, Tennessee",Golden State Warriors,Memphis Grizzlies,"18,119",94.3,Tony Brothers, Mike Callahan, Pat Fraher,28,33,21,19,0,101,107.1,89.0,20,24,20,20,0,84,89.0,107.1
