Index,game_id,date,season,arena,away_name,home_name,pace,attendance,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201303010BOS,"7:30 PM, March 1, 2013",2013,"TD Garden, Boston, Massachusetts",Golden State Warriors,Boston Celtics,"18,624",99.7,Mike Callahan, Sean Corbin, Tre Maddox,20,26,16,24,0,86,86.3,94.3,31,19,19,25,0,94,94.3,86.3
1,201303010BRK,"8:00 PM, March 1, 2013",2013,"Barclays Center, Brooklyn, New York",Dallas Mavericks,Brooklyn Nets,"17,732",91.2,Tony Brothers, Nick Buchert, Sean Wright,22,26,29,21,0,98,107.4,98.7,21,28,14,27,0,90,98.7,107.4
2,201303010CLE,"7:30 PM, March 1, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Los Angeles Clippers,Cleveland Cavaliers,"20,562",87.6,Kevin Fehr, Kane Fitzgerald, Monty McCutchen,31,23,23,28,0,105,119.9,101.6,23,22,23,21,0,89,101.6,119.9
3,201303010DEN,"10:30 PM, March 1, 2013",2013,"Pepsi Center, Denver, Colorado",Oklahoma City Thunder,Denver Nuggets,"19,521",104.3,Eric Lewis, Tom Washington, Gary Zielinski,29,18,28,28,0,103,98.8,100.7,26,30,29,20,0,105,100.7,98.8
4,201303010MIA,"8:00 PM, March 1, 2013",2013,"AmericanAirlines Arena, Miami, Florida",Memphis Grizzlies,Miami Heat,"20,128",86.3,Marat Kogut, Ken Mauer, Scott Wall,20,21,25,25,0,91,105.5,113.6,16,26,25,31,0,98,113.6,105.5
5,201303010NOH,"8:00 PM, March 1, 2013",2013,"New Orleans Arena, New Orleans, Louisiana",Detroit Pistons,New Orleans Hornets,"14,189",86.2,David Jones, Olandis Poole, Eddie F. Rush,27,22,20,26,0,95,110.2,116.0,23,24,27,26,0,100,116.0,110.2
6,201303010ORL,"7:00 PM, March 1, 2013",2013,"Amway Center, Orlando, Florida",Houston Rockets,Orlando Magic,"16,677",90.8,Leroy Richardson, Bill Spooner, James Williams,31,33,22,32,0,118,129.9,121.1,32,29,26,23,0,110,121.1,129.9
7,201303010PHO,"9:00 PM, March 1, 2013",2013,"US Airways Center, Phoenix, Arizona",Atlanta Hawks,Phoenix Suns,"15,269",93.7,Rodney Mott, Violet Palmer, Leon Wood,19,20,22,26,0,87,92.9,98.2,21,23,28,20,0,92,98.2,92.9
8,201303010SAS,"8:30 PM, March 1, 2013",2013,"AT&T Center, San Antonio, Texas",Sacramento Kings,San Antonio Spurs,"18,581",103.8,Curtis Blair, Brian Forte, Ed Malloy,21,28,20,33,0,102,98.3,125.3,34,29,34,33,0,130,125.3,98.3
9,201303010TOR,"7:00 PM, March 1, 2013",2013,"Air Canada Centre, Toronto, Canada",Indiana Pacers,Toronto Raptors,"18,268",85.9,Bennie Adams, Eric Dalen, Courtney Kirkland,17,22,25,29,0,93,108.3,94.3,13,21,17,30,0,81,94.3,108.3
10,201303010UTA,"9:00 PM, March 1, 2013",2013,"EnergySolutions Arena, Salt Lake City, Utah",Charlotte Bobcats,Utah Jazz,"17,691",87.1,Matt Boland, Derrick Collins, Dan Crawford,9,15,24,20,0,68,78.1,112.5,21,26,21,30,0,98,112.5,78.1
11,201303010WAS,"7:00 PM, March 1, 2013",2013,"Verizon Center, Washington, District of Columbia",New York Knicks,Washington Wizards,"20,308",88.8,Dick Bavetta, Tony Brown, Jason Phillips,26,28,19,23,0,96,108.1,99.1,23,25,29,11,0,88,99.1,108.1
12,201303020CHI,"8:00 PM, March 2, 2013",2013,"United Center, Chicago, Illinois",Brooklyn Nets,Chicago Bulls,"22,414",91.6,Tony Brown, Eric Dalen, Scott Foster,27,12,20,26,0,85,92.8,104.8,27,26,24,19,0,96,104.8,92.8
13,201303020MIL,"8:30 PM, March 2, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Toronto Raptors,Milwaukee Bucks,"16,165",95.2,Mark Ayotte, Derek Richardson, Derrick Stafford,32,23,19,30,10,114,108.4,116.0,23,31,28,22,18,122,116.0,108.4
14,201303020PHI,"7:00 PM, March 2, 2013",2013,"Wells Fargo Center, Philadelphia, Pennsylvania",Golden State Warriors,Philadelphia 76ers,"17,929",99.1,Pat Fraher, Courtney Kirkland, Zach Zarba,31,23,27,16,0,97,97.9,105.0,20,31,31,22,0,104,105.0,97.9
15,201303020POR,"10:00 PM, March 2, 2013",2013,"Rose Garden Arena, Portland, Oregon",Minnesota Timberwolves,Portland Trail Blazers,"20,390",94.6,David Guthrie, Michael Smith, Scott Twardoski,19,25,27,23,0,94,99.4,115.2,31,20,32,26,0,109,115.2,99.4
16,201303030HOU,"7:00 PM, March 3, 2013",2013,"Toyota Center, Houston, Texas",Dallas Mavericks,Houston Rockets,"18,123",98.2,Curtis Blair, David Jones, Jason Phillips,33,28,17,25,0,103,104.9,138.5,31,33,44,28,0,136,138.5,104.9
17,201303030IND,"8:00 PM, March 3, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Chicago Bulls,Indiana Pacers,"17,533",88.1,Joe Crawford, Leroy Richardson, Josh Tiven,21,19,26,26,0,92,104.4,110.1,32,15,22,28,0,97,110.1,104.4
18,201303030LAC,"3:30 PM, March 3, 2013",2013,"STAPLES Center, Los Angeles, California",Oklahoma City Thunder,Los Angeles Clippers,"19,371",92.9,Derrick Collins, Dan Crawford, Kevin Cutler,27,27,28,26,0,108,116.2,111.9,20,21,32,31,0,104,111.9,116.2
19,201303030LAL,"9:30 PM, March 3, 2013",2013,"STAPLES Center, Los Angeles, California",Atlanta Hawks,Los Angeles Lakers,"18,997",98.7,Brent Barnaky, Ron Garretson, Eric Lewis,26,19,28,25,0,98,99.3,100.3,30,22,27,20,0,99,100.3,99.3
20,201303030NYK,"1:00 PM, March 3, 2013",2013,"Madison Square Garden (IV), New York, New York",Miami Heat,New York Knicks,"19,033",92.6,Mike Callahan, John Goble, Mark Lindsay,23,22,28,26,0,99,106.9,100.5,22,37,18,16,0,93,100.5,106.9
21,201303030ORL,"6:00 PM, March 3, 2013",2013,"Amway Center, Orlando, Florida",Memphis Grizzlies,Orlando Magic,"16,020",85.1,Brian Forte, Karl Lane, Monty McCutchen,29,31,22,26,0,108,126.8,96.3,19,16,22,25,0,82,96.3,126.8
22,201303030SAC,"6:00 PM, March 3, 2013",2013,"Sleep Train Arena, Sacramento, California",Charlotte Bobcats,Sacramento Kings,"14,555",97.2,Violet Palmer, Tom Washington, Gary Zielinski,27,13,19,24,0,83,85.3,122.4,27,27,43,22,0,119,122.4,85.3
23,201303030SAS,"7:00 PM, March 3, 2013",2013,"AT&T Center, San Antonio, Texas",Detroit Pistons,San Antonio Spurs,"18,581",98.0,Eli Roe, Bill Spooner, Sean Wright,19,21,16,19,0,75,76.5,116.3,32,28,29,25,0,114,116.3,76.5
24,201303030WAS,"6:00 PM, March 3, 2013",2013,"Verizon Center, Washington, District of Columbia",Philadelphia 76ers,Washington Wizards,"17,370",90.8,Sean Corbin, Scott Foster, Tre Maddox,22,27,19,19,0,87,95.8,99.1,26,24,22,18,0,90,99.1,95.8
25,201303040CLE,"7:00 PM, March 4, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",New York Knicks,Cleveland Cavaliers,"19,784",88.8,Pat Fraher, Derrick Stafford, Josh Tiven,24,25,21,32,0,102,114.8,109.2,34,27,13,23,0,97,109.2,114.8
26,201303040DEN,"9:00 PM, March 4, 2013",2013,"Pepsi Center, Denver, Colorado",Atlanta Hawks,Denver Nuggets,"17,554",94.4,Derrick Collins, Ken Mauer, Eli Roe,27,23,23,15,0,88,93.2,110.2,28,30,23,23,0,104,110.2,93.2
27,201303040GSW,"10:30 PM, March 4, 2013",2013,"Oracle Arena, Oakland, California",Toronto Raptors,Golden State Warriors,"19,596",100.2,Brent Barnaky, Eric Lewis, Michael Smith,28,26,36,28,0,118,117.7,124.7,31,31,21,42,0,125,124.7,117.7
28,201303040MIL,"8:00 PM, March 4, 2013",2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin",Utah Jazz,Milwaukee Bucks,"13,926",94.6,Dick Bavetta, Tony Brothers, Kane Fitzgerald,24,24,17,34,9,108,103.4,104.4,20,25,30,24,10,109,104.4,103.4
29,201303040MIN,"8:00 PM, March 4, 2013",2013,"Target Center, Minneapolis, Minnesota",Miami Heat,Minnesota Timberwolves,"18,391",94.9,Mark Ayotte, Ed Malloy, Olandis Poole,22,28,19,28,0,97,102.2,85.4,16,27,20,18,0,81,85.4,102.2
30,201303040NOH,"8:00 PM, March 4, 2013",2013,"New Orleans Arena, New Orleans, Louisiana",Orlando Magic,New Orleans Hornets,"11,050",88.6,Derek Richardson, Scott Wall, Zach Zarba,20,16,34,35,0,105,118.5,115.1,23,23,30,26,0,102,115.1,118.5
31,201303040POR,"10:00 PM, March 4, 2013",2013,"Rose Garden Arena, Portland, Oregon",Charlotte Bobcats,Portland Trail Blazers,"18,330",88.8,Bennie Adams, J.T. Orr, Bennett Salvatore,25,30,24,26,0,105,118.2,137.3,31,37,23,31,0,122,137.3,118.2
32,201303050OKC,"9:30 PM, March 5, 2013",2013,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",Los Angeles Lakers,Oklahoma City Thunder,"18,203",90.8,Joe Crawford, Kevin Fehr, David Jones,28,27,34,16,0,105,115.6,134.3,37,34,26,25,0,122,134.3,115.6
33,201303050PHI,"7:00 PM, March 5, 2013",2013,"Wells Fargo Center, Philadelphia, Pennsylvania",Boston Celtics,Philadelphia 76ers,"16,189",98.7,Matt Boland, John Goble, Derrick Stafford,26,27,26,30,0,109,110.5,102.4,23,23,28,27,0,101,102.4,110.5
34,201303050SAC,"10:00 PM, March 5, 2013",2013,"Sleep Train Arena, Sacramento, California",Denver Nuggets,Sacramento Kings,"11,923",96.6,Dan Crawford, J.T. Orr, Leon Wood,24,26,36,34,0,120,124.2,116.9,22,28,29,34,0,113,116.9,124.2
35,201303060ATL,"7:30 PM, March 6, 2013",2013,"Philips Arena, Atlanta, Georgia",Philadelphia 76ers,Atlanta Hawks,"13,018",92.6,Mark Ayotte, Marat Kogut, Bill Spooner,19,28,23,26,0,96,103.7,115.6,26,33,32,16,0,107,115.6,103.7
36,201303060CHA,"7:00 PM, March 6, 2013",2013,"Time Warner Cable Arena, Charlotte, North Carolina",Brooklyn Nets,Charlotte Bobcats,"13,382",93.8,Dick Bavetta, Karl Lane, Jason Phillips,26,17,28,28,0,99,105.5,83.1,29,24,9,16,0,78,83.1,105.5
37,201303060CLE,"7:00 PM, March 6, 2013",2013,"Quicken Loans Arena, Cleveland, Ohio",Utah Jazz,Cleveland Cavaliers,"12,124",96.1,Sean Corbin, Tre Maddox, Tom Washington,19,32,25,25,0,101,105.1,108.2,23,26,19,36,0,104,108.2,105.1
38,201303060DAL,"8:30 PM, March 6, 2013",2013,"American Airlines Center, Dallas, Texas",Houston Rockets,Dallas Mavericks,"20,344",93.5,Ed Malloy, Kevin Scott, Scott Wall,25,31,27,25,0,108,115.5,119.7,34,26,27,25,0,112,119.7,115.5
39,201303060DET,"7:30 PM, March 6, 2013",2013,"The Palace of Auburn Hills, Auburn Hills, Michigan",New York Knicks,Detroit Pistons,"16,181",87.4,Eric Dalen, Kane Fitzgerald, Bill Kennedy,24,20,21,22,0,87,99.6,88.1,19,19,27,12,0,77,88.1,99.6
40,201303060GSW,"10:30 PM, March 6, 2013",2013,"Oracle Arena, Oakland, California",Sacramento Kings,Golden State Warriors,"19,596",95.4,Bennie Adams, Kevin Cutler, Bennett Salvatore,21,23,19,20,0,83,87.0,91.2,28,13,28,18,0,87,91.2,87.0
41,201303060IND,"7:00 PM, March 6, 2013",2013,"Bankers Life Fieldhouse, Indianapolis, Indiana",Boston Celtics,Indiana Pacers,"17,833",89.2,Brian Forte, Mark Lindsay, Rodney Mott,19,23,16,25,0,83,93.0,90.8,27,22,19,13,0,81,90.8,93.0
42,201303060LAC,"10:30 PM, March 6, 2013",2013,"STAPLES Center, Los Angeles, California",Milwaukee Bucks,Los Angeles Clippers,"19,060",92.3,Brent Barnaky, Ken Mauer, Michael Smith,32,26,24,19,0,101,109.4,126.7,34,32,23,28,0,117,126.7,109.4
